event,comp,ML_component_event_mean,ML_component_event_median,ML_component_event_std,n_station_component,header_ML_mean,distance_mean_km,distance_min_km,distance_max_km,amplitude_nm_mean,ML_component_event_std_filled0,ML_component_event_mean_minus_header
20190217072114_ML3.3,HHE,3.5946072534667395,3.5843736644346187,0.0267146647092108,3,3.299999952316284,155.68019358317056,126.64521026611328,178.1627197265625,946.3492526948502,0.0267146647092108,0.2946073011504553
20190217072114_ML3.3,HHN,3.573328588153507,3.56062834658019,0.036445937667486085,3,3.299999952316284,155.68019358317056,126.64521026611328,178.1627197265625,895.0575593414256,0.036445937667486085,0.27332863583722267
20190217072114_ML3.3,HHZ,3.422523851398173,3.3980317708438363,0.1846547555662602,3,3.299999952316284,155.68019358317056,126.64521026611328,178.1627197265625,622.5348743506229,0.1846547555662602,0.12252389908188865
20190217072114_ML3.3,HMAX,3.607908298083378,3.614425424906525,0.021046941126563443,3,3.299999952316284,155.68019358317056,126.64521026611328,178.1627197265625,968.0060296401347,0.021046941126563443,0.3079083457670939
20190217083632_ML3.5,HHE,3.5990296188140207,3.722108593464032,0.4151525900863633,5,3.5,197.4870635986328,142.58990478515625,240.13121032714844,924.4913768443782,0.4151525900863633,0.09902961881402073
20190217083632_ML3.5,HHN,3.5190517594529127,3.765727848593901,0.38321126450106224,5,3.5,197.4870635986328,142.58990478515625,240.13121032714844,799.8021557431418,0.38321126450106224,0.01905175945291271
20190217083632_ML3.5,HHZ,3.4695631682565287,3.615186212622133,0.360202485045639,5,3.5,197.4870635986328,142.58990478515625,240.13121032714844,592.6679961264339,0.360202485045639,-0.030436831743471338
20190217083632_ML3.5,HMAX,3.6547442262826175,3.817105254540369,0.35102144058760754,5,3.5,197.4870635986328,142.58990478515625,240.13121032714844,977.078876471502,0.35102144058760754,0.15474422628261753
20190223183754_ML3.6,HHE,3.774879192164661,3.9703910296719935,0.4429727022334215,4,3.5999999046325684,181.05563735961914,136.32382202148438,233.46014404296875,1630.7778357183856,0.4429727022334215,0.1748792875320926
20190223183754_ML3.6,HHN,3.837197244348868,3.982296647261271,0.3751083086211424,4,3.5999999046325684,181.05563735961914,136.32382202148438,233.46014404296875,1735.2634522149897,0.3751083086211424,0.23719733971629964
20190223183754_ML3.6,HHZ,3.595665660742993,3.7104909842327487,0.4204518719865237,4,3.5999999046325684,181.05563735961914,136.32382202148438,233.46014404296875,1020.3515783378984,0.4204518719865237,-0.004334243889575262
20190223183754_ML3.6,HMAX,3.839158996402496,3.9862201513685265,0.37588541792567787,4,3.5999999046325684,181.05563735961914,136.32382202148438,233.46014404296875,1746.9470449054209,0.37588541792567787,0.23915909176992756
20190329060221_ML3.6,HHE,3.7198292181094614,3.936252096241536,0.43126321621018454,3,3.5999999046325684,192.36552937825522,148.54820251464844,257.22802734375,1412.7329625592283,0.43126321621018454,0.11982931347689307
20190329060221_ML3.6,HHN,3.784766662050219,4.029928986874911,0.4258003206170566,3,3.5999999046325684,192.36552937825522,148.54820251464844,257.22802734375,1642.5435592468546,0.4258003206170566,0.18476675741765058
20190329060221_ML3.6,HHZ,3.559620104032047,3.7637782184393114,0.42795360591914866,3,3.5999999046325684,192.36552937825522,148.54820251464844,257.22802734375,971.1110487477526,0.42795360591914866,-0.040379800600521154
20190329060221_ML3.6,HMAX,3.784766662050219,4.029928986874911,0.4258003206170566,3,3.5999999046325684,192.36552937825522,148.54820251464844,257.22802734375,1642.5435592468546,0.4258003206170566,0.18476675741765058
20190331071001_ML3.9,HHE,3.917648405123869,4.022173884294875,0.21418452539766056,3,3.9000000953674316,172.09645080566406,142.32411193847656,230.31369018554688,2129.1244234195233,0.21418452539766056,0.017648309756437275
20190331071001_ML3.9,HHN,4.039380352198838,4.151079288891874,0.32577834134264394,3,3.9000000953674316,172.09645080566406,142.32411193847656,230.31369018554688,3185.309844765514,0.32577834134264394,0.13938025683140598
20190331071001_ML3.9,HHZ,3.9865882678557583,4.012722083963206,0.13517398165530606,3,3.9000000953674316,172.09645080566406,142.32411193847656,230.31369018554688,2305.619969783824,0.13517398165530606,0.08658817248832662
20190331071001_ML3.9,HMAX,4.039380352198838,4.151079288891874,0.32577834134264394,3,3.9000000953674316,172.09645080566406,142.32411193847656,230.31369018554688,3185.309844765514,0.32577834134264394,0.13938025683140598
20190422182100_ML3.7,HHE,4.178587093352452,4.30716693775466,0.3619219745411101,7,3.700000047683716,238.25038146972656,189.9635009765625,305.66558837890625,2217.3520331228597,0.3619219745411101,0.47858704566873644
20190422182100_ML3.7,HHN,4.003081713641732,4.0821952382781905,0.3000765587343315,7,3.700000047683716,238.25038146972656,189.9635009765625,305.66558837890625,1283.7203062532576,0.3000765587343315,0.30308166595801644
20190422182100_ML3.7,HHZ,4.032471616773116,4.032105158308949,0.34054461875280373,7,3.700000047683716,238.25038146972656,189.9635009765625,305.66558837890625,1479.7955377529324,0.34054461875280373,0.33247156908940045
20190422182100_ML3.7,HMAX,4.205688438863319,4.30716693775466,0.3341354528954985,7,3.700000047683716,238.25038146972656,189.9635009765625,305.66558837890625,2271.742940482914,0.3341354528954985,0.5056883911796035
20190516163614_ML3.3,HHE,3.3774280377842243,3.542555191225456,0.38377509142287375,3,3.299999952316284,115.9447530110677,85.1279067993164,173.78810119628906,1621.9622406963047,0.38377509142287375,0.07742808546794011
20190516163614_ML3.3,HHN,3.5072049583763074,3.683297876022676,0.3411365870376346,3,3.299999952316284,115.9447530110677,85.1279067993164,173.78810119628906,2084.9092015736096,0.3411365870376346,0.20720500606002323
20190516163614_ML3.3,HHZ,3.2258368476295587,3.3798599931627065,0.3797557930501665,3,3.299999952316284,115.9447530110677,85.1279067993164,173.78810119628906,1138.8954856578723,0.3797557930501665,-0.07416310468672549
20190516163614_ML3.3,HMAX,3.5072049583763074,3.683297876022676,0.3411365870376346,3,3.299999952316284,115.9447530110677,85.1279067993164,173.78810119628906,2084.9092015736096,0.3411365870376346,0.20720500606002323
20190521104755_ML4.0,HHE,4.313708803734408,4.300328725755568,0.20556666895607353,7,4.0,108.19408362252372,26.71355438232422,237.20010375976562,29765.453207100996,0.20556666895607353,0.313708803734408
20190521104755_ML4.0,HHN,4.245799088390701,4.249244909252821,0.3517538219350244,7,4.0,108.19408362252372,26.71355438232422,237.20010375976562,30995.08510470387,0.3517538219350244,0.24579908839070086
20190521104755_ML4.0,HHZ,4.174420130495202,4.147879671088214,0.2509270538696904,7,4.0,108.19408362252372,26.71355438232422,237.20010375976562,18870.921587566383,0.2509270538696904,0.17442013049520178
20190521104755_ML4.0,HMAX,4.366416658719607,4.300328725755568,0.23079055101727813,7,4.0,108.19408362252372,26.71355438232422,237.20010375976562,36428.72711591776,0.23079055101727813,0.36641665871960694
20190522235118_ML3.6,HHE,3.390787701328833,3.3467939175175303,0.6315606965269002,3,3.5999999046325684,202.4092814127604,146.9275360107422,242.38229370117188,496.9054674394121,0.6315606965269002,-0.20921220330373558
20190522235118_ML3.6,HHN,3.4466739338516112,3.121476555012368,0.7638290674504495,3,3.5999999046325684,202.4092814127604,146.9275360107422,242.38229370117188,792.6196787619771,0.7638290674504495,-0.1533259707809571
20190522235118_ML3.6,HHZ,3.230420410604149,3.1341403820048743,0.6598384332999168,3,3.5999999046325684,202.4092814127604,146.9275360107422,242.38229370117188,366.8103727786167,0.6598384332999168,-0.3695794940284194
20190522235118_ML3.6,HMAX,3.5217797213533317,3.3467939175175303,0.7260061064049902,3,3.5999999046325684,202.4092814127604,146.9275360107422,242.38229370117188,828.8868557348302,0.7260061064049902,-0.07822018327923663
20190527233039_ML3.4,HHE,3.8988951919212442,3.8988951919212442,0.0831557351156794,2,3.4000000953674316,173.3037338256836,166.81211853027344,179.79534912109375,1533.5442688349433,0.0831557351156794,0.4988950965538126
20190527233039_ML3.4,HHN,3.762999982556925,3.762999982556925,0.11219178023435082,2,3.4000000953674316,173.3037338256836,166.81211853027344,179.79534912109375,1133.493817160396,0.11219178023435082,0.3629998871894933
20190527233039_ML3.4,HHZ,3.6227619594912306,3.6227619594912306,0.2197787138492392,2,3.4000000953674316,173.3037338256836,166.81211853027344,179.79534912109375,869.049017603046,0.2197787138492392,0.22276186412379895
20190527233039_ML3.4,HMAX,3.8988951919212442,3.8988951919212442,0.0831557351156794,2,3.4000000953674316,173.3037338256836,166.81211853027344,179.79534912109375,1533.5442688349433,0.0831557351156794,0.4988950965538126
20190622104124_ML3.7,HHE,3.7039600678959084,3.9703491844379375,0.5377625343705709,3,3.700000047683716,93.83521270751953,82.80500030517578,110.37771606445312,3934.5557608128843,0.5377625343705709,0.00396002021219255
20190622104124_ML3.7,HHN,3.636373741855356,3.8438358064905893,0.5177585276545827,3,3.700000047683716,93.83521270751953,82.80500030517578,110.37771606445312,3387.2738191365156,0.5177585276545827,-0.06362630582835971
20190622104124_ML3.7,HHZ,3.582963064704097,3.821172445006826,0.5725241918687651,3,3.700000047683716,93.83521270751953,82.80500030517578,110.37771606445312,3186.517376310982,0.5725241918687651,-0.11703698297961873
20190622104124_ML3.7,HMAX,3.7039600678959084,3.9703491844379375,0.5377625343705709,3,3.700000047683716,93.83521270751953,82.80500030517578,110.37771606445312,3934.5557608128843,0.5377625343705709,0.00396002021219255
20190701111450_ML3.3,HHE,3.0561903111151714,3.3184477109229524,0.5118062547210376,3,3.299999952316284,48.0828742980957,34.02095413208008,61.81903839111328,2645.981783726035,0.5118062547210376,-0.24380964120111281
20190701111450_ML3.3,HHN,3.048228837526762,3.182119556267418,0.5080827633782704,3,3.299999952316284,48.0828742980957,34.02095413208008,61.81903839111328,2889.969725878115,0.5080827633782704,-0.2517711147895221
20190701111450_ML3.3,HHZ,2.837647389409389,3.1675570458716695,0.5922636417582074,3,3.299999952316284,48.0828742980957,34.02095413208008,61.81903839111328,1779.1790382066802,0.5922636417582074,-0.46235256290689497
20190701111450_ML3.3,HMAX,3.115426774971086,3.383713368600393,0.5465220244961266,3,3.299999952316284,48.0828742980957,34.02095413208008,61.81903839111328,3292.3378360412457,0.5465220244961266,-0.18457317734519796
20190714014956_ML3.5,HHE,3.5941121310983064,3.716220576622831,0.3293190453673162,8,3.5,95.721604347229,33.68833541870117,183.01864624023438,3642.694282042568,0.3293190453673162,0.0941121310983064
20190714014956_ML3.5,HHN,3.636611469693263,3.681445499600777,0.37704856319777974,8,3.5,95.721604347229,33.68833541870117,183.01864624023438,4771.203424462643,0.37704856319777974,0.1366114696932632
20190714014956_ML3.5,HHZ,3.520761496471863,3.6474730077244373,0.43583321888644283,8,3.5,95.721604347229,33.68833541870117,183.01864624023438,2896.7183960425873,0.43583321888644283,0.020761496471862984
20190714014956_ML3.5,HMAX,3.6786723065643034,3.7472750043765255,0.3726360271742005,8,3.5,95.721604347229,33.68833541870117,183.01864624023438,5135.651837784645,0.3726360271742005,0.17867230656430344
20190714151156_ML3.6,HHE,3.8961962115345092,3.869007994701625,0.1733724099525324,8,3.5999999046325684,217.9470796585083,81.56531524658203,358.1656799316406,1523.8669080604254,0.1733724099525324,0.2961963069019409
20190714151156_ML3.6,HHN,3.9774355433043422,4.041428349371546,0.28571539364111664,8,3.5999999046325684,217.9470796585083,81.56531524658203,358.1656799316406,1745.076666364127,0.28571539364111664,0.3774356386717739
20190714151156_ML3.6,HHZ,3.8034238449638935,3.8385856980046533,0.23329900740066614,8,3.5999999046325684,217.9470796585083,81.56531524658203,358.1656799316406,1252.8420779822495,0.23329900740066614,0.20342394033132516
20190714151156_ML3.6,HMAX,4.02859025528893,4.041428349371546,0.2145089993105084,8,3.5999999046325684,217.9470796585083,81.56531524658203,358.1656799316406,1894.1871251992857,0.2145089993105084,0.42859035065636153
20190720225038_ML3.8,HHE,3.9168286757724897,4.067845786408297,0.34546383750042436,3,3.799999952316284,207.9639689127604,164.8399200439453,274.7142333984375,1741.1915040492815,0.34546383750042436,0.11682872345620554
20190720225038_ML3.8,HHN,3.8493623896685194,3.915875108874734,0.2635158094977574,3,3.799999952316284,207.9639689127604,164.8399200439453,274.7142333984375,1370.8140810849607,0.2635158094977574,0.04936243735223522
20190720225038_ML3.8,HHZ,3.744776680274015,3.7738758678777566,0.23158631481495665,3,3.799999952316284,207.9639689127604,164.8399200439453,274.7142333984375,1043.0003155244053,0.23158631481495665,-0.0552232720422694
20190720225038_ML3.8,HMAX,3.9292932117666957,4.067845786408297,0.32408514300549096,3,3.799999952316284,207.9639689127604,164.8399200439453,274.7142333984375,1748.4680283558316,0.32408514300549096,0.12929325945041148
20190827092730_ML3.1,HHE,3.6001615119552546,3.579458603851662,0.07372639248907693,3,3.0999999046325684,150.46197382609049,49.607845306396484,269.1282653808594,2119.8004816579205,0.07372639248907693,0.5001616073226862
20190827092730_ML3.1,HHN,3.7774334368923896,3.772095931231954,0.0436578845813032,3,3.0999999046325684,150.46197382609049,49.607845306396484,269.1282653808594,3134.442680871906,0.0436578845813032,0.6774335322598213
20190827092730_ML3.1,HHZ,3.6785661683553124,3.642331218696608,0.20511927023577842,3,3.0999999046325684,150.46197382609049,49.607845306396484,269.1282653808594,1999.5963078499678,0.20511927023577842,0.578566263722744
20190827092730_ML3.1,HMAX,3.7774334368923896,3.772095931231954,0.0436578845813032,3,3.0999999046325684,150.46197382609049,49.607845306396484,269.1282653808594,3134.442680871906,0.0436578845813032,0.6774335322598213
20190830222352_ML4.3,HHE,4.8138836280150095,4.803221839734627,0.2182771320478739,8,4.300000190734863,283.1843013763428,180.92506408691406,392.34375,5352.857834243002,0.2182771320478739,0.5138834372801462
20190830222352_ML4.3,HHN,4.819096021772895,4.808351031293963,0.17558907475519145,8,4.300000190734863,283.1843013763428,180.92506408691406,392.34375,5136.6682590889,0.17558907475519145,0.5190958310380314
20190830222352_ML4.3,HHZ,4.673606424593256,4.634325635863917,0.17039341388565332,8,4.300000190734863,283.1843013763428,180.92506408691406,392.34375,3595.4668081813907,0.17039341388565332,0.37360623385839276
20190830222352_ML4.3,HMAX,4.866686216382487,4.8371594572647005,0.19702486633797905,8,4.300000190734863,283.1843013763428,180.92506408691406,392.34375,5904.360476853755,0.19702486633797905,0.5666860256476234
20190901071056_ML3.0,HHE,3.4310046988802223,3.4310046988802223,0.5630725767294676,2,3.0,134.91808700561523,119.89676666259766,149.9394073486328,1346.3087563495374,0.5630725767294676,0.4310046988802223
20190901071056_ML3.0,HHN,3.4339225589645435,3.4339225589645435,0.5522143611769059,2,3.0,134.91808700561523,119.89676666259766,149.9394073486328,1336.3603503232202,0.5522143611769059,0.43392255896454346
20190901071056_ML3.0,HHZ,3.30016465387939,3.30016465387939,0.4370755041684808,2,3.0,134.91808700561523,119.89676666259766,149.9394073486328,851.949738780785,0.4370755041684808,0.30016465387938984
20190901071056_ML3.0,HMAX,3.4363025878467837,3.4363025878467837,0.5555802303010098,2,3.0,134.91808700561523,119.89676666259766,149.9394073486328,1349.588406025484,0.5555802303010098,0.43630258784678366
20190901090956_ML3.5,HHE,3.789343059559213,3.8202430757232824,0.14546203596229912,9,3.5,192.99019622802734,72.13204193115234,358.7647705078125,1250.0053841742385,0.14546203596229912,0.2893430595592128
20190901090956_ML3.5,HHN,3.8049717434248262,3.8678466776468348,0.2553404835832508,9,3.5,192.99019622802734,72.13204193115234,358.7647705078125,1205.7142766056113,0.2553404835832508,0.30497174342482625
20190901090956_ML3.5,HHZ,3.7601697697633107,3.763344483188817,0.1785384656694976,9,3.5,192.99019622802734,72.13204193115234,358.7647705078125,1103.1851736271176,0.1785384656694976,0.26016976976331074
20190901090956_ML3.5,HMAX,3.874828264651032,3.902289660414408,0.17958627172493838,9,3.5,192.99019622802734,72.13204193115234,358.7647705078125,1412.565923517792,0.17958627172493838,0.37482826465103214
20190922075530_ML3.9,HHE,4.267624767595154,4.2893686285849135,0.0984698522841216,3,3.9000000953674316,159.27362569173178,118.05650329589844,200.54605102539062,4747.2841235457,0.0984698522841216,0.36762467222772255
20190922075530_ML3.9,HHN,4.5460438350658245,4.559218198208663,0.0650889581763629,3,3.9000000953674316,159.27362569173178,118.05650329589844,200.54605102539062,8361.91748472187,0.0650889581763629,0.6460437396983929
20190922075530_ML3.9,HHZ,4.298520565473498,4.317811047613078,0.05738803326593479,3,3.9000000953674316,159.27362569173178,118.05650329589844,200.54605102539062,5063.6843289713315,0.05738803326593479,0.3985204701060665
20190922075530_ML3.9,HMAX,4.5460438350658245,4.559218198208663,0.0650889581763629,3,3.9000000953674316,159.27362569173178,118.05650329589844,200.54605102539062,8361.91748472187,0.0650889581763629,0.6460437396983929
20191006043335_ML3.4,HHE,3.8042222880330328,3.8641268412694227,0.1453992162812698,5,3.4000000953674316,164.21860046386718,62.617218017578125,250.5486297607422,2325.0042673534626,0.1453992162812698,0.4042221926656011
20191006043335_ML3.4,HHN,3.9300967375113465,4.032741915235584,0.18609976936535585,5,3.4000000953674316,164.21860046386718,62.617218017578125,250.5486297607422,2413.192436348663,0.18609976936535585,0.5300966421439148
20191006043335_ML3.4,HHZ,3.6470105769081242,3.711074367908429,0.22014088552411284,5,3.4000000953674316,164.21860046386718,62.617218017578125,250.5486297607422,1220.0190611498213,0.22014088552411284,0.2470104815406926
20191006043335_ML3.4,HMAX,3.9668548317984986,4.032741915235584,0.1357833707610373,5,3.4000000953674316,164.21860046386718,62.617218017578125,250.5486297607422,2892.219025123465,0.1357833707610373,0.566854736431067
20191103001530_ML3.3,HHE,3.7182029765086417,3.753706065248106,0.16958774058972173,5,3.299999952316284,161.10466613769532,120.11654663085938,203.12521362304688,1237.000792297195,0.16958774058972173,0.41820302419235755
20191103001530_ML3.3,HHN,3.6654786926321123,3.682766115791007,0.2223350783598697,5,3.299999952316284,161.10466613769532,120.11654663085938,203.12521362304688,1358.3140942990897,0.2223350783598697,0.36547874031582817
20191103001530_ML3.3,HHZ,3.5702918054931665,3.6296512540461006,0.14534867252674152,5,3.299999952316284,161.10466613769532,120.11654663085938,203.12521362304688,874.8463179389371,0.14534867252674152,0.2702918531768823
20191103001530_ML3.3,HMAX,3.8213083231750447,3.7682614500954754,0.09464891766951104,5,3.299999952316284,161.10466613769532,120.11654663085938,203.12521362304688,1681.8957449199165,0.09464891766951104,0.5213083708587605
20191115110831_ML3.5,HHE,3.9124204873463135,3.92536130593533,0.18823648533437465,5,3.5,177.53748168945313,130.01126098632812,223.2196044921875,1625.06163165996,0.18823648533437465,0.41242048734631354
20191115110831_ML3.5,HHN,3.840354595884257,3.9013219057159345,0.27949445515197663,5,3.5,177.53748168945313,130.01126098632812,223.2196044921875,1778.7925530370198,0.27949445515197663,0.3403545958842571
20191115110831_ML3.5,HHZ,3.7433191371271937,3.7473221158074477,0.05335585323790249,5,3.5,177.53748168945313,130.01126098632812,223.2196044921875,1080.345074500332,0.05335585323790249,0.24331913712719366
20191115110831_ML3.5,HMAX,4.012607443500673,3.9927589087637676,0.10540210148493594,5,3.5,177.53748168945313,130.01126098632812,223.2196044921875,2183.3943940988784,0.10540210148493594,0.5126074435006727
20191119004305_ML3.7,HHE,4.237578835852556,4.208725675764035,0.2527661494594092,6,3.700000047683716,214.31162134806314,122.42530059814453,332.826904296875,2573.8797146366933,0.2527661494594092,0.5375787881688403
20191119004305_ML3.7,HHN,4.300356019566558,4.165259003949374,0.2783871936461343,6,3.700000047683716,214.31162134806314,122.42530059814453,332.826904296875,2969.3208790961507,0.2783871936461343,0.6003559718828422
20191119004305_ML3.7,HHZ,3.989978945369075,3.9661407132569435,0.17707080533572045,6,3.700000047683716,214.31162134806314,122.42530059814453,332.826904296875,1471.0088284693181,0.17707080533572045,0.289978897685359
20191119004305_ML3.7,HMAX,4.343509424197868,4.272190347110207,0.2513021802918539,6,3.700000047683716,214.31162134806314,122.42530059814453,332.826904296875,3325.2923038366603,0.2513021802918539,0.6435093765141522
20191120083156_ML4.1,HHE,4.59971166610497,4.690178640648345,0.2893539900639993,10,4.099999904632568,277.7586639404297,31.37030792236328,402.0098571777344,5932.458885552094,0.2893539900639993,0.49971176147240204
20191120083156_ML4.1,HHN,4.5025409606133655,4.574414632076165,0.30298136024989725,10,4.099999904632568,277.7586639404297,31.37030792236328,402.0098571777344,4948.6583737646515,0.30298136024989725,0.40254105598079715
20191120083156_ML4.1,HHZ,4.617127923937055,4.659326956525257,0.33884039754891,10,4.099999904632568,277.7586639404297,31.37030792236328,402.0098571777344,4939.098216511415,0.33884039754891,0.5171280193044865
20191120083156_ML4.1,HMAX,4.619638083038993,4.718377805038468,0.29210831926159087,10,4.099999904632568,277.7586639404297,31.37030792236328,402.0098571777344,6027.210340209448,0.29210831926159087,0.5196381784064243
20191120083223_ML4.1,HHE,4.636370613228055,4.643582779456253,0.10644182781942282,6,4.099999904632568,316.083501180013,241.98011779785156,387.4294128417969,2618.611734963289,0.10644182781942282,0.536370708595487
20191120083223_ML4.1,HHN,4.523660644613574,4.521237125211476,0.059027355001568305,6,4.099999904632568,316.083501180013,241.98011779785156,387.4294128417969,1944.0109178857174,0.059027355001568305,0.4236607399810053
20191120083223_ML4.1,HHZ,4.6974436586544845,4.652232181079808,0.19291758108952003,6,4.099999904632568,316.083501180013,241.98011779785156,387.4294128417969,2766.397194026735,0.19291758108952003,0.5974437540219162
20191120083223_ML4.1,HMAX,4.645910024908245,4.643582779456253,0.09631036185599112,6,4.099999904632568,316.083501180013,241.98011779785156,387.4294128417969,2654.4224055305945,0.09631036185599112,0.5459101202756766
20191122080718_ML3.2,HHE,3.5070278850017873,3.4918212127617276,0.03906587877157313,4,3.200000047683716,175.61928176879883,130.68008422851562,243.9780731201172,651.5135500564288,0.03906587877157313,0.3070278373180715
20191122080718_ML3.2,HHN,3.5234460259596965,3.6089827942365766,0.19846264435924785,4,3.200000047683716,175.61928176879883,130.68008422851562,243.9780731201172,725.5354140016345,0.19846264435924785,0.32344597827598065
20191122080718_ML3.2,HHZ,3.414439184044359,3.4524096852159656,0.16226299467525038,4,3.200000047683716,175.61928176879883,130.68008422851562,243.9780731201172,550.1518942022713,0.16226299467525038,0.21443913636064327
20191122080718_ML3.2,HMAX,3.58613073274445,3.6089827942365766,0.07647768104691136,4,3.200000047683716,175.61928176879883,130.68008422851562,243.9780731201172,799.7629869559123,0.07647768104691136,0.386130685060734
20191127212856_ML3.0,HHE,3.2043622086145382,3.2023696473813184,0.11804253312661653,3,3.0,52.82841428120931,28.221269607543945,82.22691345214844,2857.541508639682,0.11804253312661653,0.20436220861453824
20191127212856_ML3.0,HHN,3.4494187369739344,3.470069241944276,0.12071904885767314,3,3.0,52.82841428120931,28.221269607543945,82.22691345214844,4348.409743329533,0.12071904885767314,0.4494187369739344
20191127212856_ML3.0,HHZ,3.229398976613416,3.1790554130478066,0.34724454658441195,3,3.0,52.82841428120931,28.221269607543945,82.22691345214844,2564.8248252053304,0.34724454658441195,0.22939897661341613
20191127212856_ML3.0,HMAX,3.4494187369739344,3.470069241944276,0.12071904885767314,3,3.0,52.82841428120931,28.221269607543945,82.22691345214844,4348.409743329533,0.12071904885767314,0.4494187369739344
20191127234457_ML4.8,HHE,5.396813413594903,5.46608213934744,0.2904338968057117,7,4.800000190734863,237.6240724836077,109.15680694580078,404.55755615234375,31492.85266097205,0.2904338968057117,0.5968132228600398
20191127234457_ML4.8,HHN,5.503567962196942,5.525886244119409,0.28286469031862266,7,4.800000190734863,237.6240724836077,109.15680694580078,404.55755615234375,40050.31607306554,0.28286469031862266,0.7035677714620787
20191127234457_ML4.8,HHZ,5.37802881741679,5.3252999768389175,0.20906784461333017,7,4.800000190734863,237.6240724836077,109.15680694580078,404.55755615234375,29983.149762946938,0.20906784461333017,0.5780286266819266
20191127234457_ML4.8,HMAX,5.548249776283536,5.546474421405485,0.27069205674445257,7,4.800000190734863,237.6240724836077,109.15680694580078,404.55755615234375,44591.97401499778,0.27069205674445257,0.748249585548673
20191128005956_ML3.0,HHE,3.3690090882976875,3.3688204001953137,0.13349988023193962,3,3.0,129.39576721191406,110.00868225097656,163.61985778808594,853.3306503038056,0.13349988023193962,0.3690090882976875
20191128005956_ML3.0,HHN,3.348266781908715,3.423087656032882,0.13743421004645986,3,3.0,129.39576721191406,110.00868225097656,163.61985778808594,758.1141074495803,0.13743421004645986,0.34826678190871485
20191128005956_ML3.0,HHZ,3.1998092715193684,3.133703503465388,0.1636859767326749,3,3.0,129.39576721191406,110.00868225097656,163.61985778808594,511.7924383524096,0.1636859767326749,0.19980927151936845
20191128005956_ML3.0,HMAX,3.4525825415676166,3.4320567560982687,0.043550681220500514,3,3.0,129.39576721191406,110.00868225097656,163.61985778808594,968.9834576827253,0.043550681220500514,0.45258254156761657
20191201103456_ML3.0,HHE,3.2906927217488033,3.240653828438669,0.20252882874504033,4,3.0,122.65580368041992,64.21571350097656,179.02362060546875,847.2254859641736,0.20252882874504033,0.29069272174880334
20191201103456_ML3.0,HHN,3.3356184240872766,3.302881658084433,0.24317613683077022,4,3.0,122.65580368041992,64.21571350097656,179.02362060546875,938.441539472226,0.24317613683077022,0.3356184240872766
20191201103456_ML3.0,HHZ,3.188279196292087,3.250746627073513,0.17686677952206326,4,3.0,122.65580368041992,64.21571350097656,179.02362060546875,597.8047717043313,0.17686677952206326,0.18827919629208711
20191201103456_ML3.0,HMAX,3.46168409953524,3.442520792406453,0.18658118610401947,4,3.0,122.65580368041992,64.21571350097656,179.02362060546875,1168.333123406187,0.18658118610401947,0.46168409953524003
20191203060956_ML3.1,HHE,3.332919805695044,3.3339405492840433,0.13192672185364446,4,3.0999999046325684,119.42793560028076,60.218074798583984,175.1492919921875,954.511244821822,0.13192672185364446,0.23291990106247562
20191203060956_ML3.1,HHN,3.351638515470074,3.3098505769432354,0.16211734233613875,4,3.0999999046325684,119.42793560028076,60.218074798583984,175.1492919921875,956.9989425064491,0.16211734233613875,0.2516386108375057
20191203060956_ML3.1,HHZ,3.355605831575303,3.363382398054365,0.026808062625212715,4,3.0999999046325684,119.42793560028076,60.218074798583984,175.1492919921875,1042.2983776228275,0.026808062625212715,0.25560592694273465
20191203060956_ML3.1,HMAX,3.4166706457093614,3.4381596636563083,0.14460620363792936,4,3.0999999046325684,119.42793560028076,60.218074798583984,175.1492919921875,1080.335067863476,0.14460620363792936,0.31667074107679305
20191228034224_ML3.0,HHE,3.4916743741089045,3.536579878006754,0.16871916410703358,5,3.0,179.03858947753906,131.878662109375,224.58843994140625,592.1198612499444,0.16871916410703358,0.49167437410890447
20191228034224_ML3.0,HHN,3.3852159889129205,3.5121029043781355,0.24871868958456772,5,3.0,179.03858947753906,131.878662109375,224.58843994140625,570.7269397716833,0.24871868958456772,0.3852159889129205
20191228034224_ML3.0,HHZ,3.3743066611773727,3.3705921204117324,0.1058126923016452,5,3.0,179.03858947753906,131.878662109375,224.58843994140625,460.8314363077883,0.1058126923016452,0.37430666117737266
20191228034224_ML3.0,HMAX,3.5684524614651174,3.5687983946710746,0.045872830570718816,5,3.0,179.03858947753906,131.878662109375,224.58843994140625,724.9935234471496,0.045872830570718816,0.5684524614651174
20191230123956_ML3.1,HHE,3.4354333102564447,3.3826365961738727,0.12930186355267134,7,3.0999999046325684,160.7239886692592,53.06830978393555,240.20860290527344,883.9091590102942,0.12930186355267134,0.33543340562387636
20191230123956_ML3.1,HHN,3.287954140021252,3.309992502663018,0.25247891732573263,7,3.0999999046325684,160.7239886692592,53.06830978393555,240.20860290527344,593.3268532726507,0.25247891732573263,0.1879542353886836
20191230123956_ML3.1,HHZ,3.3403847385680456,3.3381211248449887,0.17890791915716922,7,3.0999999046325684,160.7239886692592,53.06830978393555,240.20860290527344,613.4659631023954,0.17890791915716922,0.24038483393547727
20191230123956_ML3.1,HMAX,3.4382389909876196,3.3826365961738727,0.13317913566676443,7,3.0999999046325684,160.7239886692592,53.06830978393555,240.20860290527344,888.3106731868227,0.13317913566676443,0.3382390863550513
