event,net,sta,ML_station_mean,ML_station_median,ML_station_std,n_horizontal_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_h_nm_max,amplitude_h_nm_mean,amp_window_start,amp_window_end,s_pick,s_source,ML_formula,ML_HHE,ML_HHN,ML_HHZ,amp_nm_HHE,amp_nm_HHN,amp_nm_HHZ,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,abs_ML_station_minus_header
20200101040503_ML3.2,VN,VCVB,3.5413871411831246,3.5413871411831246,0.0005346133238698766,2,186.18186950683594,186.18186950683594,186.18186950683594,3.200000047683716,575.7725249230704,575.2717836001927,2020-01-01T04:06:25.094820,2020-01-01T04:07:34.021246,2020-01-01T04:06:25.094820,theory,SEISAN_HUTTON_NM,3.5410091124765035,3.5417651698897457,3.3655434089879215,574.7710422773152,575.7725249230704,383.7330240698516,3.5413871411831246,0.0005346133238698766,3.3655434089879215,-0.1758437321952031,0.34138709349940877,0.34138709349940877
20200101040503_ML3.2,VN,VTVB,3.568116383692764,3.568116383692764,0.0878733540219522,2,141.16099548339844,141.16099548339844,141.16099548339844,3.200000047683716,1167.547655227666,1022.277193500344,2020-01-01T04:06:12.230713,2020-01-01T04:07:04.006330,2020-01-01T04:06:12.230713,theory,SEISAN_HUTTON_NM,3.5059805391782355,3.6302522282072927,3.523797828463472,877.006731773022,1167.547655227666,913.7349067056923,3.568116383692764,0.0878733540219522,3.523797828463472,-0.044318555229291956,0.36811633600904825,0.36811633600904825
20200103123939_ML3.1,VN,CBVB,3.934458712589204,3.934458712589204,0.18658704363176937,2,249.80364990234375,249.80364990234375,249.80364990234375,3.0999999046325684,1054.2221401085308,814.2077759015017,2020-01-03T12:41:31.172471,2020-01-03T12:43:04.335767,2020-01-03T12:41:31.172471,theory,SEISAN_HUTTON_NM,3.8025217487556295,4.066395676422778,3.7312111030946378,574.1934116944726,1054.2221401085308,487.2451887595619,3.934458712589204,0.18658704363176937,3.7312111030946378,-0.2032476094945661,0.8344588079566355,0.8344588079566355
20200103123939_ML3.1,VN,HGVB,3.65975616785275,3.65975616785275,0.3330409158210881,2,126.8994369506836,126.8994369506836,126.8994369506836,3.0999999046325684,2573.7802287436507,1721.9514459558402,2020-01-03T12:40:57.279000,2020-01-03T12:41:42.399625,2020-01-03T12:40:57.279000,header,SEISAN_HUTTON_NM,3.4242606778630806,3.8952516578424197,3.3954875944223017,870.1226631680298,2573.7802287436507,814.3430551123803,3.65975616785275,0.3330409158210881,3.3954875944223017,-0.2642685734304484,0.5597562632201818,0.5597562632201818
20200103123939_ML3.1,VN,MLVB,3.7687875685609757,3.7687875685609757,0.19674523302898975,2,157.57521057128906,157.57521057128906,157.57521057128906,3.0999999046325684,1823.3865388201234,1392.099876574622,2020-01-03T12:41:04.821489,2020-01-03T12:42:02.850140,2020-01-03T12:41:04.821489,theory,SEISAN_HUTTON_NM,3.907907457001902,3.6296676801200496,3.4399336104202938,1823.3865388201234,960.8132143291205,620.7330905186847,3.7687875685609757,0.19674523302898975,3.4399336104202938,-0.32885395814068197,0.6687876639284074,0.6687876639284074
20200103123939_ML3.1,VN,SPVB,3.3525574885839142,3.3525574885839142,0.23791247835874366,2,100.75894927978516,100.75894927978516,100.75894927978516,3.0999999046325684,1572.924119087555,1148.8875394928816,2020-01-03T12:40:48.588271,2020-01-03T12:41:24.972633,2020-01-03T12:40:48.588271,theory,SEISAN_HUTTON_NM,3.5207870153602796,3.184327961807549,3.4813425947382584,1572.924119087555,724.8509598982083,1436.3601620027196,3.3525574885839142,0.23791247835874366,3.4813425947382584,0.12878510615434413,0.25255758395134587,0.25255758395134587
20200103123939_ML3.1,VN,TGVB,3.552604794046759,3.552604794046759,0.31057438558062817,2,194.9940643310547,194.9940643310547,194.9940643310547,3.0999999046325684,894.85263645442,610.1695807580547,2020-01-03T12:41:15.512590,2020-01-03T12:42:27.796043,2020-01-03T12:41:15.512590,theory,SEISAN_HUTTON_NM,3.772214048153667,3.3329955399398514,3.4739582788259096,894.85263645442,325.4865250616895,450.29357743982297,3.552604794046759,0.31057438558062817,3.4739582788259096,-0.07864651522084953,0.45260488941419075,0.45260488941419075
20200103123939_ML3.1,VN,VCVB,3.6553430761960635,3.6553430761960635,0.039130699324853295,2,205.70042419433594,205.70042419433594,205.70042419433594,3.0999999046325684,655.4624235148299,616.2530151479926,2020-01-03T12:41:19.429001,2020-01-03T12:42:34.933616,2020-01-03T12:41:19.429001,header,SEISAN_HUTTON_NM,3.683012659041239,3.627673493350888,3.6623532045603024,655.4624235148299,577.0436067811554,625.0119844816849,3.6553430761960635,0.039130699324853295,3.6623532045603024,0.007010128364238977,0.5553431715634951,0.5553431715634951
20200103123939_ML3.1,VN,VTVB,3.7182831616578094,3.7182831616578094,0.03224821314672932,2,157.7566375732422,157.7566375732422,157.7566375732422,3.0999999046325684,1239.2523900785336,1177.484507987538,2020-01-03T12:41:04.872325,2020-01-03T12:42:02.970092,2020-01-03T12:41:04.872325,theory,SEISAN_HUTTON_NM,3.741086091855011,3.695480231460608,3.6529899202218035,1239.2523900785336,1115.7166258965428,1011.7275902280919,3.7182831616578094,0.03224821314672932,3.6529899202218035,-0.0652932414360059,0.618283257025241,0.618283257025241
20200122212559_ML4.1,VN,MCVB,5.150689508595008,5.150689508595008,0.01980852814534886,2,381.0425720214844,381.0425720214844,381.0425720214844,4.099999904632568,4673.531853534743,4527.560831802381,2020-01-22T21:28:15.868306,2020-01-22T21:30:39.027381,2020-01-22T21:28:15.868306,theory,SEISAN_HUTTON_NM,5.1646962531719085,5.136682764018107,4.845011126318817,4673.531853534743,4381.589810070018,2238.515367694944,5.150689508595008,0.01980852814534886,4.845011126318817,-0.3056783822761906,1.0506896039624394,1.0506896039624394
20200122212559_ML4.1,VN,MLVB,4.562886404058613,4.562886404058613,0.11850201140606775,2,180.92520141601562,180.92520141601562,180.92520141601562,4.099999904632568,7742.966625470852,6503.509706060846,2020-01-22T21:27:18.692915,2020-01-22T21:28:25.616801,2020-01-22T21:27:18.692915,theory,SEISAN_HUTTON_NM,4.646679979908089,4.4790928282091365,4.449365035653399,7742.966625470852,5264.05278665084,4915.780053944983,4.562886404058613,0.11850201140606775,4.449365035653399,-0.11352136840521432,0.46288649942604465,0.46288649942604465
20200122212559_ML4.1,VN,SPVB,4.557565291467826,4.557565291467826,0.010046112287461755,2,206.6177978515625,206.6177978515625,206.6177978515625,4.099999904632568,4946.809077173553,4867.204221512047,2020-01-22T21:27:26.033657,2020-01-22T21:28:42.745199,2020-01-22T21:27:26.033657,theory,SEISAN_HUTTON_NM,4.564668965590852,4.5504616173448005,4.352050774708672,4946.809077173553,4787.599365850542,3031.8447450725716,4.557565291467826,0.010046112287461755,4.352050774708672,-0.20551451675915455,0.4575653868352578,0.4575653868352578
20200122212559_ML4.1,VN,TGVB,4.524326769472951,4.524326769472951,0.1146800010424529,2,237.4013671875,237.4013671875,237.4013671875,4.099999904632568,4073.2664720441685,3438.577712783054,2020-01-22T21:27:35.279999,2020-01-22T21:29:03.267578,2020-01-22T21:27:35.279999,header,SEISAN_HUTTON_NM,4.605417775876551,4.443235763069353,4.231566071025061,4073.2664720441685,2803.888953521939,1722.2298712798124,4.524326769472951,0.1146800010424529,4.231566071025061,-0.2927606984478901,0.42432686484038307,0.42432686484038307
20200122212559_ML4.1,VN,VCVB,4.960785628094207,4.960785628094207,0.09904304778631633,2,322.4570617675781,322.4570617675781,322.4570617675781,4.099999904632568,5333.00500838297,4597.910275135508,2020-01-22T21:27:59.130589,2020-01-22T21:29:59.971375,2020-01-22T21:27:59.130589,theory,SEISAN_HUTTON_NM,5.030819638813295,4.89075161737512,4.8697238316304245,5333.00500838297,3862.8155418880447,3680.240364858358,4.960785628094207,0.09904304778631633,4.8697238316304245,-0.09106179646378276,0.860785723461639,0.860785723461639
20200122212559_ML4.1,VN,VTVB,4.710255651691697,4.710255651691697,0.10326471643930764,2,310.43426513671875,310.43426513671875,310.43426513671875,4.099999904632568,3314.87959488591,2841.5698411138796,2020-01-22T21:27:55.694504,2020-01-22T21:29:51.955177,2020-01-22T21:27:55.694504,theory,SEISAN_HUTTON_NM,4.637236470440157,4.7832748329432375,4.670696813895277,2368.260087341849,3314.87959488591,2557.9363834884443,4.710255651691697,0.10326471643930764,4.670696813895277,-0.03955883779642022,0.6102557470591288,0.6102557470591288
20200219092617_ML3.3,VN,BGVB,3.7325049790822615,3.7325049790822615,0.13204993023721348,2,186.14308166503906,186.14308166503906,186.14308166503906,3.299999952316284,1107.9952469631016,914.3779707674612,2020-02-19T09:27:55.582738,2020-02-19T09:29:04.494388,2020-02-19T09:27:55.582738,theory,SEISAN_HUTTON_NM,3.8258783802082057,3.6391315779563174,3.6048348368065763,1107.9952469631016,720.7606945718209,666.0308625383313,3.7325049790822615,0.13204993023721348,3.6048348368065763,-0.12767014227568518,0.43250502676597735,0.43250502676597735
20200219092617_ML3.3,VN,BKVB,3.583071718715703,3.583071718715703,0.07516173411515291,2,122.4649658203125,122.4649658203125,122.4649658203125,3.299999952316284,1503.374343583352,1340.1816536313243,2020-02-19T09:27:37.388990,2020-02-19T09:28:22.042311,2020-02-19T09:27:37.388990,theory,SEISAN_HUTTON_NM,3.529924346837138,3.6362190905942677,3.3711707893780813,1176.9889636792966,1503.374343583352,816.617783138913,3.583071718715703,0.07516173411515291,3.3711707893780813,-0.2119009293376215,0.28307176639941867,0.28307176639941867
20200219092617_ML3.3,VN,CBVB,3.235408118784044,3.235408118784044,0.08851900277079604,2,61.307552337646484,61.307552337646484,61.307552337646484,3.299999952316284,1940.8354534361486,1697.8188158513449,2020-02-19T09:27:17.919999,2020-02-19T09:27:41.271702,2020-02-19T09:27:17.919999,header,SEISAN_HUTTON_NM,3.2980005059071447,3.1728157316609433,3.2855560616829784,1940.8354534361486,1454.8021782665412,1886.0112226811032,3.235408118784044,0.08851900277079604,3.2855560616829784,0.05014794289893443,-0.06459183353224018,0.06459183353224018
20200219092617_ML3.3,VN,HGVB,3.5296628493994415,3.5296628493994415,0.1018977988272903,2,177.97509765625,177.97509765625,177.97509765625,3.299999952316284,720.1845214453,618.5017979632412,2020-02-19T09:27:53.250028,2020-02-19T09:28:59.050065,2020-02-19T09:27:53.250028,theory,SEISAN_HUTTON_NM,3.457610224860682,3.601715473938201,3.5292846724997977,516.8190744811825,720.1845214453,609.5551173670565,3.5296628493994415,0.1018977988272903,3.5292846724997977,-0.00037817689964381174,0.22966289708315735,0.22966289708315735
20200219092617_ML3.3,VN,LSVB,3.5441622530692545,3.5441622530692545,0.1535174085466865,2,116.66828918457031,116.66828918457031,116.66828918457031,3.299999952316284,1690.0312939774456,1357.591743646133,2020-02-19T09:27:35.733797,2020-02-19T09:28:18.178859,2020-02-19T09:27:35.733797,theory,SEISAN_HUTTON_NM,3.652715453682802,3.435609052455707,3.5925182031446887,1690.0312939774456,1025.1521933148204,1471.287332838196,3.5441622530692545,0.1535174085466865,3.5925182031446887,0.04835595007543425,0.2441623007529703,0.2441623007529703
20200219092617_ML3.3,VN,VCVB,3.6408476149223903,3.6408476149223903,0.0035668835684290914,2,264.4635009765625,264.4635009765625,264.4635009765625,3.299999952316284,350.51595487503363,348.4921078216932,2020-02-19T09:28:17.961000,2020-02-19T09:29:56.709001,2020-02-19T09:28:17.961000,theory,SEISAN_HUTTON_NM,3.638325447363451,3.6433697824813294,3.652183207273856,346.46826076835276,350.51595487503363,357.7018743698474,3.6408476149223903,0.0035668835684290914,3.652183207273856,0.011335592351465529,0.3408476626061061,0.3408476626061061
20200219092617_ML3.3,VN,VTVB,3.872526241071321,3.872526241071321,0.012943516424679221,2,201.2666473388672,201.2666473388672,201.2666473388672,3.299999952316284,1081.6780434486893,1059.3561679031866,2020-02-19T09:27:59.904756,2020-02-19T09:29:14.577765,2020-02-19T09:27:59.904756,theory,SEISAN_HUTTON_NM,3.8633737928350307,3.881678689307611,3.9293344441474627,1037.0342923576839,1081.6780434486893,1207.129237793,3.872526241071321,0.012943516424679221,3.9293344441474627,0.05680820307614187,0.5725262887550366,0.5725262887550366
20200228181235_ML4.0,VN,DBVB,4.521168257068708,4.521168257068708,0.026825014337230228,2,174.12733459472656,174.12733459472656,174.12733459472656,4.0,6511.385787534059,6239.062991590972,2020-02-28T18:13:53.119998,2020-02-28T18:14:56.784890,2020-02-28T18:13:53.119998,header,SEISAN_HUTTON_NM,4.502200107525426,4.54013640661199,4.3283663808387915,5966.740195647886,6511.385787534059,3998.558014167769,4.521168257068708,0.026825014337230228,4.3283663808387915,-0.1928018762299164,0.521168257068708,0.521168257068708
20200228181235_ML4.0,VN,HGVB,4.948362852072378,4.948362852072378,0.08824446008558046,2,425.9822692871094,425.9822692871094,425.9822692871094,4.0,2382.4841986916244,2084.9663060199828,2020-02-28T18:15:04.409220,2020-02-28T18:17:44.688180,2020-02-28T18:15:04.409220,theory,SEISAN_HUTTON_NM,4.885964595943719,5.010761108201038,4.8157788584034655,1787.4484133483413,2382.4841986916244,1520.7148228507444,4.948362852072378,0.08824446008558046,4.8157788584034655,-0.13258399366891283,0.9483628520723784,0.9483628520723784
20200228181235_ML4.0,VN,LAVB,4.908618167838739,4.908618167838739,0.30387196773598235,2,408.1503601074219,408.1503601074219,408.1503601074219,4.0,3500.0440641949886,2400.606451506589,2020-02-28T18:14:59.314389,2020-02-28T18:17:32.800240,2020-02-28T18:14:59.314389,theory,SEISAN_HUTTON_NM,4.693748238840126,5.1234880968373515,4.784376952356458,1301.1688388181897,3500.0440641949886,1603.106472245194,4.908618167838739,0.30387196773598235,4.784376952356458,-0.1242412154822814,0.908618167838739,0.908618167838739
20200228181235_ML4.0,VN,MCVB,4.563008214490514,4.563008214490514,0.09296348888148043,2,334.78094482421875,334.78094482421875,334.78094482421875,4.0,1920.9803883163097,1670.1050658976774,2020-02-28T18:14:38.351699,2020-02-28T18:16:43.887297,2020-02-28T18:14:38.351699,theory,SEISAN_HUTTON_NM,4.497273101099659,4.628743327881369,4.485458518274123,1419.229743479045,1920.9803883163097,1381.1413298661253,4.563008214490514,0.09296348888148043,4.485458518274123,-0.07754969621639152,0.5630082144905142,0.5630082144905142
20200228181235_ML4.0,VN,MLVB,4.7141069843873264,4.7141069843873264,0.012342983101568153,2,218.66098022460938,218.66098022460938,218.66098022460938,4.0,6344.821466014582,6219.841138873631,2020-02-28T18:14:05.174566,2020-02-28T18:15:26.473987,2020-02-28T18:14:05.174566,theory,SEISAN_HUTTON_NM,4.722834791438516,4.705379177336137,4.55888302697526,6344.821466014582,6094.860811732679,4349.7835019847,4.7141069843873264,0.012342983101568153,4.55888302697526,-0.1552239574120664,0.7141069843873264,0.7141069843873264
20200228181235_ML4.0,VN,SPVB,4.760149234249525,4.760149234249525,0.05202392895401952,2,299.39166259765625,299.39166259765625,299.39166259765625,4.0,3736.4518979390054,3445.315862198394,2020-02-28T18:14:28.240475,2020-02-28T18:16:20.294442,2020-02-28T18:14:28.240475,theory,SEISAN_HUTTON_NM,4.7233627613021705,4.796935707196879,4.678363009694744,3154.179826457783,3736.4518979390054,2843.719120803871,4.760149234249525,0.05202392895401952,4.678363009694744,-0.08178622455478113,0.7601492342495249,0.7601492342495249
20200228181235_ML4.0,VN,VCVB,4.49232504992864,4.49232504992864,0.0790473032444506,2,337.5357666015625,337.5357666015625,337.5357666015625,4.0,1562.5803484439255,1385.2702248669482,2020-02-28T18:14:39.138790,2020-02-28T18:16:45.723844,2020-02-28T18:14:39.138790,theory,SEISAN_HUTTON_NM,4.43643016576998,4.5482199340873,4.497725736755503,1207.960101289971,1562.5803484439255,1391.067361237487,4.49232504992864,0.0790473032444506,4.497725736755503,0.005400686826862788,0.49232504992864,0.49232504992864
20200228181235_ML4.0,VN,VTVB,4.610112537264919,4.610112537264919,0.15738119625490601,2,389.46197509765625,389.46197509765625,389.46197509765625,4.0,1584.5228142992603,1266.8287823957094,2020-02-28T18:14:53.974850,2020-02-28T18:17:20.341317,2020-02-28T18:14:53.974850,theory,SEISAN_HUTTON_NM,4.498827226161824,4.721397848368014,4.709076094509836,949.1347504921582,1584.5228142992603,1540.1986655567223,4.610112537264919,0.15738119625490601,4.709076094509836,0.09896355724491723,0.6101125372649188,0.6101125372649188
20200229081258_ML2.6,VN,BGVB,3.504280776334146,3.504280776334146,0.020507404972442148,2,327.4145812988281,327.4145812988281,327.4145812988281,2.5999999046325684,157.8371913809487,152.7391833938062,2020-02-29T08:14:54.846023,2020-02-29T08:16:57.575388,2020-02-29T08:14:54.846023,theory,SEISAN_HUTTON_NM,3.5187817014546985,3.4897798512135934,3.492718019123642,157.8371913809487,147.6411754066637,148.64341073215752,3.504280776334146,0.020507404972442148,3.492718019123642,-0.011562757210503705,0.9042808717015776,0.9042808717015776
20200229081258_ML2.6,VN,BKVB,3.1160529314483165,3.1160529314483165,0.018689123045257935,2,258.9906005859375,258.9906005859375,258.9906005859375,2.5999999046325684,112.46843680548793,109.14817685695414,2020-02-29T08:14:35.296314,2020-02-29T08:16:11.959400,2020-02-29T08:14:35.296314,theory,SEISAN_HUTTON_NM,3.102837725808585,3.129268137088048,3.298970609694223,105.82791690842033,112.46843680548793,166.23908183689994,3.1160529314483165,0.018689123045257935,3.298970609694223,0.18291767824590632,0.5160530268157482,0.5160530268157482
20200229081258_ML2.6,VN,CBVB,3.233533610511673,3.233533610511673,0.0044349447882024075,2,288.3235778808594,288.3235778808594,288.3235778808594,2.5999999046325684,112.53070813158877,111.72397897243738,2020-02-29T08:14:43.677165,2020-02-29T08:16:31.514719,2020-02-29T08:14:43.677165,theory,SEISAN_HUTTON_NM,3.2303976309777473,3.236669590045599,3.4279269268151396,110.91724981328598,112.53070813158877,174.79475169426144,3.233533610511673,0.0044349447882024075,3.4279269268151396,0.19439331630346635,0.6335337058791048,0.6335337058791048
20200229081258_ML2.6,VN,MLVB,2.54654116244996,2.54654116244996,0.12447618160856112,2,67.24401092529297,67.24401092529297,67.24401092529297,2.5999999046325684,370.4865334684323,308.7545195340848,2020-02-29T08:13:40.511575,2020-02-29T08:14:04.128341,2020-02-29T08:13:40.511575,theory,SEISAN_HUTTON_NM,2.634559114561582,2.4585232103383383,2.3987910339415643,370.4865334684323,247.02250559973737,215.28032785094564,2.54654116244996,0.12447618160856112,2.3987910339415643,-0.14775012850839575,-0.053458742182608265,0.053458742182608265
20200229081258_ML2.6,VN,SPVB,3.058956415932186,3.058956415932186,0.01694905884082654,2,54.68782424926758,54.68782424926758,54.68782424926758,2.5999999046325684,1344.3817435701844,1308.2873947811654,2020-02-29T08:13:36.689999,2020-02-29T08:13:55.758550,2020-02-29T08:13:36.689999,header,SEISAN_HUTTON_NM,3.070941210373264,3.0469716214911076,2.9482206206288604,1344.3817435701844,1272.1930459921464,1013.4492752966432,3.058956415932186,0.01694905884082654,2.9482206206288604,-0.11073579530332545,0.45895651129961745,0.45895651129961745
20200229081258_ML2.6,VN,TGVB,2.5779286407780972,2.5779286407780972,0.19023217556947544,2,112.5223388671875,112.5223388671875,112.5223388671875,2.5999999046325684,205.54213738153868,158.08594555887993,2020-02-29T08:13:53.448240,2020-02-29T08:14:34.313893,2020-02-29T08:13:53.448240,theory,SEISAN_HUTTON_NM,2.712443102123143,2.4434141794330513,2.4816983088350977,205.54213738153868,110.62975373622116,120.82479725098179,2.5779286407780972,0.19023217556947544,2.4816983088350977,-0.09623033194299957,-0.022071263854471113,0.022071263854471113
20200229081258_ML2.6,VN,VCVB,3.003480799053594,3.003480799053594,0.11384410236761852,2,168.8567352294922,168.8567352294922,168.8567352294922,2.5999999046325684,241.15490261123628,203.80483187222745,2020-02-29T08:14:09.543781,2020-02-29T08:15:11.870157,2020-02-29T08:14:09.543781,theory,SEISAN_HUTTON_NM,2.9229808622713556,3.0839807358358327,2.9254194906245985,166.4547611332186,241.15490261123628,167.39205853728862,3.003480799053594,0.11384410236761852,2.9254194906245985,-0.07806130842899561,0.40348089442102575,0.40348089442102575
20200229081258_ML2.6,VN,VTVB,3.4257903234806806,3.4257903234806806,0.0399052163190707,2,160.22024536132812,160.22024536132812,160.22024536132812,2.5999999046325684,622.2358125648815,584.3240802335054,2020-02-29T08:14:07.076213,2020-02-29T08:15:06.112497,2020-02-29T08:14:07.076213,theory,SEISAN_HUTTON_NM,3.4540075725446115,3.3975730744167496,3.30383214681057,622.2358125648815,546.4123479021293,440.3313202603864,3.4257903234806806,0.0399052163190707,3.30383214681057,-0.12195817667011077,0.8257904188481122,0.8257904188481122
20200312211615_ML3.1,VN,BKVB,3.4849646788834683,3.4849646788834683,0.114504921143358,2,236.9658203125,236.9658203125,236.9658203125,3.0999999046325684,373.39229193801293,315.28429364573515,2020-03-12T21:18:20.504520,2020-03-12T21:19:48.777214,2020-03-12T21:18:20.504520,theory,SEISAN_HUTTON_NM,3.5659318851031676,3.403997472663769,3.355783705114196,373.39229193801293,257.1762953534574,230.1532799279586,3.4849646788834683,0.114504921143358,3.355783705114196,-0.12918097376927218,0.3849647742508999,0.3849647742508999
20200312211615_ML3.1,VN,CBVB,3.65889297874711,3.65889297874711,0.019415370895378713,2,229.4006805419922,229.4006805419922,229.4006805419922,3.0999999046325684,511.4395552703291,495.7726115110373,2020-03-12T21:18:21.138996,2020-03-12T21:19:43.732787,2020-03-12T21:18:21.138996,header,SEISAN_HUTTON_NM,3.6451642383277356,3.672621719166484,3.497119428872585,480.1056677517455,511.4395552703291,341.4224099300144,3.65889297874711,0.019415370895378713,3.497119428872585,-0.16177354987452475,0.5588930741145415,0.5588930741145415
20200312211615_ML3.1,VN,HGVB,3.0319002673589743,3.0319002673589743,0.016913248124541747,2,121.26374816894531,121.26374816894531,121.26374816894531,3.0999999046325684,390.5978597596789,380.1325283484803,2020-03-12T21:17:48.689003,2020-03-12T21:18:31.642499,2020-03-12T21:17:48.689003,header,SEISAN_HUTTON_NM,3.01994079491822,3.0438597397997285,3.0699285357299795,369.66719693728174,390.5978597596789,414.76170892790327,3.0319002673589743,0.016913248124541747,3.0699285357299795,0.03802826837100515,-0.06809963727359403,0.06809963727359403
20200312211615_ML3.1,VN,MLVB,3.342690612060828,3.342690612060828,0.19124449712891087,2,215.44102478027344,215.44102478027344,215.44102478027344,3.0999999046325684,372.1712534438684,285.91360317246676,2020-03-12T21:18:15.218998,2020-03-12T21:19:34.426350,2020-03-12T21:18:15.218998,header,SEISAN_HUTTON_NM,3.477920892845292,3.207460331276364,3.1782383669590972,372.1712534438684,199.6559529010651,186.66388446986787,3.342690612060828,0.19124449712891087,3.1782383669590972,-0.16445224510173073,0.2426907074282596,0.2426907074282596
20200312211615_ML3.1,VN,SPVB,4.05322176362208,4.05322176362208,0.09801080244224977,2,150.34507751464844,150.34507751464844,150.34507751464844,3.0999999046325684,3249.4109778588727,2805.4785644460235,2020-03-12T21:17:58.538998,2020-03-12T21:18:51.030052,2020-03-12T21:17:58.538998,header,SEISAN_HUTTON_NM,4.122525866658529,3.9839176605856297,3.8686443401340584,3249.4109778588727,2361.5461510331743,1811.0194594284012,4.05322176362208,0.09801080244224977,3.8686443401340584,-0.18457742348802153,0.9532218589895116,0.9532218589895116
20200312211615_ML3.1,VN,VCVB,3.744073645003842,3.744073645003842,0.020644425425730747,2,237.3206787109375,237.3206787109375,237.3206787109375,3.0999999046325684,580.1133765461896,561.2551723857705,2020-03-12T21:18:20.329006,2020-03-12T21:19:49.013786,2020-03-12T21:18:20.329006,header,SEISAN_HUTTON_NM,3.7586714582160763,3.729475831791608,3.628398063411046,580.1133765461896,542.3969682253515,429.7733532866298,3.744073645003842,0.020644425425730747,3.628398063411046,-0.11567558159279612,0.6440737403712737,0.6440737403712737
20200312211615_ML3.1,VN,VTVB,3.6165609410753667,3.6165609410753667,0.0707054300639213,2,172.77450561523438,172.77450561523438,172.77450561523438,3.0999999046325684,883.9159956466842,793.0237135385802,2020-03-12T21:18:02.164144,2020-03-12T21:19:05.983004,2020-03-12T21:18:02.164144,theory,SEISAN_HUTTON_NM,3.566564652010457,3.6665572301402767,3.653628641201389,702.1314314304761,883.9159956466842,857.9903517765905,3.6165609410753667,0.0707054300639213,3.653628641201389,0.03706770012602245,0.5165610364427984,0.5165610364427984
20200321051715_ML2.1,VN,MLVB,2.2938007878496585,2.2938007878496585,0.0009999474780562363,2,93.062255859375,93.062255859375,93.062255859375,2.0999999046325684,105.50706083046215,105.33556541000344,2020-03-21T05:18:16.488216,2020-03-21T05:18:49.940504,2020-03-21T05:18:16.488216,theory,SEISAN_HUTTON_NM,2.2945078574922224,2.2930937182070945,2.5566180387266426,105.50706083046215,105.16406998954473,192.92642025506981,2.2938007878496585,0.0009999474780562363,2.5566180387266426,0.26281725087698415,0.1938008832170901,0.1938008832170901
20200321051715_ML2.1,VN,SPVB,2.7683549505039395,2.7683549505039395,0.06944980298991069,2,28.422698974609375,28.422698974609375,28.422698974609375,2.0999999046325684,1738.5051275054793,1562.5652180130664,2020-03-21T05:17:58.020771,2020-03-21T05:18:06.848466,2020-03-21T05:17:58.020771,theory,SEISAN_HUTTON_NM,2.719246523857704,2.817463377150175,2.7481516597590483,1386.6253085206536,1738.5051275054793,1482.054787199961,2.7683549505039395,0.06944980298991069,2.7481516597590483,-0.020203290744891245,0.6683550458713712,0.6683550458713712
20200321051715_ML2.1,VN,VCVB,2.9898942140466946,2.9898942140466946,0.06391980858229104,2,137.46624755859375,137.46624755859375,137.46624755859375,2.0999999046325684,310.37268258336803,281.2114944832651,2020-03-21T05:18:29.175071,2020-03-21T05:19:19.543165,2020-03-21T05:18:29.175071,theory,SEISAN_HUTTON_NM,2.9446960839460106,3.0350923441473787,2.8076275508818567,252.0503063831621,310.37268258336803,183.8309775454729,2.9898942140466946,0.06391980858229104,2.8076275508818567,-0.18226666316483797,0.8898943094141263,0.8898943094141263
20200321051715_ML2.1,VN,VTVB,3.1103740451123407,3.1103740451123407,0.11054333071008682,2,115.98028564453125,115.98028564453125,115.98028564453125,2.0999999046325684,585.9638324861904,497.3951165634517,2020-03-21T05:18:23.036224,2020-03-21T05:19:05.219190,2020-03-21T05:18:23.036224,theory,SEISAN_HUTTON_NM,3.1885399838723902,3.032208106352291,3.283099515382986,585.9638324861904,408.826400640713,728.5013188681198,3.1103740451123407,0.11054333071008682,3.283099515382986,0.17272547027064533,1.0103741404797724,1.0103741404797724
20200329053125_ML2.1,VN,MLVB,2.126471842829962,2.126471842829962,0.06466644647317475,2,66.25196075439453,66.25196075439453,66.25196075439453,2.0999999046325684,130.45211448960728,118.06680584099247,2020-03-29T05:32:56.128132,2020-03-29T05:33:19.366974,2020-03-29T05:32:56.128132,theory,SEISAN_HUTTON_NM,2.1721979256463806,2.080745760013543,2.06314891487689,130.45211448960728,105.68149719237766,101.48505984918485,2.126471842829962,0.06466644647317475,2.06314891487689,-0.06332292795307204,0.026471938197393463,0.026471938197393463
20200329053125_ML2.1,VN,MTE,2.3811046996674303,2.3811046996674303,0.19609784252227136,2,37.96985626220703,37.96985626220703,37.96985626220703,2.0999999046325684,609.2935036093942,465.515737495401,2020-03-29T05:32:48.228999,2020-03-29T05:33:00.512238,2020-03-29T05:32:48.228999,header,SEISAN_HUTTON_NM,2.51976681389098,2.2424425854438805,2.3338505887621768,609.2935036093942,321.7379713814078,397.1095418229675,2.3811046996674303,0.19609784252227136,2.3338505887621768,-0.047254110905253555,0.28110479503486197,0.28110479503486197
