event,net,sta,comp,distance_km,header_ML_key,header_ML,ML_formula,ML_component,ML_component_minus_header,abs_ML_component_minus_header,ML_component_WA_mm_equivalent,ML_seisan_minus_WA_equivalent,origin_time,p_pick,p_label,p_source,s_pick,s_label,s_source,surface_pick,amp_window_start,amp_window_end,amp_window_sec,peak_time,peak_signed_displacement_nm,amplitude_displacement_nm,amplitude_displacement_um,amplitude_ground_displacement_mm,amplitude_WA_equivalent_mm,amplitude_unit_for_ML,remove_window_mean_for_amplitude,npts_window,derived_component,derived_from,velocity_input_to_nm_per_sec,displacement_output_unit,apply_filter_for_ml,ML_HHE_HHN_mean
20180504001709_ML4.3,VN,DBVB,HMAX,207.20008850097656,mag,4.300000190734863,SEISAN_HUTTON_NM,5.04816373244644,0.7481635417115768,0.7481635417115768,5.047227067409201,,2018-05-04T00:19:02.399000,2018-05-04T00:19:37.379003,Pg,header,2018-05-04T00:20:03.669004,Sg,header,2018-05-04T00:21:20.532392,2018-05-04T00:20:03.669004,2018-05-04T00:21:18.532392,74.863388,,,14974.8587836442,14.974858783644201,0.014974858783644199,31.147706269979935,nm,True,7487,True,HHE+HHN,1.0,nm,False,4.94527784454348
20180504001709_ML4.3,VN,HGVB,HHE,373.49420166015625,mag,4.300000190734863,SEISAN_HUTTON_NM,4.414899413239918,0.11489922250505469,0.11489922250505469,4.413962748202679,0.0009366650372388818,2018-05-04T00:19:02.399000,2018-05-04T00:20:06.949003,Pg,header,2018-05-04T00:20:49.939001,Sg,header,2018-05-04T00:23:11.395134,2018-05-04T00:20:49.939001,2018-05-04T00:23:09.395134,139.456134,2018-05-04T00:20:57.398000,-878.5374579202681,878.5374579202681,0.8785374579202682,0.0008785374579202681,1.8273579124741577,nm,True,13947,False,,1.0,nm,False,
20180504001709_ML4.3,VN,HGVB,HHN,373.49420166015625,mag,4.300000190734863,SEISAN_HUTTON_NM,4.662964390824909,0.3629642000900457,0.3629642000900457,4.66202772578767,0.0009366650372388818,2018-05-04T00:19:02.399000,2018-05-04T00:20:06.949003,Pg,header,2018-05-04T00:20:49.939001,Sg,header,2018-05-04T00:23:11.395134,2018-05-04T00:20:49.939001,2018-05-04T00:23:09.395134,139.456134,2018-05-04T00:20:54.778000,-1555.3397114320517,1555.3397114320517,1.5553397114320517,0.0015553397114320517,3.235106599778667,nm,True,13947,False,,1.0,nm,False,
20180504001709_ML4.3,VN,HGVB,HHZ,373.49420166015625,mag,4.300000190734863,SEISAN_HUTTON_NM,4.525131030152257,0.22513083941739342,0.22513083941739342,4.524194365115018,0.0009366650372388818,2018-05-04T00:19:02.399000,2018-05-04T00:20:06.949003,Pg,header,2018-05-04T00:20:49.939001,Sg,header,2018-05-04T00:23:11.395134,2018-05-04T00:20:49.939001,2018-05-04T00:23:09.395134,139.456134,2018-05-04T00:20:52.548000,-1132.3792431364623,1132.3792431364623,1.1323792431364623,0.0011323792431364621,2.355348825723841,nm,True,13947,False,,1.0,nm,False,
20180504001709_ML4.3,VN,HGVB,HMAX,373.49420166015625,mag,4.300000190734863,SEISAN_HUTTON_NM,4.662964390824909,0.3629642000900457,0.3629642000900457,4.66202772578767,,2018-05-04T00:19:02.399000,2018-05-04T00:20:06.949003,Pg,header,2018-05-04T00:20:49.939001,Sg,header,2018-05-04T00:23:11.395134,2018-05-04T00:20:49.939001,2018-05-04T00:23:09.395134,139.456134,,,1555.3397114320517,1.5553397114320517,0.0015553397114320517,3.235106599778667,nm,True,13947,True,HHE+HHN,1.0,nm,False,4.538931902032413
20180504001709_ML4.3,VN,MLVB,HHE,188.87542724609375,mag,4.300000190734863,SEISAN_HUTTON_NM,4.726626384781437,0.4266261940465741,0.4266261940465741,4.725689719744198,0.00093666503723977,2018-05-04T00:19:02.400000,2018-05-04T00:19:32.939001,Pn,header,2018-05-04T00:19:57.918997,Sg,header,2018-05-04T00:21:08.316951,2018-05-04T00:19:57.918997,2018-05-04T00:21:06.316951,68.397955,2018-05-04T00:19:59.488000,-8572.294188448304,8572.294188448304,8.572294188448305,0.008572294188448303,17.830371911972474,nm,True,6841,False,,1.0,nm,False,
20180504001709_ML4.3,VN,MLVB,HHN,188.87542724609375,mag,4.300000190734863,SEISAN_HUTTON_NM,4.6096803681864715,0.30968017745160825,0.30968017745160825,4.6087437031492335,0.0009366650372379937,2018-05-04T00:19:02.400000,2018-05-04T00:19:32.939001,Pn,header,2018-05-04T00:19:57.918997,Sg,header,2018-05-04T00:21:08.316951,2018-05-04T00:19:57.918997,2018-05-04T00:21:06.316951,68.397955,2018-05-04T00:20:00.398000,6548.639002792444,6548.639002792444,6.548639002792444,0.006548639002792444,13.621169125808283,nm,True,6841,False,,1.0,nm,False,
20180504001709_ML4.3,VN,MLVB,HHZ,188.87542724609375,mag,4.300000190734863,SEISAN_HUTTON_NM,4.504594157929152,0.20459396719428913,0.20459396719428913,4.503657492891913,0.00093666503723977,2018-05-04T00:19:02.400000,2018-05-04T00:19:32.939001,Pn,header,2018-05-04T00:19:57.918997,Sg,header,2018-05-04T00:21:08.316951,2018-05-04T00:19:57.918997,2018-05-04T00:21:06.316951,68.397955,2018-05-04T00:19:59.038000,-5141.204039709233,5141.204039709233,5.141204039709233,0.005141204039709233,10.693704402595205,nm,True,6841,False,,1.0,nm,False,
20180504001709_ML4.3,VN,MLVB,HMAX,188.87542724609375,mag,4.300000190734863,SEISAN_HUTTON_NM,4.726626384781437,0.4266261940465741,0.4266261940465741,4.725689719744198,,2018-05-04T00:19:02.400000,2018-05-04T00:19:32.939001,Pn,header,2018-05-04T00:19:57.918997,Sg,header,2018-05-04T00:21:08.316951,2018-05-04T00:19:57.918997,2018-05-04T00:21:06.316951,68.397955,,,8572.294188448304,8.572294188448305,0.008572294188448303,17.830371911972474,nm,True,6841,True,HHE+HHN,1.0,nm,False,4.6681533764839545
20180504001709_ML4.3,VN,SPVB,HHE,253.62203979492188,mag,4.300000190734863,SEISAN_HUTTON_NM,4.417546357611359,0.11754616687649566,0.11754616687649566,4.41660969257412,0.0009366650372388818,2018-05-04T00:19:02.400000,2018-05-04T00:19:41.378996,Pn,header,2018-05-04T00:20:14.863440,S,theory,2018-05-04T00:21:51.481360,2018-05-04T00:20:14.863440,2018-05-04T00:21:49.481360,94.61792,2018-05-04T00:20:40.969000,2288.511727256919,2288.511727256919,2.2885117272569193,0.002288511727256919,4.760104392694392,nm,True,9463,False,,1.0,nm,False,
20180504001709_ML4.3,VN,SPVB,HHN,253.62203979492188,mag,4.300000190734863,SEISAN_HUTTON_NM,4.417435602558113,0.11743541182324968,0.11743541182324968,4.416498937520876,0.0009366650372371055,2018-05-04T00:19:02.400000,2018-05-04T00:19:41.378996,Pn,header,2018-05-04T00:20:14.863440,S,theory,2018-05-04T00:21:51.481360,2018-05-04T00:20:14.863440,2018-05-04T00:21:49.481360,94.61792,2018-05-04T00:20:40.969000,2287.9281786927195,2287.9281786927195,2.2879281786927197,0.0022879281786927193,4.758890611680856,nm,True,9463,False,,1.0,nm,False,
20180504001709_ML4.3,VN,SPVB,HHZ,253.62203979492188,mag,4.300000190734863,SEISAN_HUTTON_NM,4.474280862429912,0.17428067169504846,0.17428067169504846,4.473344197392674,0.0009366650372379937,2018-05-04T00:19:02.400000,2018-05-04T00:19:41.378996,Pn,header,2018-05-04T00:20:14.863440,S,theory,2018-05-04T00:21:51.481360,2018-05-04T00:20:14.863440,2018-05-04T00:21:49.481360,94.61792,2018-05-04T00:20:24.409000,-2607.88026038552,2607.88026038552,2.60788026038552,0.00260788026038552,5.424390941601882,nm,True,9463,False,,1.0,nm,False,
20180504001709_ML4.3,VN,SPVB,HMAX,253.62203979492188,mag,4.300000190734863,SEISAN_HUTTON_NM,4.417546357611359,0.11754616687649566,0.11754616687649566,4.41660969257412,,2018-05-04T00:19:02.400000,2018-05-04T00:19:41.378996,Pn,header,2018-05-04T00:20:14.863440,S,theory,2018-05-04T00:21:51.481360,2018-05-04T00:20:14.863440,2018-05-04T00:21:49.481360,94.61792,,,2288.511727256919,2.2885117272569193,0.002288511727256919,4.760104392694392,nm,True,9463,True,HHE+HHN,1.0,nm,False,4.417490980084736
20180608202025_ML3.4,VN,DBVB,HHE,205.88389587402344,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.6131280740329865,0.21312797866555488,0.21312797866555488,3.6121914089957476,0.0009366650372388818,2018-06-08T20:20:19.299000,2018-06-08T20:20:54.159001,Pg,header,2018-06-08T20:21:20.188999,Sg,header,2018-06-08T20:22:36.554931,2018-06-08T20:21:20.188999,2018-06-08T20:22:34.554931,74.365931,2018-06-08T20:21:24.138001,-557.0403712589602,557.0403712589602,0.5570403712589602,0.0005570403712589602,1.1586439722186372,nm,True,7438,False,,1.0,nm,False,
20180608202025_ML3.4,VN,DBVB,HHN,205.88389587402344,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.4355583894074933,0.03555829404006161,0.03555829404006161,3.434621724370255,0.0009366650372384377,2018-06-08T20:20:19.299000,2018-06-08T20:20:54.159001,Pg,header,2018-06-08T20:21:20.188999,Sg,header,2018-06-08T20:22:36.554931,2018-06-08T20:21:20.188999,2018-06-08T20:22:34.554931,74.365931,2018-06-08T20:21:27.337999,-370.09821202935495,370.09821202935495,0.37009821202935494,0.0003700982120293549,0.7698042810210582,nm,True,7438,False,,1.0,nm,False,
20180608202025_ML3.4,VN,DBVB,HHZ,205.88389587402344,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.3694232947268565,-0.030576800640575108,0.030576800640575108,3.3684866296896177,0.0009366650372388818,2018-06-08T20:20:19.299000,2018-06-08T20:20:54.159001,Pg,header,2018-06-08T20:21:20.188999,Sg,header,2018-06-08T20:22:36.554931,2018-06-08T20:21:20.188999,2018-06-08T20:22:34.554931,74.365931,2018-06-08T20:21:24.268000,-317.8204895744875,317.8204895744875,0.3178204895744875,0.0003178204895744875,0.661066618314934,nm,True,7438,False,,1.0,nm,False,
20180608202025_ML3.4,VN,DBVB,HMAX,205.88389587402344,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.6131280740329865,0.21312797866555488,0.21312797866555488,3.6121914089957476,,2018-06-08T20:20:19.299000,2018-06-08T20:20:54.159001,Pg,header,2018-06-08T20:21:20.188999,Sg,header,2018-06-08T20:22:36.554931,2018-06-08T20:21:20.188999,2018-06-08T20:22:34.554931,74.365931,,,557.0403712589602,0.5570403712589602,0.0005570403712589602,1.1586439722186372,nm,True,7438,True,HHE+HHN,1.0,nm,False,3.52434323172024
20180608202025_ML3.4,VN,HGVB,HHE,263.6727294921875,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.35568679494797,-0.044313300419461576,0.044313300419461576,3.354750129910732,0.0009366650372379937,2018-06-08T20:20:19.299000,2018-06-08T20:21:04.799000,Pg,header,2018-06-08T20:21:37.279003,Sg,header,2018-06-08T20:23:15.080820,2018-06-08T20:21:37.279003,2018-06-08T20:23:13.080820,95.801816,2018-06-08T20:21:47.808000,-181.95456151238454,181.95456151238454,0.18195456151238454,0.00018195456151238454,0.37846548794575985,nm,True,9581,False,,1.0,nm,False,
20180608202025_ML3.4,VN,HGVB,HHN,263.6727294921875,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.6012713745223746,0.20127127915494292,0.20127127915494292,3.6003347094851366,0.0009366650372379937,2018-06-08T20:20:19.299000,2018-06-08T20:21:04.799000,Pg,header,2018-06-08T20:21:37.279003,Sg,header,2018-06-08T20:23:15.080820,2018-06-08T20:21:37.279003,2018-06-08T20:23:13.080820,95.801816,2018-06-08T20:21:42.748000,-320.2930589398459,320.2930589398459,0.3202930589398459,0.0003202930589398459,0.6662095625948794,nm,True,9581,False,,1.0,nm,False,
20180608202025_ML3.4,VN,HGVB,HHZ,263.6727294921875,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.506159437949128,0.10615934258169624,0.10615934258169624,3.505222772911889,0.0009366650372388818,2018-06-08T20:20:19.299000,2018-06-08T20:21:04.799000,Pg,header,2018-06-08T20:21:37.279003,Sg,header,2018-06-08T20:23:15.080820,2018-06-08T20:21:37.279003,2018-06-08T20:23:13.080820,95.801816,2018-06-08T20:21:44.058000,-257.2975143078144,257.2975143078144,0.25729751430781445,0.0002572975143078144,0.535178829760254,nm,True,9581,False,,1.0,nm,False,
20180608202025_ML3.4,VN,HGVB,HMAX,263.6727294921875,mag,3.4000000953674316,SEISAN_HUTTON_NM,3.6012713745223746,0.20127127915494292,0.20127127915494292,3.6003347094851366,,2018-06-08T20:20:19.299000,2018-06-08T20:21:04.799000,Pg,header,2018-06-08T20:21:37.279003,Sg,header,2018-06-08T20:23:15.080820,2018-06-08T20:21:37.279003,2018-06-08T20:23:13.080820,95.801816,,,320.2930589398459,0.3202930589398459,0.0003202930589398459,0.6662095625948794,nm,True,9581,True,HHE+HHN,1.0,nm,False,3.4784790847351723
20180619012405_ML3.2,RM,SLV,HHE,185.322998046875,mag,3.200000047683716,SEISAN_HUTTON_NM,3.4485225653193634,0.2485225176356476,0.2485225176356476,3.4475859002821245,0.0009366650372388818,2018-06-19T01:24:02.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:06.247665,2018-06-19T01:24:58.379000,2018-06-19T01:26:04.247665,65.868665,2018-06-19T01:24:59.938000,468.66287973441035,468.66287973441035,0.46866287973441034,0.0004686628797344103,0.9748187898475734,nm,True,6588,False,,1.0,nm,False,
20180619012405_ML3.2,RM,SLV,HHN,185.322998046875,mag,3.200000047683716,SEISAN_HUTTON_NM,2.943254425515187,-0.2567456221685287,0.2567456221685287,2.9423177604779482,0.0009366650372388818,2018-06-19T01:24:02.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:06.247665,2018-06-19T01:24:58.379000,2018-06-19T01:26:04.247665,65.868665,2018-06-19T01:24:59.698000,-146.41730773404964,146.41730773404964,0.14641730773404965,0.00014641730773404965,0.30454800008682326,nm,True,6588,False,,1.0,nm,False,
20180619012405_ML3.2,RM,SLV,HHZ,185.322998046875,mag,3.200000047683716,SEISAN_HUTTON_NM,3.3630561705663258,0.16305612288260996,0.16305612288260996,3.3621195055290864,0.0009366650372393259,2018-06-19T01:24:02.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:06.247665,2018-06-19T01:24:58.379000,2018-06-19T01:26:04.247665,65.868665,2018-06-19T01:24:58.808000,384.9409927412497,384.9409927412497,0.3849409927412497,0.0003849409927412497,0.8006772649017994,nm,True,6588,False,,1.0,nm,False,
20180619012405_ML3.2,RM,SLV,HMAX,185.322998046875,mag,3.200000047683716,SEISAN_HUTTON_NM,3.4485225653193634,0.2485225176356476,0.2485225176356476,3.4475859002821245,,2018-06-19T01:24:02.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:06.247665,2018-06-19T01:24:58.379000,2018-06-19T01:26:04.247665,65.868665,,,468.66287973441035,0.46866287973441034,0.0004686628797344103,0.9748187898475734,nm,True,6588,True,HHE+HHN,1.0,nm,False,3.1958884954172753
20180619012405_ML3.2,VN,DBVB,HHE,203.036865234375,mag,3.200000047683716,SEISAN_HUTTON_NM,3.627494859162617,0.4274948114789012,0.4274948114789012,3.626558194125378,0.0009366650372388818,2018-06-19T01:24:02.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:00.710533,S,theory,2018-06-19T01:26:18.057910,2018-06-19T01:25:00.710533,2018-06-19T01:26:16.057910,75.347377,2018-06-19T01:25:06.758000,592.0345408709563,592.0345408709563,0.5920345408709563,0.0005920345408709563,1.231431845011589,nm,True,7536,False,,1.0,nm,False,
20180619012405_ML3.2,VN,DBVB,HHN,203.036865234375,mag,3.200000047683716,SEISAN_HUTTON_NM,3.5075154645202318,0.30751541683651595,0.30751541683651595,3.506578799482994,0.0009366650372379937,2018-06-19T01:24:02.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:00.710533,S,theory,2018-06-19T01:26:18.057910,2018-06-19T01:25:00.710533,2018-06-19T01:26:16.057910,75.347377,2018-06-19T01:25:06.298000,449.1254348628231,449.1254348628231,0.44912543486282314,0.0004491254348628231,0.9341809045146721,nm,True,7536,False,,1.0,nm,False,
20180619012405_ML3.2,VN,DBVB,HHZ,203.036865234375,mag,3.200000047683716,SEISAN_HUTTON_NM,3.2369278898711347,0.03692784218741885,0.03692784218741885,3.235991224833896,0.0009366650372388818,2018-06-19T01:24:02.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:00.710533,S,theory,2018-06-19T01:26:18.057910,2018-06-19T01:25:00.710533,2018-06-19T01:26:16.057910,75.347377,2018-06-19T01:25:08.268000,-240.86853770112236,240.86853770112236,0.24086853770112238,0.00024086853770112235,0.5010065584183345,nm,True,7536,False,,1.0,nm,False,
20180619012405_ML3.2,VN,DBVB,HMAX,203.036865234375,mag,3.200000047683716,SEISAN_HUTTON_NM,3.627494859162617,0.4274948114789012,0.4274948114789012,3.626558194125378,,2018-06-19T01:24:02.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:00.710533,S,theory,2018-06-19T01:26:18.057910,2018-06-19T01:25:00.710533,2018-06-19T01:26:16.057910,75.347377,,,592.0345408709563,0.5920345408709563,0.0005920345408709563,1.231431845011589,nm,True,7536,True,HHE+HHN,1.0,nm,False,3.5675051618414244
20180619012405_ML3.3,RM,SLV,HHE,189.49215698242188,mag,3.299999952316284,SEISAN_HUTTON_NM,3.466258001543231,0.16625804922694698,0.16625804922694698,3.4653213365059923,0.0009366650372388818,2018-06-19T01:24:03.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:10.027105,2018-06-19T01:24:58.379000,2018-06-19T01:26:08.027105,69.648104,2018-06-19T01:24:59.938000,467.7260398043595,467.7260398043595,0.4677260398043595,0.0004677260398043595,0.9728701627930677,nm,True,6966,False,,1.0,nm,False,
20180619012405_ML3.3,RM,SLV,HHN,189.49215698242188,mag,3.299999952316284,SEISAN_HUTTON_NM,2.9653632049369207,-0.33463674737936344,0.33463674737936344,2.9644265398996823,0.0009366650372384377,2018-06-19T01:24:03.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:10.027105,2018-06-19T01:24:58.379000,2018-06-19T01:26:08.027105,69.648104,2018-06-19T01:24:59.698000,-147.60353292048197,147.60353292048197,0.14760353292048198,0.00014760353292048197,0.3070153484746025,nm,True,6966,False,,1.0,nm,False,
20180619012405_ML3.3,RM,SLV,HHZ,189.49215698242188,mag,3.299999952316284,SEISAN_HUTTON_NM,3.381267110638971,0.08126715832268694,0.08126715832268694,3.3803304456017327,0.0009366650372384377,2018-06-19T01:24:03.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:10.027105,2018-06-19T01:24:58.379000,2018-06-19T01:26:08.027105,69.648104,2018-06-19T01:24:58.808000,384.59236495366554,384.59236495366554,0.38459236495366556,0.0003845923649536655,0.7999521191036243,nm,True,6966,False,,1.0,nm,False,
20180619012405_ML3.3,RM,SLV,HMAX,189.49215698242188,mag,3.299999952316284,SEISAN_HUTTON_NM,3.466258001543231,0.16625804922694698,0.16625804922694698,3.4653213365059923,,2018-06-19T01:24:03.699000,2018-06-19T01:24:34.189002,Pg,header,2018-06-19T01:24:58.379000,Sg,header,2018-06-19T01:26:10.027105,2018-06-19T01:24:58.379000,2018-06-19T01:26:08.027105,69.648104,,,467.7260398043595,0.4677260398043595,0.0004677260398043595,0.9728701627930677,nm,True,6966,True,HHE+HHN,1.0,nm,False,3.215810603240076
20180619012405_ML3.3,VN,DBVB,HHE,205.66603088378906,mag,3.299999952316284,SEISAN_HUTTON_NM,3.6389000138466665,0.3389000615303823,0.3389000615303823,3.6379633488094276,0.0009366650372388818,2018-06-19T01:24:03.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:02.461723,S,theory,2018-06-19T01:26:20.810687,2018-06-19T01:25:02.461723,2018-06-19T01:26:18.810687,76.348964,2018-06-19T01:25:06.758000,592.3532374132988,592.3532374132988,0.5923532374132988,0.0005923532374132988,1.2320947338196613,nm,True,7636,False,,1.0,nm,False,
20180619012405_ML3.3,VN,DBVB,HHN,205.66603088378906,mag,3.299999952316284,SEISAN_HUTTON_NM,3.5185252348247875,0.21852528250850334,0.21852528250850334,3.5175885697875486,0.0009366650372388818,2018-06-19T01:24:03.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:02.461723,S,theory,2018-06-19T01:26:20.810687,2018-06-19T01:25:02.461723,2018-06-19T01:26:18.810687,76.348964,2018-06-19T01:25:06.298000,448.9582818763931,448.9582818763931,0.4489582818763931,0.00044895828187639306,0.9338332263028976,nm,True,7636,False,,1.0,nm,False,
20180619012405_ML3.3,VN,DBVB,HHZ,205.66603088378906,mag,3.299999952316284,SEISAN_HUTTON_NM,3.244172504175202,-0.055827448141082314,0.055827448141082314,3.243235839137964,0.0009366650372379937,2018-06-19T01:24:03.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:02.461723,S,theory,2018-06-19T01:26:20.810687,2018-06-19T01:25:02.461723,2018-06-19T01:26:18.810687,76.348964,2018-06-19T01:25:08.268000,-238.7004604167482,238.7004604167482,0.2387004604167482,0.00023870046041674819,0.49649695766683627,nm,True,7636,False,,1.0,nm,False,
20180619012405_ML3.3,VN,DBVB,HMAX,205.66603088378906,mag,3.299999952316284,SEISAN_HUTTON_NM,3.6389000138466665,0.3389000615303823,0.3389000615303823,3.6379633488094276,,2018-06-19T01:24:03.700000,2018-06-19T01:24:38.900001,Pg,header,2018-06-19T01:25:02.461723,S,theory,2018-06-19T01:26:20.810687,2018-06-19T01:25:02.461723,2018-06-19T01:26:18.810687,76.348964,,,592.3532374132988,0.5923532374132988,0.0005923532374132988,1.2320947338196613,nm,True,7636,True,HHE+HHN,1.0,nm,False,3.578712624335727
20180703142033_ML3.2,RM,SLV,HHE,223.7196502685547,mag,3.200000047683716,SEISAN_HUTTON_NM,3.7172803606263836,0.5172803129426677,0.5172803129426677,3.7163436955891447,0.0009366650372388818,2018-07-03T14:20:24,2018-07-03T14:21:01.719001,Pg,header,2018-07-03T14:21:31.378997,Sg,header,2018-07-03T14:22:53.146434,2018-07-03T14:21:31.378997,2018-07-03T14:22:51.146434,79.767436,2018-07-03T14:21:40.528000,597.4184563919313,597.4184563919313,0.5974184563919313,0.0005974184563919313,1.242630389295217,nm,True,7978,False,,1.0,nm,False,
20180703142033_ML3.2,RM,SLV,HHN,223.7196502685547,mag,3.200000047683716,SEISAN_HUTTON_NM,3.256296731851445,0.05629668416772926,0.05629668416772926,3.255360066814207,0.0009366650372379937,2018-07-03T14:20:24,2018-07-03T14:21:01.719001,Pg,header,2018-07-03T14:21:31.378997,Sg,header,2018-07-03T14:22:53.146434,2018-07-03T14:21:31.378997,2018-07-03T14:22:51.146434,79.767436,2018-07-03T14:21:47.118000,206.67835993536335,206.67835993536335,0.20667835993536335,0.00020667835993536335,0.42989098866555575,nm,True,7978,False,,1.0,nm,False,
20180703142033_ML3.2,RM,SLV,HHZ,223.7196502685547,mag,3.200000047683716,SEISAN_HUTTON_NM,3.6644623388819957,0.46446229119827986,0.46446229119827986,3.663525673844757,0.0009366650372388818,2018-07-03T14:20:24,2018-07-03T14:21:01.719001,Pg,header,2018-07-03T14:21:31.378997,Sg,header,2018-07-03T14:22:53.146434,2018-07-03T14:21:31.378997,2018-07-03T14:22:51.146434,79.767436,2018-07-03T14:21:39.558000,529.0060192427245,529.0060192427245,0.5290060192427245,0.0005290060192427244,1.100332520024867,nm,True,7978,False,,1.0,nm,False,
20180703142033_ML3.2,RM,SLV,HMAX,223.7196502685547,mag,3.200000047683716,SEISAN_HUTTON_NM,3.7172803606263836,0.5172803129426677,0.5172803129426677,3.7163436955891447,,2018-07-03T14:20:24,2018-07-03T14:21:01.719001,Pg,header,2018-07-03T14:21:31.378997,Sg,header,2018-07-03T14:22:53.146434,2018-07-03T14:21:31.378997,2018-07-03T14:22:51.146434,79.767436,,,597.4184563919313,0.5974184563919313,0.0005974184563919313,1.242630389295217,nm,True,7978,True,HHE+HHN,1.0,nm,False,3.4867885462389143
20180703142033_ML3.2,VN,MLVB,HHE,161.04518127441406,mag,3.200000047683716,SEISAN_HUTTON_NM,3.5727137339607813,0.37271368627706547,0.37271368627706547,3.5717770689235424,0.0009366650372388818,2018-07-03T14:20:24,2018-07-03T14:20:52.200001,Pg,header,2018-07-03T14:21:10.012909,S,theory,2018-07-03T14:22:11.363454,2018-07-03T14:21:10.012909,2018-07-03T14:22:09.363454,59.350545,2018-07-03T14:21:13.388000,-810.2636498568427,810.2636498568427,0.8102636498568427,0.0008102636498568427,1.6853483917022327,nm,True,5937,False,,1.0,nm,False,
20180703142033_ML3.2,VN,MLVB,HHN,161.04518127441406,mag,3.200000047683716,SEISAN_HUTTON_NM,3.3871295417685854,0.18712949408486956,0.18712949408486956,3.3861928767313465,0.0009366650372388818,2018-07-03T14:20:24,2018-07-03T14:20:52.200001,Pg,header,2018-07-03T14:21:10.012909,S,theory,2018-07-03T14:22:11.363454,2018-07-03T14:21:10.012909,2018-07-03T14:22:09.363454,59.350545,2018-07-03T14:21:16.758000,528.4965587405086,528.4965587405086,0.5284965587405086,0.0005284965587405085,1.0992728421802578,nm,True,5937,False,,1.0,nm,False,
20180703142033_ML3.2,VN,MLVB,HHZ,161.04518127441406,mag,3.200000047683716,SEISAN_HUTTON_NM,3.32553470127233,0.12553465358861438,0.12553465358861438,3.324598036235092,0.0009366650372379937,2018-07-03T14:20:24,2018-07-03T14:20:52.200001,Pg,header,2018-07-03T14:21:10.012909,S,theory,2018-07-03T14:22:11.363454,2018-07-03T14:21:10.012909,2018-07-03T14:22:09.363454,59.350545,2018-07-03T14:21:11.528000,-458.61401593014324,458.61401593014324,0.4586140159301432,0.0004586140159301432,0.9539171531346979,nm,True,5937,False,,1.0,nm,False,
20180703142033_ML3.2,VN,MLVB,HMAX,161.04518127441406,mag,3.200000047683716,SEISAN_HUTTON_NM,3.5727137339607813,0.37271368627706547,0.37271368627706547,3.5717770689235424,,2018-07-03T14:20:24,2018-07-03T14:20:52.200001,Pg,header,2018-07-03T14:21:10.012909,S,theory,2018-07-03T14:22:11.363454,2018-07-03T14:21:10.012909,2018-07-03T14:22:09.363454,59.350545,,,810.2636498568427,0.8102636498568427,0.0008102636498568427,1.6853483917022327,nm,True,5937,True,HHE+HHN,1.0,nm,False,3.4799216378646833
20180703142033_ML3.2,VN,SPVB,HHE,106.17070007324219,mag,3.200000047683716,SEISAN_HUTTON_NM,3.478131030269216,0.27813098258550006,0.27813098258550006,3.4771943652319766,0.0009366650372393259,2018-07-03T14:20:24,2018-07-03T14:20:45.139999,Pg,header,2018-07-03T14:20:58.160000,Sg,header,2018-07-03T14:21:34.780467,2018-07-03T14:20:58.160000,2018-07-03T14:21:32.780467,34.620467,2018-07-03T14:20:59.460000,-1314.0237389119623,1314.0237389119623,1.3140237389119622,0.001314023738911962,2.733169376936881,nm,True,3463,False,,1.0,nm,False,
