event,ML_event_mean,ML_event_median,ML_event_std,n_station,distance_min_km,distance_max_km,distance_mean_km,distance_median_km,header_ML_mean,header_ML_median,amplitude_h_nm_mean,ML_formula,ML_event_std_filled0,ML_event_std_error,ML_event_mean_minus_header,ML_event_median_minus_header,abs_ML_event_mean_minus_header
20190827092730_ML3.1,3.688797474423822,3.6580741525178695,0.05541655086954801,3,49.607845306396484,269.1282653808594,150.46197382609049,132.64981079101562,3.0999999046325684,3.0999999046325684,2627.1215812649134,SEISAN_HUTTON_NM,0.05541655086954801,0.03199476056209414,0.5887975697912537,0.5580742478853011,0.5887975697912537
20190830222352_ML4.3,4.816489824893952,4.774467250494018,0.1883132780846863,8,180.92506408691406,392.34375,283.1843013763428,283.83715057373047,4.300000190734863,4.300000190734863,5244.763046665952,SEISAN_HUTTON_NM,0.1883132780846863,0.06657879796057486,0.5164896341590888,0.4744670597591547,0.5164896341590888
20190901071056_ML3.0,3.432463628922383,3.432463628922383,0.5576434689531868,2,119.89676666259766,149.9394073486328,134.91808700561523,134.91808700561523,3.0,3.0,1341.3345533363788,SEISAN_HUTTON_NM,0.5576434689531868,0.39431347838118835,0.4324636289223829,0.4324636289223829,0.4324636289223829
20190901090956_ML3.5,3.79715740149202,3.832390008851171,0.18389145846010796,9,72.13204193115234,358.7647705078125,192.99019622802734,166.96400451660156,3.5,3.5,1227.8598303899248,SEISAN_HUTTON_NM,0.18389145846010796,0.061297152820035984,0.29715740149201997,0.3323900088511711,0.29715740149201997
20190922075530_ML3.9,4.406834301330489,4.382372043380909,0.06307056847926963,3,118.05650329589844,200.54605102539062,159.27362569173178,159.21832275390625,3.9000000953674316,3.9000000953674316,6554.600804133785,SEISAN_HUTTON_NM,0.06307056847926963,0.03641380968944905,0.5068342059630577,0.48237194801347716,0.5068342059630577
20191006043335_ML3.4,3.867159512772189,3.8821669331979787,0.13904874170986484,5,62.617218017578125,250.5486297607422,164.21860046386718,191.84971618652344,3.4000000953674316,3.4000000953674316,2369.098351851063,SEISAN_HUTTON_NM,0.13904874170986484,0.06218448772981362,0.4671594174047575,0.48216683783054703,0.4671594174047575
20191103001530_ML3.3,3.6918408345703773,3.697595158200145,0.09507840075741839,5,120.11654663085938,203.12521362304688,161.10466613769532,145.91876220703125,3.299999952316284,3.299999952316284,1297.6574432981422,SEISAN_HUTTON_NM,0.09507840075741839,0.042520353457111,0.3918408822540931,0.397595205883861,0.3918408822540931
20191115110831_ML3.5,3.876387541615285,3.897651676308457,0.12712649347487448,5,130.01126098632812,223.2196044921875,177.53748168945313,162.2048797607422,3.5,3.5,1701.9270923484899,SEISAN_HUTTON_NM,0.12712649347487448,0.056852696230200554,0.37638754161528487,0.397651676308457,0.37638754161528487
20191119004305_ML3.7,4.2689674277095575,4.15143997555011,0.24746777402363593,6,122.42530059814453,332.826904296875,214.31162134806314,176.8709716796875,3.700000047683716,3.700000047683716,2771.600296866422,SEISAN_HUTTON_NM,0.24746777402363593,0.10102829569004694,0.5689673800258417,0.4514399278663941,0.5689673800258417
20191120083156_ML4.1,4.551126313359168,4.63509336556273,0.2884075989548311,10,31.37030792236328,402.0098571777344,277.7586639404297,330.6836700439453,4.099999904632568,4.099999904632568,5440.558629658373,SEISAN_HUTTON_NM,0.2884075989548311,0.09120249071976635,0.4511264087265996,0.5350934609301614,0.4511264087265996
20191120083223_ML4.1,4.5800156289208145,4.578218444805701,0.06575645600964579,6,241.98011779785156,387.4294128417969,316.083501180013,323.17286682128906,4.099999904632568,4.099999904632568,2281.3113264245035,SEISAN_HUTTON_NM,0.06575645600964579,0.026844960752900108,0.4800157242882461,0.4782185401731329,0.4800157242882461
20191122080718_ML3.2,3.515236955480742,3.550402003499152,0.11113908735092945,4,130.68008422851562,243.9780731201172,175.61928176879883,163.90948486328125,3.200000047683716,3.200000047683716,688.5244820290316,SEISAN_HUTTON_NM,0.11113908735092945,0.055569543675464725,0.31523690779702607,0.3504019558154363,0.31523690779702607
20191127212856_ML3.0,3.3268904727942363,3.3229045280875127,0.06793313941559412,3,28.221269607543945,82.22691345214844,52.82841428120931,48.03705978393555,3.0,3.0,3602.975625984607,SEISAN_HUTTON_NM,0.06793313941559412,0.03922121632848964,0.32689047279423633,0.3229045280875127,0.32689047279423633
20191127234457_ML4.8,5.450190687895922,5.410779269174649,0.26029316357861376,7,109.15680694580078,404.55755615234375,237.6240724836077,188.40199279785156,4.800000190734863,4.800000190734863,35771.5843670188,SEISAN_HUTTON_NM,0.26029316357861376,0.09838156839989533,0.6501904971610584,0.6107790784397853,0.6501904971610584
20191128005956_ML3.0,3.3586379351032014,3.3461295730833456,0.03716039966719184,3,110.00868225097656,163.61985778808594,129.39576721191406,114.55876159667969,3.0,3.0,805.7223788766929,SEISAN_HUTTON_NM,0.03716039966719184,0.021454566751047288,0.3586379351032014,0.3461295730833456,0.3586379351032014
20191201103456_ML3.0,3.3131555729180397,3.299136695670035,0.10360756139030461,4,64.21571350097656,179.02362060546875,122.65580368041992,123.69194030761719,3.0,3.0,892.8335127181999,SEISAN_HUTTON_NM,0.10360756139030461,0.051803780695152304,0.31315557291803975,0.2991366956700352,0.31315557291803975
20191203060956_ML3.1,3.3422791605825592,3.3724838021451173,0.09649200943887612,4,60.218074798583984,175.1492919921875,119.42793560028076,121.17218780517578,3.0999999046325684,3.0999999046325684,955.7550936641355,SEISAN_HUTTON_NM,0.09649200943887612,0.04824600471943806,0.2422792559499909,0.272483897512549,0.2422792559499909
20191228034224_ML3.0,3.4384451815109123,3.386763342487306,0.11814166877431805,5,131.878662109375,224.58843994140625,179.03858947753906,164.14962768554688,3.0,3.0,581.4234005108138,SEISAN_HUTTON_NM,0.11814166877431805,0.05283456047092788,0.4384451815109123,0.3867633424873058,0.4384451815109123
20191230123956_ML3.1,3.3616937251388483,3.3602155831166236,0.18318063165746482,7,53.06830978393555,240.20860290527344,160.7239886692592,181.0727996826172,3.0999999046325684,3.0999999046325684,738.6180061414725,SEISAN_HUTTON_NM,0.18318063165746482,0.06923577090991105,0.26169382050628,0.26021567848405525,0.26169382050628
20200101040503_ML3.2,3.6188942506100426,3.567729232931769,0.1385981782571725,6,116.58329772949219,241.22996520996094,176.03417460123697,164.42151641845703,3.200000047683716,3.200000047683716,858.1147969185728,SEISAN_HUTTON_NM,0.1385981782571725,0.056582469334896426,0.41889420292632673,0.3677291852480531,0.41889420292632673
20200103123939_ML3.1,3.663112995641068,3.65975616785275,0.18100082237858026,7,100.75894927978516,249.80364990234375,170.4983389718192,157.7566375732422,3.0999999046325684,3.0999999046325684,1068.7219631169187,SEISAN_HUTTON_NM,0.18100082237858026,0.06841188044455683,0.5631130910084998,0.5597562632201818,0.5631130910084998
20200122212559_ML4.1,4.744418208896717,4.636571027875155,0.25665009643115255,6,180.92520141601562,381.0425720214844,273.14637756347656,273.9178161621094,4.099999904632568,4.099999904632568,4462.722098067952,SEISAN_HUTTON_NM,0.25665009643115255,0.10477696311540363,0.6444183042641489,0.5365711232425863,0.6444183042641489
20200219092617_ML3.3,3.5911691107206307,3.583071718715703,0.19758109400673454,7,61.307552337646484,264.4635009765625,161.46987642560686,177.97509765625,3.299999952316284,3.299999952316284,1048.0457510834835,SEISAN_HUTTON_NM,0.19758109400673454,0.074678634072842,0.29116915840434654,0.28307176639941867,0.29116915840434654
20200228181235_ML4.0,4.689731412162594,4.662109760826123,0.1732608334616766,8,174.12733459472656,425.9822692871094,323.5114116668701,336.1583557128906,4.0,4.0,3088.999602918738,SEISAN_HUTTON_NM,0.1732608334616766,0.06125695512739229,0.6897314121625939,0.662109760826123,0.6897314121625939
20200229081258_ML2.6,3.0583205824985815,3.087504673690251,0.35125276468902894,8,54.68782424926758,327.4145812988281,179.78248929977417,164.53849029541016,2.5999999046325684,2.5999999046325684,367.1085139003826,SEISAN_HUTTON_NM,0.35125276468902894,0.12418660591106752,0.45832067786601316,0.4875047690576828,0.45832067786601316
20200312211615_ML3.1,3.5617578409645243,3.6165609410753667,0.3219345542392554,7,121.26374816894531,237.3206787109375,194.78736223493303,215.44102478027344,3.0999999046325684,3.0999999046325684,805.2657838640134,SEISAN_HUTTON_NM,0.3219345542392554,0.12167982413650064,0.46175793633195594,0.5165610364427984,0.46175793633195594
20200321051715_ML2.1,2.7906059993781582,2.879124582275317,0.3602211926748671,4,28.422698974609375,137.46624755859375,93.73287200927734,104.52127075195312,2.0999999046325684,2.0999999046325684,611.6268486174467,SEISAN_HUTTON_NM,0.3602211926748671,0.18011059633743354,0.6906060947455899,0.7791246776427485,0.6906060947455899
20200329053125_ML2.1,2.5015032684502447,2.3859612752177517,0.4222051397217954,4,37.96985626220703,85.31893157958984,61.10268688201904,60.56097984313965,2.0999999046325684,2.0999999046325684,417.97415549201287,SEISAN_HUTTON_NM,0.4222051397217954,0.2111025698608977,0.4015033638176764,0.28596137058518334,0.4015033638176764
20200403224444_ML2.0,2.9079171378049815,3.0096074736274443,0.37568988370596684,3,70.41111755371094,115.82333374023438,94.24207814534505,96.49178314208984,2.0,2.0,673.7236192342926,SEISAN_HUTTON_NM,0.37568988370596684,0.21690465548945917,0.9079171378049815,1.0096074736274443,0.9079171378049815
20200410200151_ML4.3,4.754264068738855,4.713231186008459,0.15388894950169976,13,172.0963134765625,532.7078857421875,331.64369436410755,330.6005554199219,4.300000190734863,4.300000190734863,3591.4902396870175,SEISAN_HUTTON_NM,0.15388894950169976,0.042681115242743616,0.4542638780039914,0.4132309952735955,0.4542638780039914
20200418115437_ML2.5,2.839673437083338,2.8577423519696006,0.4116449525188371,6,42.470794677734375,175.44375610351562,92.64049021402995,58.674217224121094,2.5,2.5,585.5655884700774,SEISAN_HUTTON_NM,0.4116449525188371,0.16805334814389333,0.33967343708333786,0.3577423519696006,0.33967343708333786
20200505215456_ML3.3,3.5552035121046397,3.5250554770746554,0.21464631945987392,9,44.80533218383789,216.81588745117188,120.3306867811415,119.52772521972656,3.299999952316284,3.299999952316284,1778.455509614846,SEISAN_HUTTON_NM,0.21464631945987392,0.0715487731532913,0.2552035597883555,0.2250555247583712,0.2552035597883555
20200615164203_ML3.4,3.4555904129986277,3.5934491514539886,0.4352092265025351,7,23.87666893005371,240.98941040039062,119.06716019766671,121.81843566894531,3.4000000953674316,3.4000000953674316,3480.472426542189,SEISAN_HUTTON_NM,0.4352092265025351,0.16449362594378406,0.05559031763119604,0.19344905608655694,0.05559031763119604
20200616061112_ML4.8,5.526410712966408,5.552766057123828,0.579838112658551,13,71.7759780883789,504.64862060546875,268.63831211970404,241.5255584716797,4.800000190734863,4.800000190734863,41802.99885087383,SEISAN_HUTTON_NM,0.579838112658551,0.16081815743528238,0.7264105222315447,0.7527658663889651,0.7264105222315447
20200616085400_ML2.0,2.648342650395522,2.5231290906455706,0.618187551618559,3,21.019479751586914,123.0810317993164,65.22004508972168,51.55962371826172,2.0,2.0,556.4057135427464,SEISAN_HUTTON_NM,0.618187551618559,0.35691074933665073,0.6483426503955219,0.5231290906455706,0.6483426503955219
20200616150212_ML2.5,2.6432310670296384,2.6468532596152174,0.08197916993088254,3,24.69209098815918,75.10014343261719,51.93972969055176,56.026954650878906,2.5,2.5,778.8632386986277,SEISAN_HUTTON_NM,0.08197916993088254,0.047330695827537114,0.1432310670296384,0.14685325961521745,0.1432310670296384
20200616180823_ML2.1,2.6527652390582825,2.4790489450045117,0.583473440671256,4,22.28849220275879,124.43588256835938,67.84562730789185,62.32906723022461,2.0999999046325684,2.0999999046325684,627.4075093078143,SEISAN_HUTTON_NM,0.583473440671256,0.291736720335628,0.5527653344257142,0.3790490403719433,0.5527653344257142
20200616204631_ML2.8,3.2529957805328054,3.21807687085992,0.3570808614367281,8,28.63528060913086,246.5675506591797,143.17518281936646,131.36460494995117,2.799999952316284,2.799999952316284,1110.3061623563947,SEISAN_HUTTON_NM,0.3570808614367281,0.1262471492769222,0.4529958282165212,0.41807691854363593,0.4529958282165212
20200618191525_ML2.3,2.8229344895011494,2.8017705573689167,0.433306086258261,4,53.025020599365234,129.2249755859375,93.9982328414917,96.87146759033203,2.299999952316284,2.299999952316284,522.4732433275319,SEISAN_HUTTON_NM,0.433306086258261,0.2166530431291305,0.5229345371848653,0.5017706050526325,0.5229345371848653
20200618220017_ML2.9,3.3521736259299684,3.373144089183663,0.33734711717362903,7,57.2203483581543,246.26783752441406,157.73618698120117,131.85626220703125,2.9000000953674316,2.9000000953674316,684.9855491970787,SEISAN_HUTTON_NM,0.33734711717362903,0.12750522536371273,0.45217353056253673,0.4731439938162314,0.45217353056253673
20200619010812_ML3.1,3.279220387135451,3.3829334153090396,0.5481366468405859,6,52.19199752807617,238.8785400390625,150.34108289082846,155.43670654296875,3.0999999046325684,3.0999999046325684,863.6045221231476,SEISAN_HUTTON_NM,0.5481366468405859,0.22377584901326344,0.17922048250288247,0.2829335106764712,0.17922048250288247
20200622151923_ML3.3,3.775443380345008,3.8572214356074648,0.3094016590526286,8,59.316219329833984,245.51806640625,162.5329909324646,161.7524871826172,3.299999952316284,3.299999952316284,1698.1220560563504,SEISAN_HUTTON_NM,0.3094016590526286,0.10939000561324091,0.47544342802872386,0.5572214832911806,0.47544342802872386
20200626193357_ML3.8,4.2605977645206,4.247457534027343,0.10490554879125656,8,69.61004638671875,302.130126953125,217.85336303710938,221.716552734375,3.799999952316284,3.799999952316284,3628.3042665817347,SEISAN_HUTTON_NM,0.10490554879125656,0.03708971246719687,0.46059781220431617,0.44745758171105887,0.46059781220431617
20200628044025_ML2.6,3.1124945323885447,3.1124945323885447,0.5769421135067183,2,72.59306335449219,124.63356018066406,98.61331176757812,98.61331176757812,2.5999999046325684,2.5999999046325684,757.3580564417441,SEISAN_HUTTON_NM,0.5769421135067183,0.4079596808126993,0.5124946277559763,0.5124946277559763,0.5124946277559763
20200727051155_ML5.0,5.949052952627819,6.017885877669851,0.2879510481805216,13,65.95845794677734,297.49127197265625,191.8182173508864,201.99082946777344,5.0,5.0,250767.019551591,SEISAN_HUTTON_NM,0.2879510481805216,0.07986325146449787,0.9490529526278193,1.0178858776698512,0.9490529526278193
20200727051157_ML5.1,5.947778194417371,6.017885877669851,0.28980558297241094,13,65.70318603515625,297.49127197265625,191.57030604435846,201.99082946777344,5.046153802138108,5.0,251691.169345104,SEISAN_HUTTON_NM,0.28980558297241094,0.08037760687098164,0.9016243922792624,1.0178858776698512,0.9016243922792624
20200727053656_ML3.0,3.417775945195856,3.4552122555099416,0.35557631440424964,7,66.88668060302734,211.7374267578125,138.3977334158761,146.44403076171875,3.0,3.0,1843.9856042251092,SEISAN_HUTTON_NM,0.35557631440424964,0.1343952142883655,0.41777594519585604,0.4552122555099416,0.41777594519585604
20200727053659_ML3.3,3.4331872369741707,3.468986514866672,0.3266338437420675,8,66.88668060302734,211.7374267578125,144.57029247283936,164.24016571044922,3.149999976158142,3.149999976158142,1683.0445184443756,SEISAN_HUTTON_NM,0.3266338437420675,0.11548250293752153,0.28318726081602863,0.31898653870853,0.28318726081602863
20200727084957_ML3.4,3.7379067479362202,3.6684259463418973,0.3500666173537932,4,63.28534698486328,147.3077392578125,94.86544418334961,84.43434524536133,3.4000000953674316,3.4000000953674316,5250.374538598795,SEISAN_HUTTON_NM,0.3500666173537932,0.1750333086768966,0.3379066525687886,0.2684258509744657,0.3379066525687886
20200727084958_ML3.4,3.6983465535032978,3.7375254976386443,0.43031302493538987,7,64.24407958984375,199.25115966796875,134.4004353114537,147.2032928466797,3.4000000953674316,3.4000000953674316,3514.3116684567353,SEISAN_HUTTON_NM,0.43031302493538987,0.16264303569871108,0.29834645813586613,0.33752540227121264,0.29834645813586613
20200727091456_ML3.3,3.6926272707089636,3.5412322147209574,0.4593846993664872,4,65.10099792480469,147.09132385253906,94.63487434387207,83.17358779907227,3.299999952316284,3.299999952316284,6091.698169156282,SEISAN_HUTTON_NM,0.4593846993664872,0.2296923496832436,0.3926273183926794,0.24123226240467321,0.3926273183926794
20200727091458_ML3.4,3.6245268204578096,3.6914601613570515,0.46386352687153654,7,63.89535140991211,199.09970092773438,135.60139955793107,149.729736328125,3.4000000953674316,3.4000000953674316,3843.882589264678,SEISAN_HUTTON_NM,0.46386352687153654,0.17532393348220182,0.22452672509037797,0.2914600659896198,0.22452672509037797
20200727162248_ML2.6,3.0858562039669044,3.0858562039669044,0.6585418560009413,2,65.42149353027344,94.97087860107422,80.19618606567383,80.19618606567383,2.5999999046325684,2.5999999046325684,1721.4249005146353,SEISAN_HUTTON_NM,0.6585418560009413,0.46565941207344047,0.48585629933433605,0.48585629933433605,0.48585629933433605
20200727231556_ML3.4,3.671488717921239,3.603254636007738,0.30650913799482526,4,62.91695785522461,148.38209533691406,95.49907207489014,85.34861755371094,3.4000000953674316,3.4000000953674316,4008.6800171368236,SEISAN_HUTTON_NM,0.30650913799482526,0.15325456899741263,0.27148862255380735,0.20325454064030657,0.27148862255380735
20200727231559_ML3.0,3.618665296487219,3.7423340638923404,0.4338629377590354,7,62.71998596191406,197.7621307373047,134.50647953578405,147.57579040527344,3.0,3.0,2727.1352708415843,SEISAN_HUTTON_NM,0.4338629377590354,0.16398477662832897,0.6186652964872188,0.7423340638923404,0.6186652964872188
20200728012456_ML4.1,4.6618427663578,4.711262605817632,0.3182034269352665,7,63.70561599731445,205.37399291992188,136.87897109985352,150.4859161376953,4.099999904632568,4.099999904632568,27025.19136142692,SEISAN_HUTTON_NM,0.3182034269352665,0.12026959057131813,0.561842861725232,0.6112627011850638,0.561842861725232
20200728012458_ML3.8,4.660555444246364,4.711262605817632,0.32149371922244735,7,64.82554626464844,205.37399291992188,136.60171399797713,149.8490753173828,3.885714224406651,3.799999952316284,27043.64328588406,SEISAN_HUTTON_NM,0.32149371922244735,0.12151320416168877,0.7748412198397125,0.9112626535013479,0.7748412198397125
20200728022652_ML2.4,2.7701401014560147,2.7701401014560147,0.6601680687650342,2,64.9832992553711,94.87798309326172,79.9306411743164,79.9306411743164,2.4000000953674316,2.4000000953674316,831.312833201926,SEISAN_HUTTON_NM,0.6601680687650342,0.46680931814658266,0.3701400060885831,0.3701400060885831,0.3701400060885831
20200728045956_ML3.1,3.413703490552996,3.3282974807803085,0.47942977108868484,4,65.14823913574219,149.78021240234375,96.18547058105469,84.9067153930664,3.0999999046325684,3.0999999046325684,2845.507879526732,SEISAN_HUTTON_NM,0.47942977108868484,0.23971488554434242,0.3137035859204276,0.22829757614774016,0.3137035859204276
20200728045959_ML3.5,3.442275211965347,3.5321374233088614,0.3793273679245111,6,63.811134338378906,183.78489685058594,122.41783142089844,119.99298095703125,3.5,3.5,2101.8577399595256,SEISAN_HUTTON_NM,0.3793273679245111,0.15485974948133846,-0.057724788034652974,0.03213742330886138,0.057724788034652974
20200728055918_ML2.7,3.1755547783021267,3.1755547783021267,0.5660193763184499,2,62.46263885498047,97.7876968383789,80.12516784667969,80.12516784667969,2.700000047683716,2.700000047683716,1946.0608048760282,SEISAN_HUTTON_NM,0.5660193763184499,0.4002361392777562,0.4755547306184109,0.4755547306184109,0.4755547306184109
20200728110657_ML3.4,3.691640993872716,3.572935928587925,0.3988432711139624,4,65.06594848632812,148.76513671875,95.59742736816406,84.27931213378906,3.4000000953674316,3.4000000953674316,5148.067333888476,SEISAN_HUTTON_NM,0.3988432711139624,0.1994216355569812,0.2916408985052845,0.17293583322049333,0.2916408985052845
20200728110658_ML3.4,3.6306373913547603,3.7035492235738054,0.4421281840682373,7,64.4041519165039,199.55836486816406,135.27783530099052,149.013427734375,3.4000000953674316,3.4000000953674316,3339.093770185263,SEISAN_HUTTON_NM,0.4421281840682373,0.1671087460938779,0.23063729598732863,0.3035491282063738,0.23063729598732863
20200728132556_ML3.5,3.7818914544141413,3.7812385276941196,0.30333234829807054,7,64.3010482788086,214.28529357910156,137.38510240827287,149.00018310546875,3.5,3.5,3679.328617684644,SEISAN_HUTTON_NM,0.30333234829807054,0.11464885117113159,0.2818914544141413,0.2812385276941196,0.2818914544141413
20200728132559_ML3.4,3.6685142663905226,3.743951753227141,0.42143948152353106,8,63.107669830322266,214.28529357910156,144.88932943344116,163.9809341430664,3.4125000834465027,3.4000000953674316,3235.6578352993506,SEISAN_HUTTON_NM,0.42143948152353106,0.14900135762251573,0.2560141829440199,0.3439516578597095,0.2560141829440199
20200728141056_ML2.4,2.8515159755399266,2.8515159755399266,0.41277040176525115,2,62.99381637573242,97.61648559570312,80.30515098571777,80.30515098571777,2.4000000953674316,2.4000000953674316,752.9204007162431,SEISAN_HUTTON_NM,0.41277040176525115,0.29187275016130476,0.451515880172495,0.451515880172495,0.451515880172495
20200731222756_ML3.7,3.9640095231956014,3.964806025521913,0.2710401682170979,9,65.8349380493164,246.579833984375,166.51826900906033,182.3348846435547,3.700000047683716,3.700000047683716,4797.142672186052,SEISAN_HUTTON_NM,0.2710401682170979,0.09034672273903264,0.2640094755118856,0.26480597783819704,0.2640094755118856
20200731225156_ML4.0,4.803834363724749,4.769283936729603,0.15870952134537908,6,147.56900024414062,368.4537353515625,281.36446889241535,300.86875915527344,4.0,4.0,5657.282154403304,SEISAN_HUTTON_NM,0.15870952134537908,0.064792890769589,0.8038343637247491,0.7692839367296029,0.8038343637247491
20200803101456_ML3.4,3.8355661949244917,3.8033675685825683,0.27352426519617007,7,61.84349822998047,233.12112426757812,153.65546308244978,186.2784881591797,3.4000000953674316,3.4000000953674316,3992.8376807494374,SEISAN_HUTTON_NM,0.27352426519617007,0.10338245475010653,0.43556609955706005,0.40336747321513666,0.43556609955706005
20200803101458_ML3.5,3.7297031459797294,3.8033675685825683,0.2584065295443279,7,64.52157592773438,233.12112426757812,165.53717912946428,187.01673889160156,3.200000047683716,3.4000000953674316,1382.5876977295995,SEISAN_HUTTON_NM,0.2584065295443279,0.0976684877613652,0.5297030982960136,0.40336747321513666,0.5297030982960136
20200804151956_ML3.0,3.3078979239004775,3.233173121568444,0.4438704209094577,4,67.67330169677734,214.20498657226562,111.86663246154785,82.79412078857422,3.0,3.0,1957.7619506836766,SEISAN_HUTTON_NM,0.4438704209094577,0.22193521045472886,0.30789792390047754,0.23317312156844405,0.30789792390047754
20200804152104_ML3.0,3.473876022086057,3.3707654770785065,0.4855313801286474,7,72.2721939086914,209.07603454589844,159.34177834647042,180.09017944335938,3.0,3.0,1154.066912107009,SEISAN_HUTTON_NM,0.4855313801286474,0.18351361221976698,0.47387602208605717,0.3707654770785065,0.47387602208605717
20200806104620_ML2.8,3.3627011276462158,3.364195077917075,0.30474080731515735,7,67.31633758544922,251.04013061523438,160.44742693219865,183.8414306640625,2.799999952316284,2.799999952316284,1001.5118498695654,SEISAN_HUTTON_NM,0.30474080731515735,0.1151811986412799,0.5627011753299316,0.5641951256007909,0.5627011753299316
20200806232756_ML3.3,3.6915826192103127,3.5602917883045833,0.4320249337538091,4,67.25849151611328,212.68930053710938,111.0097427368164,82.04558944702148,3.299999952316284,3.299999952316284,5282.1315188764065,SEISAN_HUTTON_NM,0.4320249337538091,0.21601246687690456,0.39158266689402854,0.2602918359882991,0.39158266689402854
20200806232757_ML3.3,3.7373041371028304,3.7599116225892906,0.34338314119764207,6,67.25849151611328,212.68930053710938,134.2056795756022,135.82792282104492,3.299999952316284,3.299999952316284,3917.286782122295,SEISAN_HUTTON_NM,0.34338314119764207,0.14018558036804868,0.4373041847865462,0.4599116702730064,0.4373041847865462
20200807031756_ML3.1,3.3192970705407823,3.1251707065200582,0.4251954767272437,3,63.478309631347656,96.37052154541016,77.71253204345703,73.28876495361328,3.0999999046325684,3.0999999046325684,2555.3339133920035,SEISAN_HUTTON_NM,0.4251954767272437,0.24548672294668544,0.2192971659082139,0.02517080188748988,0.2192971659082139
20200817011156_ML4.4,4.724041482616446,4.775887575959614,0.24952391635774282,11,59.82718276977539,277.5130920410156,176.10854721069336,188.29925537109375,4.400000095367432,4.400000095367432,23646.97648324452,SEISAN_HUTTON_NM,0.24952391635774282,0.07523429152533247,0.32404138724901443,0.3758874805921826,0.32404138724901443
20200817011159_ML4.3,4.704665847128367,4.775263289881258,0.27210660570097916,9,61.30988311767578,243.72039794921875,160.2929170396593,178.5560760498047,4.333333492279053,4.300000190734863,27431.518889017603,SEISAN_HUTTON_NM,0.27210660570097916,0.09070220190032639,0.37133235484931415,0.4752630991463951,0.37133235484931415
20200817012514_ML4.1,4.391478006244842,4.390696249624023,0.2383904816871637,9,64.73519897460938,235.72238159179688,163.97719065348306,181.3520965576172,4.099999904632568,4.099999904632568,12265.079846117851,SEISAN_HUTTON_NM,0.2383904816871637,0.07946349389572123,0.29147810161227383,0.2906963449914546,0.29147810161227383
20200817012956_ML3.2,3.3406110568446277,3.3406110568446277,0.7358060186781737,2,65.17444610595703,95.31470489501953,80.24457550048828,80.24457550048828,3.200000047683716,3.200000047683716,3458.012909211937,SEISAN_HUTTON_NM,0.7358060186781737,0.5202934254452121,0.14061100916091185,0.14061100916091185,0.14061100916091185
20200817014256_ML3.3,3.695691796639447,3.64331493654642,0.38055936420963854,5,63.559635162353516,212.84523010253906,147.14424667358398,178.8916473388672,3.299999952316284,3.299999952316284,3958.591593457308,SEISAN_HUTTON_NM,0.38055936420963854,0.17019132156937045,0.39569184432316273,0.34331498423013596,0.39569184432316273
20200817032103_ML3.0,3.248467777787359,3.1938046816747723,0.2532537115529533,7,62.245574951171875,245.6800079345703,167.52857535226005,186.07212829589844,3.0,3.0,956.3863817531711,SEISAN_HUTTON_NM,0.2532537115529533,0.09572090562474282,0.24846777778735918,0.19380468167477227,0.24846777778735918
20200817032104_ML3.0,3.2975701726897615,3.2975701726897615,0.5862435029884149,2,62.245574951171875,75.85629272460938,69.05093383789062,69.05093383789062,3.0,3.0,2745.000794799581,SEISAN_HUTTON_NM,0.5862435029884149,0.4145367563896642,0.2975701726897615,0.2975701726897615,0.2975701726897615
20200817060033_ML3.2,3.409048804937214,3.340703223151462,0.28492177192763585,4,59.414302825927734,214.80148315429688,155.39090251922607,173.67391204833984,3.200000047683716,3.200000047683716,1885.0690898395835,SEISAN_HUTTON_NM,0.28492177192763585,0.14246088596381792,0.20904875725349825,0.14070317546774636,0.20904875725349825
20200819182656_ML2.7,2.8052611270514887,2.776746177761658,0.15783090678192063,3,180.25051879882812,204.85989379882812,190.97840372721353,187.82479858398438,2.700000047683716,2.700000047683716,106.80205904263714,SEISAN_HUTTON_NM,0.15783090678192063,0.09112371651698462,0.10526107936777285,0.07674613007794218,0.10526107936777285
20200822041526_ML3.4,3.6722756519401334,3.5910629114675725,0.2515489951152084,8,74.98662567138672,296.095703125,182.52057552337646,178.9172821044922,3.4000000953674316,3.4000000953674316,2188.5433601176037,SEISAN_HUTTON_NM,0.2515489951152084,0.08893600012331278,0.27227555657270175,0.19106281610014086,0.27227555657270175
20200825071005_ML2.5,2.7334059518667653,2.7334059518667653,,1,71.51637268066406,71.51637268066406,71.51637268066406,71.51637268066406,2.5,2.5,431.340106834328,SEISAN_HUTTON_NM,0.0,,0.23340595186676527,0.23340595186676527,0.23340595186676527
20200825213422_ML2.6,3.2997940271260116,3.0828005433827785,0.6637251093722452,3,70.33555603027344,189.5228271484375,125.78313700358073,117.49102783203125,2.5999999046325684,2.5999999046325684,943.7615504981878,SEISAN_HUTTON_NM,0.6637251093722452,0.3832018705639796,0.6997941224934432,0.4828006387502102,0.6997941224934432
20200831092647_ML2.7,2.850983434586769,2.850983434586769,,1,77.16878509521484,77.16878509521484,77.16878509521484,77.16878509521484,2.700000047683716,2.700000047683716,501.37542258619453,SEISAN_HUTTON_NM,0.0,,0.15098338690305324,0.15098338690305324,0.15098338690305324
20200919214822_ML2.6,3.8642183641693344,3.8642183641693344,,1,66.7590103149414,66.7590103149414,66.7590103149414,66.7590103149414,2.5999999046325684,2.5999999046325684,6417.170038743993,SEISAN_HUTTON_NM,0.0,,1.264218459536766,1.264218459536766,1.264218459536766
