event,net,sta,comp,distance_km,header_ML,ML_station_mean,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,p_pick,p_label,p_source,p_source_component,disp_unit,vel_unit,remove_preP_mean_for_Pd,taup_smoothing_tau_sec,preP_noise_window_start,preP_noise_window_end,preP_noise_window_sec,preP_noise_npts_disp,preP_noise_npts_vel,preP_disp_mean_nm,preP_vel_mean_nmps,Pd_filter_applied,Pd_highpass_freq_Hz,Pd_highpass_corners,Pd_highpass_zerophase,preP_noise_absmax_nm,preP_noise_absmax_cm,preP_noise_rms_nm,preP_noise_rms_cm,Pd_3s_cm,Pd_peak_signed_3s_cm,Pd_peak_time_3s,Pd_peak_t_rel_3s_sec,tau_c_3s_sec,tau_p_max_3s_sec,tau_p_end_3s_sec,snr_absmax_3s,snr_rms_3s,npts_3s,Mpd_raw,Mpd_raw_minus_header,header_minus_Mpd_raw,Pd_extra_scale_factor,Pd_final_nm_to_cm_factor,Pd_3s_cm_calibrated,Mpd_calibrated,Mpd_calibrated_minus_header,header_minus_Mpd_calibrated
20200626193357_ML3.8,VN,DBVB,HHZ,187.88145446777344,3.799999952316284,4.3981252018761925,4.3981252018761925,0.116767791131645,4.409016271578439,0.0108910697022466,0.5981252495599083,2020-06-26T19:35:28.559998,Pg,header,HHE,nm,nm/s,True,1.0,2020-06-26T19:35:18.559998,2020-06-26T19:35:28.059998,9.5,951,951,-7.687684698168137,-12.991080067914842,True,0.075,2,False,105.06792577126365,1.0506792577126363e-05,43.79187683163717,4.379187683163717e-06,3.929297192255304e-05,-3.929297192255304e-05,2020-06-26T19:35:29.488000,0.93,0.5342940191416005,21.507249305410717,0.5319159056706686,3.739768500626456,8.972662229942628,301,2.989529106868754,-0.8104708454475302,0.8104708454475302,3.6035745791969416,3.6035745791969415e-07,0.0001415951547612113,3.752810755386677,-0.04718919692960721,0.04718919692960721
20200626193357_ML3.8,VN,HGVB,HHZ,302.130126953125,3.799999952316284,4.173961735106447,4.173961735106447,0.0779282688224382,4.294516183961272,0.1205544488548246,0.3739617827901629,2020-06-26T19:35:48.410001,Pg,header,HHE,nm,nm/s,True,1.0,2020-06-26T19:35:38.410001,2020-06-26T19:35:47.910001,9.5,951,951,-2.3074477695344027,-12.314950352482173,True,0.075,2,False,103.86286133477188,1.0386286133477187e-05,48.052330045662096,4.805233004566209e-06,3.164343680254957e-05,-3.164343680254957e-05,2020-06-26T19:35:50.828000,2.42,0.7403329669902998,12.342915659021015,0.7131216383991624,3.0466555991131523,6.5852034172911385,301,3.249094243453989,-0.5509057088622953,0.5509057088622953,3.6035745791969416,3.6035745791969415e-07,0.00011402948446009258,4.012375891971912,0.21237593965562773,-0.21237593965562773
20200626193357_ML3.8,VN,MLVB,HHZ,143.1088409423828,3.799999952316284,4.310903473994545,4.310903473994545,0.0419193164310644,4.20627661047945,-0.1046268635150946,0.5109035216782605,2020-06-26T19:35:21.429999,Pg,header,HHE,nm,nm/s,True,1.0,2020-06-26T19:35:11.429999,2020-06-26T19:35:20.929999,9.5,951,951,12.548031098022076,33.616325148560016,True,0.075,2,False,308.38946585000195,3.0838946585000194e-05,75.2545826387887,7.5254582638788705e-06,0.0001108243811103,-0.0001108243811103,2020-06-26T19:35:22.228000,0.8,0.5729379230255809,1.7725141548239431,0.5954001927566206,3.5936500231915174,14.726595673559068,301,3.3843149687724017,-0.4156849835438825,0.4156849835438825,3.6035745791969416,3.6035745791969415e-07,0.0003993639225243108,4.147596617290324,0.3475966649740396,-0.3475966649740396
20200626193357_ML3.8,VN,MTE2,HHZ,69.61004638671875,3.799999952316284,4.167313623670361,4.167313623670361,0.0785181941119106,3.878198572090321,-0.2891150515800396,0.3673136713540765,2020-06-26T19:35:09.299000,Pg,header,HHE,nm,nm/s,True,1.0,2020-06-26T19:34:59.299000,2020-06-26T19:35:08.799000,9.5,951,951,25.379370629950685,-53.162923493861285,True,0.075,2,False,317.05540561761626,3.170554056176162e-05,220.3041567152618,2.203041567152618e-05,0.0002735022824193,-0.0002735022824193,2020-06-26T19:35:09.739000,0.44,0.3121068850975531,3.793551572254124,0.293508084455942,8.626324534242723,12.414758146068378,301,3.332824700543994,-0.46717525177229025,0.46717525177229025,3.6035745791969416,3.6035745791969415e-07,0.000985585872278532,4.096106349061916,0.2961063967456319,-0.2961063967456319
20200626193357_ML3.8,VN,SPVB,HHZ,190.4749755859375,3.799999952316284,4.1840115940601414,4.1840115940601414,0.0221097893376053,4.117920131180398,-0.0660914628797435,0.3840116417438572,2020-06-26T19:35:30.109001,Pg,header,HHE,nm,nm/s,True,1.0,2020-06-26T19:35:20.109001,2020-06-26T19:35:29.609001,9.5,951,951,324.6489166330628,4.540355703861987,True,0.075,2,False,500.8969097045112,5.0089690970451125e-05,221.99359442967057,2.219935944296705e-05,0.0001256370146577,-0.0001256370146577,2020-06-26T19:35:32.670000,2.56,1.3822929204478551,76.68635410388421,1.06633789729312,2.5082409618342725,5.659488283005782,301,3.692825056724703,-0.107174895591581,0.107174895591581,3.6035745791969416,3.6035745791969415e-07,0.00045274235222668126,4.456106705242625,0.6561067529263411,-0.6561067529263411
20200626193357_ML3.8,VN,VCVB,HHZ,296.7350158691406,3.799999952316284,4.32384595859263,4.32384595859263,0.0262999116836049,4.339889410003033,0.016043451410403,0.5238460062763455,2020-06-26T19:35:46.899998,Pg,header,HHN,nm,nm/s,True,1.0,2020-06-26T19:35:36.899998,2020-06-26T19:35:46.399998,9.5,951,951,6.610222751370436,-3.6914668850804775,True,0.075,2,False,121.06785566177015,1.2106785566177017e-05,67.74967200025179,6.774967200025179e-06,1.7547917363618598e-05,-1.7547917363618598e-05,2020-06-26T19:35:49.638000,2.74,0.8145385248469946,4.575363745961641,0.6962318516165545,1.4494282786871675,2.590111043423706,301,2.8833037171255365,-0.9166962351907477,0.9166962351907477,3.6035745791969416,3.6035745791969415e-07,6.323522892938459e-05,3.6465853656434586,-0.1534145866728256,0.1534145866728256
20200626193357_ML3.8,VN,VTVB,HHZ,299.9283142089844,3.799999952316284,4.384767119614565,4.384767119614565,0.0130871760420434,4.299186198719466,-0.0855809208950981,0.5847671672982804,2020-06-26T19:35:47.080003,Pg,header,HHE,nm,nm/s,True,1.0,2020-06-26T19:35:37.080003,2020-06-26T19:35:46.580003,9.5,951,951,-52.84775655002696,0.4110605205274417,True,0.075,2,False,313.44146117554317,3.134414611755432e-05,141.50650334040236,1.4150650334040236e-05,2.8585145852569085e-05,2.8585145852569085e-05,2020-06-26T19:35:49.670001,2.59,0.5984233873695595,3.9463152935766046,0.6905008233505239,0.9119771757495716,2.020058808449659,301,3.1825923949652175,-0.6174075573510667,0.6174075573510667,3.6035745791969416,3.6035745791969415e-07,0.00010300870493695484,3.9458740434831396,0.14587409116685546,-0.14587409116685546
20200628044025_ML2.6,VN,MLVB,HHZ,72.59306335449219,2.5999999046325684,2.704534851575845,2.704534851575845,0.0734779146072745,2.4519928276679703,-0.2525420239078748,0.1045349469432768,2020-06-28T04:41:26.678997,Pg,header,HHZ,nm,nm/s,True,1.0,2020-06-28T04:41:16.678997,2020-06-28T04:41:26.178997,9.5,951,951,-0.4670800283116663,-4.483762655192376,True,0.075,2,False,55.261910299406765,5.526191029940676e-06,32.42896652864659,3.242896652864659e-06,1.0268634765728218e-05,-1.0268634765728218e-05,2020-06-28T04:41:29.418000,2.74,0.187992044257571,1.1387469804412798,0.1771644537292923,1.8581758593022168,3.1665007753661447,301,1.4128494392323816,-1.1871504654001868,1.1871504654001868,3.6035745791969416,3.6035745791969415e-07,3.700379120483615e-05,2.1761310877503046,-0.42386881688226374,0.42386881688226374
20200628044025_ML2.6,VN,SPVB,HHZ,124.63356018066406,2.5999999046325684,3.5204542132012437,3.5204542132012437,0.0413567534175464,3.5076255644545142,-0.0128286487467295,0.9204543085686754,2020-06-28T04:41:37.249997,Pg,header,HHZ,nm,nm/s,True,1.0,2020-06-28T04:41:27.249997,2020-06-28T04:41:36.749997,9.5,951,951,507.3975925235912,-211.48089147062484,True,0.075,2,False,1180.1273094207702,0.000118012730942,712.2020789188463,7.122020789188463e-05,0.0001260016360463,-0.0001260016360463,2020-06-28T04:41:38.140000,0.89,16.777606267002774,84.26381983450747,13.709263837516282,1.0676952820298748,1.7691837720776191,301,3.347696455200636,0.7476965505680675,-0.7476965505680675,3.6035745791969416,3.6035745791969415e-07,0.0004540562925936717,4.110978103718558,1.51097819908599,-1.51097819908599
20200727051155_ML5.0,RM,SLV,HHZ,93.89629364013672,5.0,5.565358558376648,5.565358558376648,0.0421717114088772,5.441136975532903,-0.1242215828437451,0.5653585583766478,2020-07-27T05:15:03.579005,Pg,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:14:53.579005,2020-07-27T05:15:03.079005,9.5,951,951,65.97163131295385,55.736353344247185,True,0.075,2,False,342.0747314884347,3.420747314884347e-05,85.15353157886167,8.515353157886167e-06,0.0010017708833743,0.0010017708833743,2020-07-27T05:15:06.338000,2.76,0.8277287170005763,1.5850993669356346,0.8165678118695279,29.28514710851136,117.64290509156176,301,4.350550513700913,-0.6494494862990869,0.6494494862990869,3.6035745791969416,3.6035745791969415e-07,0.003609956089507292,5.113832162218835,0.11383216221883519,-0.11383216221883519
20200727051155_ML5.0,VN,BKVB,HHZ,180.296630859375,5.0,6.076387037847427,6.076387037847427,0.0038346803409008,5.667339306683273,-0.4090477311641542,1.076387037847427,2020-07-27T05:15:18.450000,Pg,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:15:08.450000,2020-07-27T05:15:17.950000,9.5,951,951,-27.04345496797284,71.05474823280925,True,0.075,2,False,602.1011292110007,6.021011292110007e-05,97.33362956785558,9.733362956785558e-06,0.0004905758922598,0.0004905758922598,2020-07-27T05:15:20.328000,1.88,0.8514642604684929,12.196984774038349,0.6974366933820394,8.147732473158978,50.40147936924657,301,4.4589828755721355,-0.5410171244278645,0.5410171244278645,3.6035745791969416,3.6035745791969415e-07,0.0017678268145142732,5.222264524090058,0.2222645240900576,-0.2222645240900576
20200727051155_ML5.0,VN,CB01,HHZ,297.49127197265625,5.0,6.309585074365755,6.309585074365755,0.0088927112537196,5.896943839574097,-0.4126412347916579,1.3095850743657549,2020-07-27T05:15:39.538996,Pg,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:29.538996,2020-07-27T05:15:39.038996,9.5,951,951,87.33752971343824,-33.76138363534978,True,0.075,2,False,905.7339218738156,9.057339218738156e-05,380.60747131514887,3.806074713151488e-05,0.0001492608146405,-0.0001492608146405,2020-07-27T05:15:41.858001,2.32,0.9822422293344408,11.068047302513722,1.0257632118403184,1.647954338860438,3.921646995650101,301,4.160031674644341,-0.8399683253556587,0.8399683253556587,3.6035745791969416,3.6035745791969415e-07,0.0005378724773087326,4.923313323162263,-0.07668667683773656,0.07668667683773656
20200727051155_ML5.0,VN,CBVB,HHZ,245.2178649902344,5.0,6.094796238272085,6.094796238272085,0.0671317805317199,5.927259193048188,-0.1675370452238969,1.0947962382720853,2020-07-27T05:15:26.569995,Pn,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:15:16.569995,2020-07-27T05:15:26.069995,9.5,951,951,-20.31598222087666,-0.9599294676918648,True,0.075,2,False,116.95585581385606,1.1695585581385606e-05,71.37781980080007,7.1377819800800064e-06,9.639053617565096e-05,9.639053617565096e-05,2020-07-27T05:15:27.728000,1.16,3.1109674756688075,5.666557289636295,2.984973375789552,8.241616933577372,13.504270156283274,301,3.741637774267529,-1.258362225732471,1.258362225732471,3.6035745791969416,3.6035745791969415e-07,0.000347350485837739,4.504919422785451,-0.4950805772145488,0.4950805772145488
20200727051155_ML5.0,VN,DBVB,HHZ,181.95648193359375,5.0,6.013848752449945,6.013848752449945,0.2775690756727643,5.829452712570489,-0.1843960398794566,1.013848752449945,2020-07-27T05:15:18.049991,Pn,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:15:08.049991,2020-07-27T05:15:17.549991,9.5,951,951,-19.73792186518206,13.735155675824158,True,0.075,2,False,149.1579198346971,1.491579198346971e-05,67.24361657055466,6.724361657055466e-06,0.0017577932092912,0.0017577932092912,2020-07-27T05:15:20.698000,2.65,0.8575070081739792,5.222402586592649,0.8384557491778665,117.84779589573652,261.406702812728,301,5.226369691077499,0.22636969107749927,-0.22636969107749927,3.6035745791969416,3.6035745791969415e-07,0.006334338924486777,5.9896513395954205,0.9896513395954205,-0.9896513395954205
20200727051155_ML5.0,VN,HBVB,HHZ,65.95845794677734,5.0,6.240852429746909,6.240852429746909,0.0864786751194899,6.035497893624493,-0.2053545361224156,1.2408524297469086,2020-07-27T05:14:59.959010,Pg,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:14:49.959010,2020-07-27T05:14:59.459010,9.5,951,951,201.05477411312503,1094.529648027309,True,0.075,2,False,7845.104714672148,0.0007845104714672,3410.457313957028,0.0003410457313957,0.0145847909950634,0.0145847909950634,2020-07-27T05:15:00.938001,0.98,0.4544759712255063,8.564796263436328,0.3838216919831968,18.590944959327956,42.764912891231056,301,5.656393527342574,0.6563935273425736,-0.6563935273425736,3.6035745791969416,3.6035745791969415e-07,0.052557382072710934,6.419675175860496,1.4196751758604957,-1.4196751758604957
20200727051155_ML5.0,VN,LSVB,HHZ,235.5808868408203,5.0,5.774850010010427,5.774850010010427,0.0917147273444414,5.722111598205543,-0.0527384118048841,0.774850010010427,2020-07-27T05:15:24.519007,Pn,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:14.519007,2020-07-27T05:15:24.019007,9.5,951,951,-104.33522405519308,12.909500556246051,True,0.075,2,False,195.9919621897819,1.959919621897819e-05,74.74803963211886,7.474803963211885e-06,0.0002471637618408,0.0002471637618408,2020-07-27T05:15:26.728000,2.21,5.152621212886376,22.418925580530075,5.301728751814216,12.610913176198684,33.06625338366874,301,4.269521874662005,-0.7304781253379948,0.7304781253379948,3.6035745791969416,3.6035745791969415e-07,0.0008906730490681939,5.032803523179927,0.032803523179927296,-0.032803523179927296
20200727051155_ML5.0,VN,MLVB,HHZ,201.99082946777344,5.0,5.927754406903025,5.927754406903025,0.0215314474238693,5.6729769037353535,-0.2547775031676718,0.9277544069030252,2020-07-27T05:15:20.318995,Pn,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:10.318995,2020-07-27T05:15:19.818995,9.5,951,951,25.947992410232036,-7.032342634142154,True,0.075,2,False,66.83522325945101,6.683522325945101e-06,32.532491707118666,3.2532491707118663e-06,0.0002116549691602,0.0002116549691602,2020-07-27T05:15:23.158000,2.84,2.0841242773872195,7.072952361398447,1.4084662611415897,31.668177173377,65.05956293348919,301,4.051376133048529,-0.948623866951471,0.948623866951471,3.6035745791969416,3.6035745791969415e-07,0.0007627144664264094,4.814657781566451,-0.18534221843354892,0.18534221843354892
20200727051155_ML5.0,VN,MTE2,HHZ,275.72552490234375,5.0,6.091723421576831,6.091723421576831,0.0323238805854707,5.650091701791629,-0.4416317197852022,1.0917234215768312,2020-07-27T05:15:29.379008,Pn,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:15:19.379008,2020-07-27T05:15:28.879008,9.5,951,951,-35.864615239690025,-0.2556396029321867,True,0.075,2,False,171.3140583687408,1.7131405836874078e-05,98.70083551438952,9.870083551438953e-06,7.583614597011991e-05,-7.583614597011991e-05,2020-07-27T05:15:30.809000,1.43,4.413567158097641,8.125930974073482,3.4568428527479487,4.426732207049128,7.683435056541525,301,3.694728482596723,-1.305271517403277,1.305271517403277,3.6035745791969416,3.6035745791969415e-07,0.0002732812078021927,4.458010131114644,-0.5419898688853557,0.5419898688853557
20200727051155_ML5.0,VN,TYVB,HHZ,282.7947692871094,5.0,6.2210820360109205,6.2210820360109205,0.044425630715544,6.258700992485359,0.0376189564744384,1.2210820360109205,2020-07-27T05:15:30.368998,Pn,header,HHN,nm,nm/s,True,1.0,2020-07-27T05:15:20.368998,2020-07-27T05:15:29.868998,9.5,951,951,-219.2194649606488,38.75317065456266,True,0.075,2,False,545.5863748323653,5.455863748323653e-05,248.3073616575488,2.483073616575488e-05,0.000425638046094,0.000425638046094,2020-07-27T05:15:32.638000,2.27,3.0833312237248776,10.882461774010396,2.731210928423902,7.801478660914645,17.14157982480854,301,4.742535038435551,-0.2574649615644491,0.2574649615644491,3.6035745791969416,3.6035745791969415e-07,0.0015338184428433943,5.505816686953473,0.505816686953473,-0.505816686953473
20200727051155_ML5.0,VN,VCVB,HHZ,72.12213134765625,5.0,5.327155105185262,5.327155105185262,0.1101875977853907,5.305210112309969,-0.0219449928752926,0.3271551051852617,2020-07-27T05:15:00.589999,Pg,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:14:50.589999,2020-07-27T05:15:00.089999,9.5,951,951,-232.5393941073312,-312.9291245559716,True,0.075,2,False,2041.5180402728504,0.0002041518040272,949.19309907667,9.4919309907667e-05,0.0032705788257326,-0.0032705788257326,2020-07-27T05:15:01.978000,1.39,1.476800516835502,62.57276940290394,1.61017658896468,16.02032782083837,34.45641175556502,301,4.839293439329877,-0.160706560670123,0.160706560670123,3.6035745791969416,3.6035745791969415e-07,0.011785774715669781,5.602575087847799,0.6025750878477991,-0.6025750878477991
20200727051157_ML5.1,RM,SLV,HHZ,93.7944564819336,5.099999904632568,5.564604036971129,5.564604036971129,0.0421520625779934,5.440387765485179,-0.1242162714859507,0.464604132338561,2020-07-27T05:15:03.638993,Pg,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:14:53.638993,2020-07-27T05:15:03.138993,9.5,951,951,69.97783916219177,69.53185821475677,True,0.075,2,False,469.0102562412634,4.690102562412634e-05,89.93456329010881,8.99345632901088e-06,0.0010013538106896,0.0010013538106896,2020-07-27T05:15:06.337000,2.7,0.8040642296897623,1.596314574065122,0.7743316948311024,21.35036062355483,111.34248881150836,301,4.3494151509319785,-0.7505847537005899,0.7505847537005899,3.6035745791969416,3.6035745791969415e-07,0.0036084531369830293,5.1126967994499015,0.01269689481733316,-0.01269689481733316
20200727051157_ML5.1,VN,BKVB,HHZ,179.27377319335938,5.099999904632568,6.071960780195693,6.071960780195693,0.003745794746911,5.662437645676478,-0.4095231345192145,0.9719608755631244,2020-07-27T05:15:17.508004,Pn,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:07.508004,2020-07-27T05:15:17.008004,9.5,951,951,-49.398745747668215,10.608526419205546,True,0.075,2,False,120.7669764781966,1.207669764781966e-05,51.556803840455395,5.1556803840455395e-06,0.0004927614849292,0.0004927614849292,2020-07-27T05:15:20.327000,2.82,1.0182689197576662,4.740559582969954,0.8265299596936582,40.80266802226095,95.57642216419691,301,4.456977049114714,-0.6430228555178541,0.6430228555178541,3.6035745791969416,3.6035745791969415e-07,0.0017757027606982018,5.220258697632636,0.12025879300006803,-0.12025879300006803
20200727051157_ML5.1,VN,CB01,HHZ,297.49127197265625,5.0,6.309585074365755,6.309585074365755,0.0088927112537196,5.896943839574097,-0.4126412347916579,1.3095850743657549,2020-07-27T05:15:39.538996,Pg,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:29.538996,2020-07-27T05:15:39.038996,9.5,951,951,87.33752971343824,-33.76138363534978,True,0.075,2,False,905.7339218738156,9.057339218738156e-05,380.60747131514887,3.806074713151488e-05,0.0001492608146405,-0.0001492608146405,2020-07-27T05:15:41.858001,2.32,0.9822422293344408,11.068047302513722,1.0257632118403184,1.647954338860438,3.921646995650101,301,4.160031674644341,-0.8399683253556587,0.8399683253556587,3.6035745791969416,3.6035745791969415e-07,0.0005378724773087326,4.923313323162263,-0.07668667683773656,0.07668667683773656
20200727051157_ML5.1,VN,CBVB,HHZ,245.2178649902344,5.0,6.094796238272085,6.094796238272085,0.0671317805317199,5.927259193048188,-0.1675370452238969,1.0947962382720853,2020-07-27T05:15:26.569995,Pn,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:15:16.569995,2020-07-27T05:15:26.069995,9.5,951,951,-20.31598222087666,-0.9599294676918648,True,0.075,2,False,116.95585581385606,1.1695585581385606e-05,71.37781980080007,7.1377819800800064e-06,9.639053617565096e-05,9.639053617565096e-05,2020-07-27T05:15:27.728000,1.16,3.1109674756688075,5.666557289636295,2.984973375789552,8.241616933577372,13.504270156283274,301,3.741637774267529,-1.258362225732471,1.258362225732471,3.6035745791969416,3.6035745791969415e-07,0.000347350485837739,4.504919422785451,-0.4950805772145488,0.4950805772145488
20200727051157_ML5.1,VN,DBVB,HHZ,182.0765838623047,5.099999904632568,6.014221677252374,6.014221677252374,0.2774701053620765,5.829665582873145,-0.1845560943792294,0.914221772619806,2020-07-27T05:15:17.988999,Pn,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:07.988999,2020-07-27T05:15:17.488999,9.5,951,951,-20.753198112134132,13.222172621748184,True,0.075,2,False,145.77719787079798,1.4577719787079796e-05,66.01198053713023,6.601198053713022e-06,0.001757887092654,0.001757887092654,2020-07-27T05:15:20.698000,2.71,0.8302215984490714,5.905885937541888,0.7967969218355686,120.587246725109,266.29818986650827,301,5.226941093662271,0.12694118902970253,-0.12694118902970253,3.6035745791969416,3.6035745791969415e-07,0.006334677240186373,5.990222742180192,0.8902228375476238,-0.8902228375476238
20200727051157_ML5.1,VN,HBVB,HHZ,65.70318603515625,5.099999904632568,6.24189434455407,6.24189434455407,0.0853217986677267,6.032352064968123,-0.2095422795859471,1.1418944399215016,2020-07-27T05:14:59.939012,Pg,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:14:49.939012,2020-07-27T05:14:59.439012,9.5,951,951,184.59899673223805,1087.3624349812703,True,0.075,2,False,7815.634065729148,0.0007815634065729,3384.7996157086413,0.0003384799615708,0.0145858470705716,0.0145858470705716,2020-07-27T05:15:00.938001,1.0,0.4538668650928566,15.995837259031754,0.3799963033159657,18.662397635182614,43.09220257199168,301,5.653265546974339,0.5532656423417706,-0.5532656423417706,3.6035745791969416,3.6035745791969415e-07,0.05256118771956599,6.41654719549226,1.3165472908596918,-1.3165472908596918
20200727051157_ML5.1,VN,LSVB,HHZ,235.5808868408203,5.0,5.774850010010427,5.774850010010427,0.0917147273444414,5.722111598205543,-0.0527384118048841,0.774850010010427,2020-07-27T05:15:24.519007,Pn,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:14.519007,2020-07-27T05:15:24.019007,9.5,951,951,-104.33522405519308,12.909500556246051,True,0.075,2,False,195.9919621897819,1.959919621897819e-05,74.74803963211886,7.474803963211885e-06,0.0002471637618408,0.0002471637618408,2020-07-27T05:15:26.728000,2.21,5.152621212886376,22.418925580530075,5.301728751814216,12.610913176198684,33.06625338366874,301,4.269521874662005,-0.7304781253379948,0.7304781253379948,3.6035745791969416,3.6035745791969415e-07,0.0008906730490681939,5.032803523179927,0.032803523179927296,-0.032803523179927296
20200727051157_ML5.1,VN,MLVB,HHZ,201.99082946777344,5.0,5.927754406903025,5.927754406903025,0.0215314474238693,5.6729769037353535,-0.2547775031676718,0.9277544069030252,2020-07-27T05:15:20.318995,Pn,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:15:10.318995,2020-07-27T05:15:19.818995,9.5,951,951,25.947992410232036,-7.032342634142154,True,0.075,2,False,66.83522325945101,6.683522325945101e-06,32.532491707118666,3.2532491707118663e-06,0.0002116549691602,0.0002116549691602,2020-07-27T05:15:23.158000,2.84,2.0841242773872195,7.072952361398447,1.4084662611415897,31.668177173377,65.05956293348919,301,4.051376133048529,-0.948623866951471,0.948623866951471,3.6035745791969416,3.6035745791969415e-07,0.0007627144664264094,4.814657781566451,-0.18534221843354892,0.18534221843354892
20200727051157_ML5.1,VN,MTE2,HHZ,275.72552490234375,5.0,6.091723421576831,6.091723421576831,0.0323238805854707,5.650091701791629,-0.4416317197852022,1.0917234215768312,2020-07-27T05:15:29.379008,Pn,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:15:19.379008,2020-07-27T05:15:28.879008,9.5,951,951,-35.864615239690025,-0.2556396029321867,True,0.075,2,False,171.3140583687408,1.7131405836874078e-05,98.70083551438952,9.870083551438953e-06,7.583614597011991e-05,-7.583614597011991e-05,2020-07-27T05:15:30.809000,1.43,4.413567158097641,8.125930974073482,3.4568428527479487,4.426732207049128,7.683435056541525,301,3.694728482596723,-1.305271517403277,1.305271517403277,3.6035745791969416,3.6035745791969415e-07,0.0002732812078021927,4.458010131114644,-0.5419898688853557,0.5419898688853557
20200727051157_ML5.1,VN,TYVB,HHZ,282.7947692871094,5.0,6.2210820360109205,6.2210820360109205,0.044425630715544,6.258700992485359,0.0376189564744384,1.2210820360109205,2020-07-27T05:15:30.368998,Pn,header,HHN,nm,nm/s,True,1.0,2020-07-27T05:15:20.368998,2020-07-27T05:15:29.868998,9.5,951,951,-219.2194649606488,38.75317065456266,True,0.075,2,False,545.5863748323653,5.455863748323653e-05,248.3073616575488,2.483073616575488e-05,0.000425638046094,0.000425638046094,2020-07-27T05:15:32.638000,2.27,3.0833312237248776,10.882461774010396,2.731210928423902,7.801478660914645,17.14157982480854,301,4.742535038435551,-0.2574649615644491,0.2574649615644491,3.6035745791969416,3.6035745791969415e-07,0.0015338184428433943,5.505816686953473,0.505816686953473,-0.505816686953473
20200727051157_ML5.1,VN,VCVB,HHZ,71.20339965820312,5.099999904632568,5.319025860962078,5.319025860962078,0.1119155111153932,5.2992923729824515,-0.0197334879796269,0.21902595632951,2020-07-27T05:15:00.559991,Pg,header,HHZ,nm,nm/s,True,1.0,2020-07-27T05:14:50.559991,2020-07-27T05:15:00.059991,9.5,951,951,-224.1957655721118,-311.1539890000291,True,0.075,2,False,2037.2700924888188,0.0002037270092488,942.2957928880838,9.422957928880838e-05,0.0032713286534179,-0.0032713286534179,2020-07-27T05:15:01.978000,1.42,1.4551157257026424,500.3495782562946,1.5529001730848715,16.05741263997803,34.716579211199466,301,4.828945721816827,-0.27105418281574156,0.27105418281574156,3.6035745791969416,3.6035745791969415e-07,0.011788476775655306,5.592227370334749,0.49222746570218057,-0.49222746570218057
20200727053656_ML3.0,RM,SLV,HHZ,92.62750244140624,3.0,3.0248786550832083,3.0248786550832083,0.1372323053501706,3.0465823817620317,0.0217037266788233,0.0248786550832083,2020-07-27T05:40:12.099009,Pg,header,HHE,nm,nm/s,True,1.0,2020-07-27T05:40:02.099009,2020-07-27T05:40:11.599009,9.5,951,951,-4.128043161533972,-9.313568674211371,True,0.075,2,False,326.81311134608785,3.268131113460878e-05,181.3544114343307,1.8135441143433068e-05,2.4702327759426765e-05,2.4702327759426765e-05,2020-07-27T05:40:14.858000,2.76,1.1982068523228655,4.385902946138933,1.383785639868867,0.755854857159251,1.3621023918886912,301,2.134814966816171,-0.8651850331838289,0.8651850331838289,3.6035745791969416,3.6035745791969415e-07,8.901668036086124e-05,2.898096615334094,-0.10190338466590587,0.10190338466590587
20200727053656_ML3.0,VN,BKVB,HHZ,179.78610229492188,3.0,3.4552122555099416,3.4552122555099416,0.0406194140758912,3.4529904989673597,-0.0022217565425819,0.4552122555099416,2020-07-27T05:40:27.208995,Pg,header,HHN,nm,nm/s,True,1.0,2020-07-27T05:40:17.208995,2020-07-27T05:40:26.708995,9.5,951,951,9.030973489053125,-24.063332376714452,True,0.075,2,False,141.8857767578677,1.4188577675786769e-05,93.80981616314249,9.380981616314247e-06,8.370968347665953e-06,-8.370968347665953e-06,2020-07-27T05:40:30.068000,2.86,0.3625121555296325,1156.1364260007667,0.5491303435003532,0.5899793861615362,0.892333946493211,301,2.03283125299222,-0.9671687470077801,0.9671687470077801,3.6035745791969416,3.6035745791969415e-07,3.0165408740911255e-05,2.796112901510141,-0.20388709848985886,0.20388709848985886
