event,net,sta,ML_station,ML_station_std,n_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_mm_max,amplitude_mm_mean,amp_window_start,amp_window_end,s_pick,s_source
20200622151923_ML3.3,VN,MLVB,10.64052477605076,0.10612887952103528,2,78.40956115722656,78.40956115722656,78.40956115722656,3.299999952316284,74752468.75,63831166.015625,2020-06-22T15:20:41.030732,2020-06-22T15:21:08.901041,2020-06-22T15:20:41.030732,theory
20200622151923_ML3.3,VN,NNU,10.408614983652186,0.045047159272623885,2,59.316219329833984,59.316219329833984,59.316219329833984,3.299999952316284,58767597.65625,54758541.015625,2020-06-22T15:20:31.908997,2020-06-22T15:20:53.033145,2020-06-22T15:20:31.908997,header
20200622151923_ML3.3,VN,SPVB,10.558766052808416,0.009168493240229982,2,126.65347290039062,126.65347290039062,126.65347290039062,3.299999952316284,25174978.515625,24804723.6328125,2020-06-22T15:21:08.779002,2020-06-22T15:21:52.154649,2020-06-22T15:21:08.779002,header
20200622151923_ML3.3,VN,VCVB,10.519944550042192,0.1225507456507227,2,230.25286865234375,230.25286865234375,230.25286865234375,3.299999952316284,9086057.6171875,7591152.34375,2020-06-22T15:21:52.457997,2020-06-22T15:23:16.149912,2020-06-22T15:21:52.457997,header
20200622151923_ML3.3,VN,VTVB,10.266211971377043,0.03730390497247243,2,236.6087646484375,236.6087646484375,236.6087646484375,3.299999952316284,4161261.71875,3923265.9912109375,2020-06-22T15:21:52.861504,2020-06-22T15:23:20.998176,2020-06-22T15:21:52.861504,theory
20200626193357_ML3.8,RM,SLV,10.339306502966933,0.26434171611202345,2,252.9581298828125,252.9581298828125,252.9581298828125,3.799999952316284,6162394.04296875,4384015.2587890625,2020-06-26T19:36:16.311751,2020-06-26T19:37:50.676753,2020-06-26T19:36:16.311751,theory
20200626193357_ML3.8,VN,DBVB,10.890127802233692,0.07023723247058926,2,187.88145446777344,187.88145446777344,187.88145446777344,3.799999952316284,29490757.8125,26476121.09375,2020-06-26T19:35:52.728415,2020-06-26T19:37:02.302303,2020-06-26T19:35:52.728415,theory
20200626193357_ML3.8,VN,HGVB,10.358263738459259,0.11308911858555461,2,302.130126953125,302.130126953125,302.130126953125,3.799999952316284,3335711.669921875,2821910.400390625,2020-06-26T19:36:44.730893,2020-06-26T19:38:37.828084,2020-06-26T19:36:44.730893,theory
20200626193357_ML3.8,VN,MLVB,11.01132893530103,0.052203232410944864,2,143.1088409423828,143.1088409423828,143.1088409423828,3.799999952316284,62226691.40625,57362794.921875,2020-06-26T19:35:39.418001,2020-06-26T19:36:32.533894,2020-06-26T19:35:39.418001,header
20200626193357_ML3.8,VN,MTE2,11.096132400287797,0.006309873352495929,2,69.61004638671875,69.61004638671875,69.61004638671875,3.799999952316284,215112343.75,212924921.875,2020-06-26T19:35:00.258999,2020-06-26T19:35:23.705698,2020-06-26T19:35:00.258999,header
20200626193357_ML3.8,VN,SPVB,10.630314418185343,0.04286591171194164,2,190.4749755859375,190.4749755859375,190.4749755859375,3.799999952316284,15101058.59375,14117360.3515625,2020-06-26T19:35:54.531422,2020-06-26T19:37:05.093317,2020-06-26T19:35:54.531422,theory
20200626193357_ML3.8,VN,VCVB,10.448847062397723,0.09421192323320343,2,296.7350158691406,296.7350158691406,296.7350158691406,3.799999952316284,4162041.50390625,3612251.46484375,2020-06-26T19:36:41.679433,2020-06-26T19:38:32.721343,2020-06-26T19:36:41.679433,theory
20200626193357_ML3.8,VN,VTVB,10.29549279975312,0.04131371386442637,2,299.9283142089844,299.9283142089844,299.9283142089844,3.799999952316284,2614280.029296875,2449743.896484375,2020-06-26T19:36:42.772803,2020-06-26T19:38:35.031209,2020-06-26T19:36:42.772803,theory
20200628044025_ML2.6,VN,MLVB,9.831183039210286,0.08073514253202242,2,72.59306335449219,72.59306335449219,72.59306335449219,2.5999999046325684,12430166.015625,10993347.65625,2020-06-28T04:41:17.418875,2020-06-28T04:41:43.073375,2020-06-28T04:41:17.418875,theory
20200628044025_ML2.6,VN,SPVB,9.727638164725958,0.06700498980684336,2,124.63356018066406,124.63356018066406,124.63356018066406,2.5999999046325684,4190883.30078125,3780116.943359375,2020-06-28T04:41:42.859588,2020-06-28T04:42:28.339040,2020-06-28T04:41:42.859588,theory
20200727051155_ML5.0,RM,SLV,11.701647580951654,0.09137759961537711,2,93.89629364013672,93.89629364013672,93.89629364013672,5.0,642920875.0,560186640.625,2020-07-27T05:15:01.177991,2020-07-27T05:15:34.175529,2020-07-27T05:15:01.177991,header
20200727051155_ML5.0,VN,BKVB,12.232458328465132,0.08264423263376029,2,180.296630859375,180.296630859375,180.296630859375,5.0,716126500.0,631642500.0,2020-07-27T05:15:40.418001,2020-07-27T05:16:46.645754,2020-07-27T05:15:40.418001,header
20200727051155_ML5.0,VN,CB01,11.629162839672617,0.05407427331786189,2,297.49127197265625,297.49127197265625,297.49127197265625,5.0,58692718.75,53954662.109375,2020-07-27T05:16:34.535506,2020-07-27T05:18:25.865514,2020-07-27T05:16:34.535506,theory
20200727051155_ML5.0,VN,CBVB,12.15963195317109,0.08566351524587104,2,245.21786499023438,245.21786499023438,245.21786499023438,5.0,326092343.75,286403257.8125,2020-07-27T05:16:08.357993,2020-07-27T05:17:38.046577,2020-07-27T05:16:08.357993,header
20200727051155_ML5.0,VN,DBVB,12.171115783526382,0.09971706195821228,2,181.95648193359375,181.95648193359375,181.95648193359375,5.0,628296562.5,541194078.125,2020-07-27T05:15:40.035566,2020-07-27T05:16:47.352321,2020-07-27T05:15:40.035566,theory
20200727051155_ML5.0,VN,HBVB,12.686091016917299,0.17825318867038065,2,65.95845794677734,65.95845794677734,65.95845794677734,5.0,11942172000.0,9312769000.0,2020-07-27T05:14:48.803273,2020-07-27T05:15:11.930305,2020-07-27T05:14:48.803273,theory
20200727051155_ML5.0,VN,HGVB,12.077960989766964,0.2268530889150486,2,212.94883728027344,212.94883728027344,212.94883728027344,5.0,457626843.75,338124148.4375,2020-07-27T05:15:52.500525,2020-07-27T05:17:11.623891,2020-07-27T05:15:52.500525,theory
20200727051155_ML5.0,VN,LSVB,11.890830217796111,0.15840179696285195,2,235.5808868408203,235.5808868408203,235.5808868408203,5.0,215533046.875,172104871.09375,2020-07-27T05:16:01.826825,2020-07-27T05:17:29.571924,2020-07-27T05:16:01.826825,theory
20200727051155_ML5.0,VN,MLVB,11.993070923345474,0.013838825090717198,2,201.99082946777344,201.99082946777344,201.99082946777344,5.0,295920906.25,289401218.75,2020-07-27T05:15:48.029666,2020-07-27T05:17:02.978553,2020-07-27T05:15:48.029666,theory
20200727051155_ML5.0,VN,MTE2,11.87965653241544,0.04572340604764996,2,275.72552490234375,275.72552490234375,275.72552490234375,5.0,123292648.4375,114764667.96875,2020-07-27T05:16:18.157722,2020-07-27T05:18:01.196017,2020-07-27T05:16:18.157722,theory
20200727051155_ML5.0,VN,TYVB,12.39170861382678,0.04282552832603609,2,282.7947692871094,282.7947692871094,282.7947692871094,5.0,376162500.0,351680406.25,2020-07-27T05:16:22.658008,2020-07-27T05:18:06.897846,2020-07-27T05:16:22.658008,header
20200727051155_ML5.0,VN,VCVB,11.82264051673986,0.15696375996931505,2,72.12213134765625,72.12213134765625,72.12213134765625,5.0,1392719750.0,1114049281.25,2020-07-27T05:14:51.847995,2020-07-27T05:15:16.669421,2020-07-27T05:14:51.847995,header
20200727051155_ML5.0,VN,VTVB,12.002327468408104,0.047929768132848626,2,147.65684509277344,147.65684509277344,147.65684509277344,5.0,573160187.5,531747703.125,2020-07-27T05:15:25.148995,2020-07-27T05:16:19.216897,2020-07-27T05:15:25.148995,header
20200727051157_ML5.1,RM,SLV,11.700931933006988,0.09137756000853123,2,93.7944564819336,93.7944564819336,93.7944564819336,5.099999904632568,642920750.0,560186562.5,2020-07-27T05:15:01.358001,2020-07-27T05:15:34.167638,2020-07-27T05:15:01.358001,header
20200727051157_ML5.1,VN,BKVB,12.22778248168003,0.08264423263376029,2,179.27377319335938,179.27377319335938,179.27377319335938,5.099999904632568,716126500.0,631642500.0,2020-07-27T05:15:40.837008,2020-07-27T05:16:46.422849,2020-07-27T05:15:40.837008,header
20200727051157_ML5.1,VN,CB01,11.629162839672617,0.05407427331786189,2,297.49127197265625,297.49127197265625,297.49127197265625,5.0,58692718.75,53954662.109375,2020-07-27T05:16:34.535506,2020-07-27T05:18:25.865514,2020-07-27T05:16:34.535506,theory
20200727051157_ML5.1,VN,CBVB,12.15963195317109,0.08566351524587104,2,245.21786499023438,245.21786499023438,245.21786499023438,5.0,326092343.75,286403257.8125,2020-07-27T05:16:08.357993,2020-07-27T05:17:38.046577,2020-07-27T05:16:08.357993,header
20200727051157_ML5.1,VN,DBVB,12.17166088679036,0.09971696800893838,2,182.0765838623047,182.0765838623047,182.0765838623047,5.099999904632568,628296500.0,541194093.75,2020-07-27T05:15:42.316990,2020-07-27T05:16:49.071389,2020-07-27T05:15:42.316990,header
20200727051157_ML5.1,VN,HBVB,12.65458951480323,0.21947707663306848,2,65.70318603515625,65.70318603515625,65.70318603515625,5.099999904632568,11942171000.0,8892988750.0,2020-07-27T05:14:50.497997,2020-07-27T05:15:11.740123,2020-07-27T05:14:50.497997,header
20200727051157_ML5.1,VN,HGVB,12.077960989766964,0.2268530889150486,2,212.94883728027344,212.94883728027344,212.94883728027344,5.0,457626843.75,338124148.4375,2020-07-27T05:15:52.500525,2020-07-27T05:17:11.623891,2020-07-27T05:15:52.500525,theory
20200727051157_ML5.1,VN,LSVB,11.890830217796111,0.15840179696285195,2,235.5808868408203,235.5808868408203,235.5808868408203,5.0,215533046.875,172104871.09375,2020-07-27T05:16:01.826825,2020-07-27T05:17:29.571924,2020-07-27T05:16:01.826825,theory
20200727051157_ML5.1,VN,MLVB,11.993070923345474,0.013838825090717198,2,201.99082946777344,201.99082946777344,201.99082946777344,5.0,295920906.25,289401218.75,2020-07-27T05:15:48.029666,2020-07-27T05:17:02.978553,2020-07-27T05:15:48.029666,theory
20200727051157_ML5.1,VN,MTE2,11.87965653241544,0.04572340604764996,2,275.72552490234375,275.72552490234375,275.72552490234375,5.0,123292648.4375,114764667.96875,2020-07-27T05:16:18.157722,2020-07-27T05:18:01.196017,2020-07-27T05:16:18.157722,theory
20200727051157_ML5.1,VN,SPVB,11.781732027155378,0.03352573485253788,2,179.01486206054688,179.01486206054688,179.01486206054688,5.099999904632568,237352234.375,225078359.375,2020-07-27T05:15:42.359000,2020-07-27T05:16:47.702241,2020-07-27T05:15:42.359000,header
20200727051157_ML5.1,VN,TYVB,12.39170861382678,0.04282552832603609,2,282.7947692871094,282.7947692871094,282.7947692871094,5.0,376162500.0,351680406.25,2020-07-27T05:16:22.658008,2020-07-27T05:18:06.897846,2020-07-27T05:16:22.658008,header
20200727051157_ML5.1,VN,VCVB,11.81472379498229,0.15696375538255436,2,71.20339965820312,71.20339965820312,71.20339965820312,5.099999904632568,1392719625.0,1114049187.5,2020-07-27T05:14:51.906991,2020-07-27T05:15:16.025933,2020-07-27T05:14:51.906991,header
20200727051157_ML5.1,VN,VTVB,11.996931960677973,0.04792962637855828,2,146.6125946044922,146.6125946044922,146.6125946044922,5.099999904632568,573159375.0,531747062.5,2020-07-27T05:15:27.730005,2020-07-27T05:16:20.340730,2020-07-27T05:15:27.730005,header
20200727053656_ML3.0,RM,SLV,9.691209917953763,0.1622133137847139,2,92.62750244140625,92.62750244140625,92.62750244140625,3.0,7190593.26171875,5715270.263671875,2020-07-27T05:40:08.563001,2020-07-27T05:40:41.849668,2020-07-27T05:40:08.563001,theory
20200727053656_ML3.0,VN,BKVB,10.617367082752224,0.08027505922766041,2,179.78610229492188,179.78610229492188,179.78610229492188,3.0,17400234.375,15398948.2421875,2020-07-27T05:40:48.575458,2020-07-27T05:41:55.065402,2020-07-27T05:40:48.575458,theory
20200727053656_ML3.0,VN,HBVB,10.987564486493067,0.17788326261669524,2,66.88668060302734,66.88668060302734,66.88668060302734,3.0,234317171.875,182804726.5625,2020-07-27T05:39:57.128481,2020-07-27T05:40:20.609121,2020-07-27T05:39:57.128481,theory
20200727053656_ML3.0,VN,HGVB,9.728777747478144,0.08712568540355402,2,211.7374267578125,211.7374267578125,211.7374267578125,3.0,1650311.03515625,1446484.3139648438,2020-07-27T05:41:02.564408,2020-07-27T05:42:21.226284,2020-07-27T05:41:02.564408,theory
20200727053656_ML3.0,VN,MLVB,9.770973428329878,0.014150846394781121,2,200.60289001464844,200.60289001464844,200.60289001464844,3.0,1799889.5263671875,1759360.9619140625,2020-07-27T05:40:58.203112,2020-07-27T05:42:12.623260,2020-07-27T05:40:58.203112,theory
20200727053656_ML3.0,VN,VCVB,9.840652269944831,0.012372613391157116,2,70.69950103759766,70.69950103759766,70.69950103759766,3.0,11801217.7734375,11568210.44921875,2020-07-27T05:39:59.177857,2020-07-27T05:40:24.111000,2020-07-27T05:39:59.177857,theory
20200727053656_ML3.0,VN,VTVB,10.182353236554114,0.0809623089012697,2,146.44403076171875,146.44403076171875,146.44403076171875,3.0,9288112.3046875,8211847.65625,2020-07-27T05:40:33.440152,2020-07-27T05:41:27.228354,2020-07-27T05:40:33.440152,theory
20200727053659_ML3.3,RM,SLV,9.691209917953763,0.1622133137847139,2,92.62750244140625,92.62750244140625,92.62750244140625,3.0,7190593.26171875,5715270.263671875,2020-07-27T05:40:08.563001,2020-07-27T05:40:41.849668,2020-07-27T05:40:08.563001,theory
20200727053659_ML3.3,VN,BKVB,10.619235778715368,0.08027502654549441,2,180.1951446533203,180.1951446533203,180.1951446533203,3.299999952316284,17400236.328125,15398950.68359375,2020-07-27T05:40:49.967002,2020-07-27T05:41:55.158096,2020-07-27T05:40:49.967002,header
20200727053659_ML3.3,VN,DBVB,10.183359241444567,0.11655589328954248,2,183.1745147705078,183.1745147705078,183.1745147705078,3.299999952316284,6558381.34765625,5522719.970703125,2020-07-27T05:40:50.697997,2020-07-27T05:41:57.364343,2020-07-27T05:40:50.697997,header
20200727053659_ML3.3,VN,HBVB,10.987564486493067,0.17788326261669524,2,66.88668060302734,66.88668060302734,66.88668060302734,3.0,234317171.875,182804726.5625,2020-07-27T05:39:57.128481,2020-07-27T05:40:20.609121,2020-07-27T05:39:57.128481,theory
20200727053659_ML3.3,VN,HGVB,9.728777747478144,0.08712568540355402,2,211.7374267578125,211.7374267578125,211.7374267578125,3.0,1650311.03515625,1446484.3139648438,2020-07-27T05:41:02.564408,2020-07-27T05:42:21.226284,2020-07-27T05:41:02.564408,theory
20200727053659_ML3.3,VN,MLVB,9.770973428329878,0.014150846394781121,2,200.60289001464844,200.60289001464844,200.60289001464844,3.0,1799889.5263671875,1759360.9619140625,2020-07-27T05:40:58.203112,2020-07-27T05:42:12.623260,2020-07-27T05:40:58.203112,theory
20200727053659_ML3.3,VN,VCVB,9.917778197361184,0.06808430007641413,2,73.05299377441406,73.05299377441406,73.05299377441406,3.299999952316284,14730337.890625,13265779.78515625,2020-07-27T05:40:00.697999,2020-07-27T05:40:25.649996,2020-07-27T05:40:00.697999,header
20200727053659_ML3.3,VN,VTVB,10.191854884357113,0.08097155181595257,2,148.28518676757812,148.28518676757812,148.28518676757812,3.299999952316284,9288228.515625,8211843.017578125,2020-07-27T05:40:33.999001,2020-07-27T05:41:28.135791,2020-07-27T05:40:33.999001,header
20200727084957_ML3.4,RM,SLV,10.049832370801008,0.267196605570776,2,96.28327941894531,96.28327941894531,96.28327941894531,3.4000000953674316,18367583.984375,13031029.296875,2020-07-27T08:52:39.387997,2020-07-27T08:53:13.486853,2020-07-27T08:52:39.387997,header
20200727084957_ML3.4,VN,HBVB,10.977290867412412,0.07823966053093748,2,63.28534698486328,63.28534698486328,63.28534698486328,3.4000000953674316,210164250.0,186530281.25,2020-07-27T08:52:24.619527,2020-07-27T08:52:46.728231,2020-07-27T08:52:24.619527,theory
20200727084957_ML3.4,VN,VCVB,10.236825341026584,0.034834412483415164,2,72.58541107177734,72.58541107177734,72.58541107177734,3.4000000953674316,29358089.84375,27783968.75,2020-07-27T08:52:28.606689,2020-07-27T08:52:54.258274,2020-07-27T08:52:28.606689,theory
20200727084957_ML3.4,VN,VTVB,10.411725586097129,0.10009091087335097,2,147.3077392578125,147.3077392578125,147.3077392578125,3.4000000953674316,16082684.5703125,13846026.85546875,2020-07-27T08:53:02.447926,2020-07-27T08:53:56.565160,2020-07-27T08:53:02.447926,theory
20200727084958_ML3.4,PS,PLVO,9.577177805169153,0.05407442700585726,2,199.25115966796875,199.25115966796875,199.25115966796875,3.4000000953674316,1245932.6171875,1145352.6000976562,2020-07-27T08:53:26.217903,2020-07-27T08:54:40.123106,2020-07-27T08:53:26.217903,theory
20200727084958_ML3.4,RM,SLV,10.043387255552453,0.26719669668867513,2,95.35205841064453,95.35205841064453,95.35205841064453,3.4000000953674316,18367585.9375,13031029.541015625,2020-07-27T08:52:39.418003,2020-07-27T08:53:12.685039,2020-07-27T08:52:39.418003,header
20200727084958_ML3.4,VN,BKVB,10.753144947275016,0.11933082176479022,2,178.96505737304688,178.96505737304688,178.96505737304688,3.4000000953674316,25568654.296875,21452321.2890625,2020-07-27T08:53:17.496993,2020-07-27T08:54:22.767038,2020-07-27T08:53:17.496993,header
20200727084958_ML3.4,VN,DBVB,10.626244665743265,0.17006027541149504,2,183.59132385253906,183.59132385253906,183.59132385253906,3.4000000953674316,19752949.21875,15553232.91015625,2020-07-27T08:53:20.507001,2020-07-27T08:54:26.432216,2020-07-27T08:53:20.507001,header
20200727084958_ML3.4,VN,HBVB,11.051319887020192,0.013640108013864517,2,64.24407958984375,64.24407958984375,64.24407958984375,3.4000000953674316,219709500.0,214936867.1875,2020-07-27T08:52:24.903451,2020-07-27T08:52:47.377386,2020-07-27T08:52:24.903451,theory
20200727084958_ML3.4,VN,VCVB,10.233496867794734,0.03483458083260232,2,72.19607543945312,72.19607543945312,72.19607543945312,3.4000000953674316,29358101.5625,27783972.65625,2020-07-27T08:52:29.407996,2020-07-27T08:52:53.948717,2020-07-27T08:52:29.407996,header
20200727084958_ML3.4,VN,VTVB,10.411182737615666,0.10008861794670523,2,147.2032928466797,147.2032928466797,147.2032928466797,3.4000000953674316,16082494.140625,13845906.25,2020-07-27T08:53:03.040002,2020-07-27T08:53:56.735528,2020-07-27T08:53:03.040002,header
20200727091456_ML3.3,RM,SLV,9.967638714284009,0.20177365370594796,2,94.51258850097656,94.51258850097656,94.51258850097656,3.299999952316284,14056976.5625,10671922.119140625,2020-07-27T09:17:20.491596,2020-07-27T09:17:54.496392,2020-07-27T09:17:20.491596,theory
20200727091456_ML3.3,VN,HBVB,11.061914591591743,0.07700701673054346,2,65.10099792480469,65.10099792480469,65.10099792480469,3.299999952316284,245043734.375,217869351.5625,2020-07-27T09:17:07.708285,2020-07-27T09:17:30.508665,2020-07-27T09:17:07.708285,theory
20200727091456_ML3.3,VN,VCVB,10.28056516266933,0.05208463714643,2,71.83458709716797,71.83458709716797,71.83458709716797,3.299999952316284,33891976.5625,31248361.328125,2020-07-27T09:17:11.002167,2020-07-27T09:17:36.367724,2020-07-27T09:17:11.002167,theory
20200727091456_ML3.3,VN,VTVB,10.452580022542959,0.03976548690662725,2,147.09132385253906,147.09132385253906,147.09132385253906,3.299999952316284,16057363.28125,15082225.09765625,2020-07-27T09:17:44.785093,2020-07-27T09:18:38.819883,2020-07-27T09:17:44.785093,theory
20200727091458_ML3.4,PS,PLVO,9.430236215644848,0.010219730871841283,2,199.09970092773438,199.09970092773438,199.09970092773438,3.4000000953674316,828315.6127929688,814759.6740722656,2020-07-27T09:18:09.174629,2020-07-27T09:19:23.022134,2020-07-27T09:18:09.174629,theory
20200727091458_ML3.4,RM,SLV,9.981883449425375,0.2017735455216996,2,96.56636810302734,96.56636810302734,96.56636810302734,3.4000000953674316,14056969.7265625,10671918.212890625,2020-07-27T09:17:21.807989,2020-07-27T09:17:55.915578,2020-07-27T09:17:21.807989,header
20200727091458_ML3.4,VN,BKVB,10.937136554473248,0.15070327826773272,2,180.89466857910156,180.89466857910156,180.89466857910156,3.4000000953674316,40277855.46875,32467413.0859375,2020-07-27T09:17:58.788017,2020-07-27T09:19:06.554446,2020-07-27T09:17:58.788017,header
20200727091458_ML3.4,VN,DBVB,10.578805597733991,0.1310591620345059,2,184.32037353515625,184.32037353515625,184.32037353515625,3.4000000953674316,16494019.53125,13629098.6328125,2020-07-27T09:18:03.518005,2020-07-27T09:19:09.158249,2020-07-27T09:18:03.518005,header
20200727091458_ML3.4,VN,HBVB,11.050624352632457,0.07700744174787716,2,63.89535140991211,63.89535140991211,63.89535140991211,3.4000000953674316,245043812.5,217869289.0625,2020-07-27T09:17:07.383814,2020-07-27T09:17:29.724901,2020-07-27T09:17:07.383814,theory
20200727091458_ML3.4,VN,VCVB,10.355779625566736,0.019917842200664084,2,74.70359802246094,74.70359802246094,74.70359802246094,3.4000000953674316,36163027.34375,35027494.140625,2020-07-27T09:17:12.278003,2020-07-27T09:17:38.170398,2020-07-27T09:17:12.278003,header
20200727091458_ML3.4,VN,VTVB,10.466134819834064,0.03977116836914577,2,149.729736328125,149.729736328125,149.729736328125,3.4000000953674316,16057433.59375,15082160.64453125,2020-07-27T09:17:46.498992,2020-07-27T09:18:40.998824,2020-07-27T09:17:46.498992,header
20200727162248_ML2.6,RM,SLV,9.169391011706242,0.17801382049022216,2,94.97087860107422,94.97087860107422,94.97087860107422,2.5999999046325684,2136217.28515625,1666335.44921875,2020-07-27T16:23:14.908000,2020-07-27T16:23:47.831920,2020-07-27T16:23:14.908000,header
20200727162248_ML2.6,VN,HBVB,10.405623018499629,0.18593671834569717,2,65.42149353027344,65.42149353027344,65.42149353027344,2.5999999046325684,64121519.53125,49560015.625,2020-07-27T16:23:02.888001,2020-07-27T16:23:24.322330,2020-07-27T16:23:02.888001,header
20200727231556_ML3.4,RM,SLV,9.998184929542695,0.3462213461947693,2,96.98550415039062,96.98550415039062,96.98550415039062,3.4000000953674316,18342275.390625,12141382.8125,2020-07-27T23:17:36.347999,2020-07-27T23:18:09.975003,2020-07-27T23:17:36.347999,header
20200727231556_ML3.4,VN,HBVB,10.815174545612594,0.09575504787883884,2,62.91695785522461,62.91695785522461,62.91695785522461,3.4000000953674316,150085375.0,129982894.53125,2020-07-27T23:17:20.594273,2020-07-27T23:17:42.562638,2020-07-27T23:17:20.594273,theory
20200727231556_ML3.4,VN,VCVB,10.245812017854469,0.05959833391405351,2,73.71173095703125,73.71173095703125,73.71173095703125,3.4000000953674316,30526259.765625,27833811.5234375,2020-07-27T23:17:25.168496,2020-07-27T23:17:51.249155,2020-07-27T23:17:25.168496,theory
20200727231556_ML3.4,VN,VTVB,10.495623396301529,0.06000871651219178,2,148.38209533691406,148.38209533691406,148.38209533691406,3.4000000953674316,18045974.609375,16444376.46484375,2020-07-27T23:18:01.464884,2020-07-27T23:18:55.991397,2020-07-27T23:18:01.464884,theory
20200727231559_ML3.0,PS,PLVO,9.331717223005105,0.06659257596901648,2,197.7621307373047,197.7621307373047,197.7621307373047,3.0,733357.91015625,661874.5422363281,2020-07-27T23:18:22.042466,2020-07-27T23:19:35.380420,2020-07-27T23:18:22.042466,theory
20200727231559_ML3.0,RM,SLV,9.997588025863736,0.3462212957115513,2,96.89852142333984,96.89852142333984,96.89852142333984,3.0,18342275.390625,12141383.30078125,2020-07-27T23:17:35.928001,2020-07-27T23:18:09.987015,2020-07-27T23:17:35.928001,header
20200727231559_ML3.0,VN,BKVB,10.825510064513825,0.0019194086470031746,2,178.4333038330078,178.4333038330078,178.4333038330078,3.0,25089388.671875,25011225.5859375,2020-07-27T23:18:12.917992,2020-07-27T23:19:18.483536,2020-07-27T23:18:12.917992,header
20200727231559_ML3.0,VN,DBVB,10.580833289640562,0.020572888642286295,2,185.1443328857422,185.1443328857422,185.1443328857422,3.0,13725278.3203125,13280594.7265625,2020-07-27T23:18:16.867991,2020-07-27T23:19:24.377555,2020-07-27T23:18:16.867991,header
20200727231559_ML3.0,VN,HBVB,10.813289884088631,0.09575282940917798,2,62.71998596191406,62.71998596191406,62.71998596191406,3.0,150084546.875,129982574.21875,2020-07-27T23:17:21.917999,2020-07-27T23:17:42.341324,2020-07-27T23:17:21.917999,header
20200727231559_ML3.0,VN,VCVB,10.238138049298465,0.057126419193119164,2,73.01129150390625,73.01129150390625,73.01129150390625,3.0,30281560.546875,27711475.5859375,2020-07-27T23:17:25.807995,2020-07-27T23:17:50.792194,2020-07-27T23:17:25.807995,header
20200727231559_ML3.0,VN,VTVB,10.491445064893668,0.059997745180998874,2,147.57579040527344,147.57579040527344,147.57579040527344,3.0,18044500.0,16443297.8515625,2020-07-27T23:17:59.859995,2020-07-27T23:18:53.193860,2020-07-27T23:17:59.859995,header
20200728012456_ML4.1,RM,SLV,10.563154682670469,0.19899711712060872,2,97.03665924072266,97.03665924072266,97.03665924072266,4.099999904632568,52962542.96875,40333333.0078125,2020-07-28T01:26:58.527995,2020-07-28T01:27:32.279106,2020-07-28T01:26:58.527995,header
20200728012456_ML4.1,VN,BKVB,11.316499077189007,0.03329500527543191,2,181.4176788330078,181.4176788330078,181.4176788330078,4.099999904632568,79255320.3125,75183601.5625,2020-07-28T01:27:35.701623,2020-07-28T01:28:42.813119,2020-07-28T01:27:35.701623,theory
20200728012456_ML4.1,VN,DBVB,11.193967568703652,0.08323669983960658,2,184.64796447753906,184.64796447753906,184.64796447753906,4.099999904632568,62689921.875,55248007.8125,2020-07-28T01:27:37.064561,2020-07-28T01:28:45.406643,2020-07-28T01:27:37.064561,theory
20200728012456_ML4.1,VN,HBVB,11.752913954990278,0.034521064978731385,2,63.70561599731445,63.70561599731445,63.70561599731445,4.099999904632568,1156866250.0,1095364625.0,2020-07-28T01:26:43.039604,2020-07-28T01:27:05.308410,2020-07-28T01:26:43.039604,theory
20200728012456_ML4.1,VN,MLVB,10.939169977080374,0.09405440264558945,2,205.37399291992188,205.37399291992188,205.37399291992188,4.099999904632568,28813378.90625,25012678.7109375,2020-07-28T01:27:46.226284,2020-07-28T01:29:02.463995,2020-07-28T01:27:46.226284,theory
20200728012456_ML4.1,VN,VCVB,10.810742022618246,0.04796606191181436,2,75.48497009277344,75.48497009277344,75.48497009277344,4.099999904632568,106308359.375,98621898.4375,2020-07-28T01:26:48.567997,2020-07-28T01:27:14.621314,2020-07-28T01:26:48.567997,header
20200728012456_ML4.1,VN,VTVB,11.06089970550686,0.0395349271297571,2,150.4859161376953,150.4859161376953,150.4859161376953,4.099999904632568,62577230.46875,58797660.15625,2020-07-28T01:27:23.074976,2020-07-28T01:28:18.402944,2020-07-28T01:27:23.074976,theory
20200728012458_ML3.8,RM,SLV,10.554284556036613,0.19899705517030963,2,95.74945831298828,95.74945831298828,95.74945831298828,3.799999952316284,52962554.6875,40333344.7265625,2020-07-28T01:26:58.638009,2020-07-28T01:27:31.250973,2020-07-28T01:26:58.638009,header
20200728012458_ML3.8,VN,BKVB,11.316891332675556,0.03329541960144018,2,181.5039520263672,181.5039520263672,181.5039520263672,3.799999952316284,79255375.0,75183605.46875,2020-07-28T01:27:32.297999,2020-07-28T01:28:42.910635,2020-07-28T01:27:32.297999,header
20200728012458_ML3.8,VN,DBVB,11.188452704666872,0.08323657311379534,2,183.4250030517578,183.4250030517578,183.4250030517578,3.799999952316284,62689906.25,55248003.90625,2020-07-28T01:27:40.807994,2020-07-28T01:28:45.441335,2020-07-28T01:27:40.807994,header
20200728012458_ML3.8,VN,HBVB,11.848887830619518,0.15537450828441643,2,64.82554626464844,64.82554626464844,64.82554626464844,3.799999952316284,1714729625.0,1374296218.75,2020-07-28T01:26:43.379585,2020-07-28T01:27:06.075031,2020-07-28T01:26:43.379585,theory
