event,net,sta,comp,distance_km,header_ML,ML_station_mean,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,p_pick,p_label,p_source,p_source_component,disp_unit,vel_unit,remove_preP_mean_for_Pd,taup_smoothing_tau_sec,preP_noise_window_start,preP_noise_window_end,preP_noise_window_sec,preP_noise_npts_disp,preP_noise_npts_vel,preP_disp_mean_nm,preP_vel_mean_nmps,Pd_filter_applied,Pd_highpass_freq_Hz,Pd_highpass_corners,Pd_highpass_zerophase,preP_noise_absmax_nm,preP_noise_absmax_cm,preP_noise_rms_nm,preP_noise_rms_cm,Pd_3s_cm,Pd_peak_signed_3s_cm,Pd_peak_time_3s,Pd_peak_t_rel_3s_sec,tau_c_3s_sec,tau_p_max_3s_sec,tau_p_end_3s_sec,snr_absmax_3s,snr_rms_3s,npts_3s,Mpd_Wu_3s,Mpd_Wu_3s_minus_header_ML,header_ML_minus_Mpd_Wu_3s
20140810214133_M3.0,VN,DBVB,HHZ,103.36959075927734,3.0,3.404520343978672,3.404520343978672,0.1392788396412424,3.090927568081165,-0.313592775897507,0.404520343978672,2014-08-10T21:41:51.189998,Pg,header,HHE,nm,nm/s,True,1.0,2014-08-10T21:41:41.189998,2014-08-10T21:41:50.689998,9.5,951,951,2.1771948546338384,8.788227248696888,True,0.075,2,False,149.70407002307198,0.00014970407002307196,93.61283776555193,9.361283776555193e-05,0.00012625041402406913,-0.00012625041402406913,2014-08-10T21:41:53.988000,2.8000000000000003,0.5204116035621403,253.64405527429778,0.5312665132069148,0.8433332106776507,1.3486442355294919,301,3.195891820467131,0.19589182046713116,-0.19589182046713116
20140810214133_M3.0,VN,HBVB,HHZ,159.21177673339844,3.0,3.876165098315663,3.876165098315663,0.0171849651261137,3.508195444418035,-0.3679696538976276,0.876165098315663,2014-08-10T21:42:00.869002,Pg,header,HHN,nm,nm/s,True,1.0,2014-08-10T21:41:50.869002,2014-08-10T21:42:00.369002,9.5,951,951,13.42741608280584,-7.880853738788088,True,0.075,2,False,181.87531163739777,0.00018187531163739776,82.93089752657676,8.293089752657675e-05,0.00028875863099567733,0.00028875863099567733,2014-08-10T21:42:03.318000,2.45,0.42873807185313617,0.6494933373850622,0.3872856129781315,1.5876736011942694,3.481918556387735,301,4.041712730288976,1.0417127302889764,-1.0417127302889764
20141118184219_M3.4,VN,MLAV,HHZ,144.9298553466797,3.4000000953674316,4.025671069209132,4.025671069209132,0.0367910922097415,3.6660353711171414,-0.3596356980919903,0.6256709738417001,2014-11-18T18:42:42.960004,Pg,header,HHE,nm,nm/s,True,1.0,2014-11-18T18:42:32.960004,2014-11-18T18:42:42.460004,9.5,951,951,-20.285237927753027,1.4160384565596453,True,0.075,2,False,214.03764532066654,0.00021403764532066654,116.15096427207722,0.00011615096427207722,0.00028368407439215924,0.00028368407439215924,2014-11-18T18:42:44.988000,2.0300000000000002,0.7185552959901588,11.306860396465433,0.6351525617702558,1.3253933623085319,2.442373820742848,301,3.9542969724445323,0.5542968770771006,-0.5542968770771006
20141118184219_M3.4,VN,TGVB,HHZ,199.96664428710935,3.4000000953674316,4.03484415801524,4.03484415801524,0.0150625219547197,4.041049816307276,0.0062056582920364,0.634844062647808,2014-11-18T18:42:52.819004,Pg,header,HHN,nm,nm/s,True,1.0,2014-11-18T18:42:42.819004,2014-11-18T18:42:52.319004,9.5,951,951,-1.5502264229177738,-1.7285131307017896,True,0.075,2,False,36.564593375588935,3.656459337558893e-05,12.975648217288859,1.2975648217288858e-05,7.264151171821862e-05,7.264151171821862e-05,2014-11-18T18:42:55.097000,2.2800000000000002,0.4893384781499147,2.6353236921234275,0.49004685500912615,1.9866626430670271,5.598295399333536,301,3.4063875445252076,0.006387449157776004,-0.006387449157776004
20150703103146_M3.6,VN,DBVB,HHZ,197.04360961914065,3.5999999046325684,3.804789184919009,3.804789184919009,0.1077339251899083,3.612202706373277,-0.1925864785457314,0.2047892802864401,2015-07-03T10:32:20.310001,Pg,header,HHE,nm,nm/s,True,1.0,2015-07-03T10:32:10.310001,2015-07-03T10:32:19.810001,9.5,191,191,0.395814609516273,-6.779907845398141,True,0.075,2,False,67.67914895478795,6.767914895478794e-05,20.64440652982486,2.064440652982486e-05,9.338275852219964e-05,9.338275852219964e-05,2015-07-03T10:32:21.819000,1.5,0.4938715386619033,2.2837232729644232,0.39242715862871136,1.379786240878747,4.523392735329547,61,3.543896557975075,-0.05610334665749317,0.05610334665749317
20150703103146_M3.6,VN,TGVB,HHZ,169.65298461914062,3.5999999046325684,4.022799876755364,4.022799876755364,0.1361292616978044,3.8686602400420576,-0.1541396367133067,0.4227999721227959,2015-07-03T10:32:14.709998,Pg,header,HHZ,nm,nm/s,True,1.0,2015-07-03T10:32:04.709998,2015-07-03T10:32:14.209998,9.5,951,951,-2.248912881502268,-0.7881116508994989,True,0.075,2,False,12.961531825385677,1.2961531825385676e-05,5.90493736648055,5.90493736648055e-06,0.00012735137607228594,0.00012735137607228594,2015-07-03T10:32:17.708000,3.0,0.5177917569403936,4.2784369299426634,0.48333331594512696,9.825333748196583,21.566930886548874,301,3.606224305934812,0.006224401302243443,-0.006224401302243443
20150727191845_M3.3,VN,TGVB,HHZ,189.36767578125,3.299999952316284,3.515023311131536,3.515023311131536,0.0512585923013679,3.684790014022045,0.1697667028905085,0.2150233588152517,2015-07-27T19:19:16.180000,Pn,header,HHN,nm,nm/s,True,1.0,2015-07-27T19:19:06.180000,2015-07-27T19:19:15.680000,9.5,951,951,1.595656562531345,-0.18089422285032128,True,0.075,2,False,9.848441033580059,9.848441033580058e-06,4.7542252959205165,4.7542252959205166e-06,5.371184606521611e-05,-5.371184606521611e-05,2015-07-27T19:19:19.177000,3.0,0.6276976239518766,3.757081605779157,0.5555619061134478,5.4538424794417475,11.297707349145806,301,3.182092992048176,-0.11790696026810821,0.11790696026810821
20150813155739_M3.3,VN,DBVB,HHZ,225.16098022460935,3.299999952316284,3.5983290725617825,3.5983290725617825,0.1143995382838614,3.41618878427498,-0.1821402882868024,0.2983291202454983,2015-08-13T15:58:17.839997,Pg,header,HHE,nm,nm/s,True,1.0,2015-08-13T15:58:07.839997,2015-08-13T15:58:17.339997,9.5,191,191,-1.6847920525361126,-2.0612103817513727,True,0.075,2,False,46.53338681601166,4.653338681601165e-05,21.781304716470757,2.1781304716470755e-05,8.835799636721255e-05,8.835799636721255e-05,2015-08-13T15:58:19.770000,1.9500000000000002,0.9295443158756536,1.6234562492754745,0.8414004055921867,1.898808627804617,4.0565979640511305,61,3.6200476378955653,0.3200476855792811,-0.3200476855792811
20150813155739_M3.3,VN,MLAV,HHZ,152.93516540527344,3.299999952316284,3.705833728796416,3.705833728796416,0.2631086818576084,3.369445072914819,-0.3363886558815969,0.4058337764801316,2015-08-13T15:58:06.830001,Pg,header,HHE,nm,nm/s,True,1.0,2015-08-13T15:57:56.830001,2015-08-13T15:58:06.330001,9.5,951,951,-1.6639394590940133,-0.4100912856396925,True,0.075,2,False,43.915560497834335,4.391556049783433e-05,14.589486548398687,1.4589486548398686e-05,9.329800161671089e-05,9.329800161671089e-05,2015-08-13T15:58:07.908000,1.08,0.5971424844887928,1.6153567359896006,0.5759326723516565,2.1244861857407424,6.39487903204867,301,3.336122333721824,0.036122381405539805,-0.036122381405539805
20150919102101_M3.1,VN,HBVB,HHZ,176.93670654296875,3.0999999046325684,3.545880926335254,3.545880926335254,0.048955018582315,3.392495567030675,-0.153385359304579,0.4458810217026858,2015-09-19T10:21:31.439999,Pg,header,HHE,nm,nm/s,True,1.0,2015-09-19T10:21:21.439999,2015-09-19T10:21:30.939999,9.5,951,951,-14.910423444058514,0.820174083359341,True,0.075,2,False,45.39159091050835,4.539159091050835e-05,19.60001474291419,1.960001474291419e-05,0.00022798067631664624,0.00022798067631664624,2015-09-19T10:21:32.448000,1.01,0.6998582324780167,4.196155576731655,0.5411477164948757,5.022531084361437,11.631658409801247,301,3.987319389096542,0.8873194844639736,-0.8873194844639736
