event,header_ML_mean,ML_ref_mean,ML_ref_median,ML_ref_std,n_station,distance_km_min,distance_km_max,distance_km_mean,Pd_2s_nm_mean,Pd_2s_nm_median,Pd_2s_nm_std,tau_c_2s_sec_mean,tau_c_2s_sec_median,tau_c_2s_sec_std,tau_p_max_2s_sec_mean,tau_p_max_2s_sec_median,tau_p_max_2s_sec_std,tau_p_end_2s_sec_mean,tau_p_end_2s_sec_median,tau_p_end_2s_sec_std,snr_absmax_2s_mean,snr_absmax_2s_median,snr_absmax_2s_std,snr_rms_2s_mean,snr_rms_2s_median,snr_rms_2s_std,Pd_3s_nm_mean,Pd_3s_nm_median,Pd_3s_nm_std,tau_c_3s_sec_mean,tau_c_3s_sec_median,tau_c_3s_sec_std,tau_p_max_3s_sec_mean,tau_p_max_3s_sec_median,tau_p_max_3s_sec_std,tau_p_end_3s_sec_mean,tau_p_end_3s_sec_median,tau_p_end_3s_sec_std,snr_absmax_3s_mean,snr_absmax_3s_median,snr_absmax_3s_std,snr_rms_3s_mean,snr_rms_3s_median,snr_rms_3s_std,Pd_5s_nm_mean,Pd_5s_nm_median,Pd_5s_nm_std,tau_c_5s_sec_mean,tau_c_5s_sec_median,tau_c_5s_sec_std,tau_p_max_5s_sec_mean,tau_p_max_5s_sec_median,tau_p_max_5s_sec_std,tau_p_end_5s_sec_mean,tau_p_end_5s_sec_median,tau_p_end_5s_sec_std,snr_absmax_5s_mean,snr_absmax_5s_median,snr_absmax_5s_std,snr_rms_5s_mean,snr_rms_5s_median,snr_rms_5s_std
20200616150212_ML2.5,2.5,2.6031770494641897,2.6031770494641897,0.061767488748640714,2,24.69209098815918,75.10014343261719,49.896117210388184,246.0499508075468,246.0499508075468,229.1971688712388,0.29957124466406015,0.29957124466406015,0.22235597140525615,3.5590462242162806,3.5590462242162806,1.7295098977391834,0.3041249194435388,0.3041249194435388,0.25268516734504703,2.109268109790884,2.109268109790884,1.1384125771570768,3.5226357898965897,3.5226357898965897,1.3923580785766394,267.5834858112089,267.5834858112089,198.74415162322407,0.4613249514270277,0.4613249514270277,0.4279190327891433,3.5590462242162806,3.5590462242162806,1.7295098977391834,0.5767125961430639,0.5767125961430639,0.5409437762629885,2.4436920230626966,2.4436920230626966,0.6654657434261959,4.17341032437978,4.17341032437978,0.4720239058634734,357.4562122516386,357.4562122516386,325.8433802427268,0.43442308527874407,0.43442308527874407,0.22127191326218404,3.5590462242162806,3.5590462242162806,1.7295098977391834,0.37768600015247944,0.37768600015247944,0.06914327303375532,3.0854478664166587,3.0854478664166587,1.5730455608295526,5.165951377815306,5.165951377815306,1.8756889248440713
20200616180823_ML2.1,2.0999999046325684,2.3848111099609715,2.248347658726652,0.28260465698806136,3,22.28849220275879,71.9958724975586,48.982208887736,452.0771361672856,440.01675360918546,320.88994433814,1.6290342281953052,0.9539645779629635,1.6220131532157462,80.57332860332615,29.31533715874231,93.5197468178872,1.7940196764163838,0.7743936986763743,2.0417529124546534,1.324250031765277,1.3940484226240388,0.1659625099863317,2.9201587458721985,2.5425101509855277,1.4128849984112637,452.0771361672856,440.01675360918546,320.88994433814,1.6407683156552018,0.8597212237602081,1.7370717945075647,80.57332860332615,29.31533715874231,93.5197468178872,1.7617846650692692,0.6600503360720278,2.1505181912022375,1.324250031765277,1.3940484226240388,0.1659625099863317,2.9201587458721985,2.5425101509855277,1.4128849984112637,452.0771361672856,440.01675360918546,320.88994433814,1.4572367846597052,0.6875291915356756,1.6387363216620967,80.57332860332615,29.31533715874231,93.5197468178872,0.897851596911068,0.27635799747526524,1.1317885172875441,1.324250031765277,1.3940484226240388,0.1659625099863317,2.9201587458721985,2.5425101509855277,1.4128849984112637
20200616204631_ML2.8,2.799999952316284,3.2529957805328054,3.21807687085992,0.35708086143672835,8,28.63528060913086,246.5675506591797,143.17518281936646,614.3677035099186,221.06672065848824,847.6438347258356,4.965864038605558,2.0233318329583883,8.872032546271111,24.121595110893768,13.279185249225282,38.157223820500455,4.28637804178399,1.975476209478599,7.494197464749032,1.7569411553067518,1.0820830975005085,2.1070992386917533,3.3533253805283696,2.066713441214528,3.863323088338397,667.6042040115512,224.79445550166514,850.7942841283873,4.1425884802056885,2.3420862128777107,6.812743309625606,24.322144542884025,13.279185249225282,38.027832659675305,3.3190453135366327,1.4959305101735345,5.256490712466542,1.8427359332646065,1.0820830975005085,2.0597753498134406,3.5199905167296253,2.0867579396039915,3.7691237495854084,756.6563797690587,224.79445550166514,901.5559643590772,3.3670972117465965,2.2054378327492286,4.698408748101256,24.51918726224623,13.279185249225282,37.90854114336031,2.4417690381397676,1.8280863952646897,2.5752616929637053,2.254664075684849,1.1127159469411214,3.0930372901113823,4.275252594870048,2.2257486841619034,5.675660654279899
20200618191525_ML2.3,2.299999952316284,2.8229344895011494,2.8017705573689167,0.43330608625826095,4,53.025020599365234,129.2249755859375,93.9982328414917,432.9073198880426,144.6966413327999,596.3984210902706,9.728162435865112,1.5435999514953922,16.945330209073383,15.500567768576754,4.72206064377529,23.417097694534,9.346328702241902,1.9069615317449333,15.833395624385163,1.0223200424618102,1.1291421522962204,0.2605572735680129,2.375104913000186,2.3785808850253467,0.28206892498561803,435.48480783359923,144.6966413327999,594.5870903471842,8.078104042679527,1.911375693856549,13.203744399776491,15.780582628487634,4.839905317136488,23.208431068399566,6.872826217523986,2.2288027692070402,10.512959210573506,1.04908084085601,1.1291421522962204,0.28833648332506,2.4350536619311427,2.3785808850253467,0.377497359790646,435.48480783359923,144.6966413327999,594.5870903471842,5.364782748528224,1.7155418442569879,8.096213767980222,15.780582628487634,4.839905317136488,23.208431068399566,3.6694935662322914,1.6048378661961114,4.981546496209771,1.04908084085601,1.1291421522962204,0.28833648332506,2.4350536619311427,2.3785808850253467,0.377497359790646
20200618220017_ML2.9,2.9000000953674316,3.352173625929968,3.373144089183663,0.337347117173629,7,57.2203483581543,246.2678375244141,157.73618698120117,276.9005674697906,266.86665311386,215.33163741851934,1.6157581792489448,1.6257330876410916,1.0740520421391955,7.469605047253233,7.278623334115683,5.534162197932517,1.6455679331759405,1.8220381592258164,1.0866756407574976,2.039288823674319,2.0321789915382094,1.100998663362355,4.077446771929039,3.284251810094188,2.2063304147058673,295.0452838837864,266.86665311386,208.2126684883032,1.7216717279212115,1.7823427122148154,1.3167251847785553,7.514955883282895,7.278623334115683,5.490996976647758,1.8395693423233248,1.5829420998840409,1.5157178558808735,2.2060595630406206,2.171061553199821,0.9997705753189892,4.411597343115111,4.1672195578849776,1.9981915257073917,308.06808710048796,266.86665311386,218.11474429046115,1.8208091548435128,1.5948565657719245,1.5308934557710687,7.543511368025074,7.278623334115683,5.4649944870404905,2.0789377892057246,1.4866531437331942,2.1027542103844814,2.2752003218966714,2.3136059155733335,0.9729446967582905,4.535711859448085,4.1672195578849776,1.8818381294326354
20200619010812_ML3.1,3.0999999046325684,3.4670576279056204,3.505340015607742,0.3330855923946878,5,52.19199752807617,238.8785400390625,144.1321174621582,447.95689014839763,439.68222334285264,246.34933556724707,1.0412609887581652,0.7315322726223241,0.860889472140334,3.5574697373853197,2.0354067869264822,2.8646449382449277,1.0252902749358839,0.9422095083394334,0.7622045027368095,1.6990643230953815,1.1190349210235204,1.4283547960041927,3.8363100476944245,1.9059931240622507,3.976417631477001,483.6535545771086,439.68222334285264,241.8260971154796,1.133118242162859,0.9312972303202302,0.9266587188995772,3.772103161084181,3.1085739054207897,2.760401093989845,1.1867034147369737,1.2928981631289924,1.0677088121206701,1.8150336520832795,1.2457462705537115,1.357629315599148,4.073393458740776,2.4105417216802234,3.853185406093536,529.9951549860613,508.41808976344254,305.751473895888,1.2082064217821713,1.195679242141122,0.9284888823793976,3.772103161084181,3.1085739054207897,2.760401093989845,1.3224578223819954,1.6503393977550909,1.0250817767858607,1.9019124311985904,1.2457462705537115,1.3224977340466815,4.260209521159593,2.4105417216802234,3.81813058425933
20200622151923_ML3.3,3.299999952316284,3.775443380345008,3.8572214356074648,0.30940165905262873,8,59.316219329833984,245.51806640625,162.5329909324646,969.865121021161,516.159784778906,1280.4027473352367,1.4112416072705303,0.8279995880611397,1.7765350046904833,9.006474706581095,3.76461691627203,9.20078976838926,1.2321185740821616,0.635279974601757,1.399063531820476,2.3398837902813896,1.5942576657538932,2.2014359051434393,4.455256355664446,2.946243126888673,4.104103831378558,995.4802788637971,567.8057503550779,1265.3254452829196,1.360533064530511,0.6205455270913498,1.7018211146475033,9.006474706581095,3.76461691627203,9.20078976838926,1.2281955415628465,0.6053346238922257,1.3591996112681881,2.4908828163867773,1.625747084554291,2.1447604026829197,4.760808171987162,2.946243126888673,3.970782240926265,1005.1990612887239,567.8057503550779,1258.7683158469358,1.2346632647757656,0.7281504702356459,1.3614949271972947,9.006474706581095,3.76461691627203,9.20078976838926,0.8551590982945587,0.8248122754773033,0.5857010697117777,2.561129487884434,1.863240739480141,2.1142400857490022,4.894026238576123,3.4525310299529393,3.9112808642104726
20200626193357_ML3.8,3.799999952316284,4.2605977645206,4.247457534027343,0.10490554879125667,8,69.61004638671875,302.130126953125,217.85336303710938,823.209075300695,557.6235304488814,868.4130865113567,1.9832192311513896,0.8634044616849393,2.764903074239081,26.97301883084552,7.442308920127795,43.505585332255606,2.025723773411136,0.7299267777135973,2.972969090046091,2.592523049538628,1.6368075947788854,1.9250066319465258,6.702806339812738,3.2650537922820666,5.706839848580443,868.0701816964164,563.2188215865767,848.2697492608344,1.4297300804799944,0.8857094200439531,1.1846735892452438,27.299976903169284,7.442308920127795,43.3028039975241,1.4237426730486242,0.7933656005909493,1.497216263227601,2.929850887858852,2.339560521042374,1.8957337163022578,7.331389847490333,5.352795526335574,5.424960686855414,903.5084446358695,563.2188215865767,866.0309120504469,1.3314339875098318,0.8236802013361473,1.0339434390792908,27.299976903169284,7.442308920127795,43.3028039975241,1.279074762912725,0.7555303729127594,0.9467378701486889,3.0267992607667837,2.7273540126741014,1.9231947478757736,7.78125369945047,5.352795526335574,6.174878307298449
20200628044025_ML2.6,2.5999999046325684,3.1124945323885447,3.1124945323885447,0.5769421135067181,2,72.59306335449219,124.63356018066406,98.61331176757812,475.2260558268716,475.2260558268716,509.0924586391388,2.2680278928949176,2.2680278928949176,2.9208005605531033,4.602888752948003,4.602888752948003,6.005953263301072,1.7629899311920276,1.7629899311920276,2.193804037418009,0.9271303977855454,0.9271303977855454,0.6991566491161713,1.9467391392075881,1.9467391392075881,1.7352421541246597,475.2260558268716,475.2260558268716,509.0924586391388,1.9620628500839243,1.9620628500839243,2.518255117759299,4.602888752948003,4.602888752948003,6.005953263301072,1.215375314382212,1.215375314382212,1.496249443357477,0.9271303977855454,0.9271303977855454,0.6991566491161713,1.9467391392075881,1.9467391392075881,1.7352421541246597,646.6220027587608,646.6220027587608,682.8950517251717,2.4112508993591275,2.4112508993591275,3.048270191586495,4.6084130241626005,4.6084130241626005,5.998140764027159,3.224640871399693,3.224640871399693,4.047046281666742,1.3024859207340818,1.3024859207340818,1.014344785099182,2.7413598509427906,2.7413598509427906,2.5003529241900453
20200727051155_ML5.0,5.0,5.967581188249567,6.076387037847427,0.30201671547186043,11,65.95845794677734,297.49127197265625,193.9119221080433,24497.38909917092,4261.842415029193,56111.39068288603,2.641755859421028,2.470960385998095,1.9778166214668627,10.508775756204725,5.242246540725082,12.659717146317469,3.1812542708207547,2.7780123402353785,2.736094331605207,9.032210141243235,7.506386741869209,6.772490552815901,18.634463538376302,15.691725281170196,14.015762436955466,27159.39489473391,6374.201545888568,55363.61779461423,2.9536875321861102,2.418555746567541,2.1868180357376863,10.677610011683557,6.545951400606305,12.593427678444188,3.5324874596435616,2.221944991125742,3.2011834757920834,14.843747873391335,11.269415306836825,16.823049142125875,31.97406992781059,18.19291804336439,35.7403532339787,27487.146692112703,6374.201545888568,55214.34019376769,2.3595117056601644,1.396272508100477,1.922676474136728,10.885814753990736,6.802062921601642,12.537095119603668,2.1438417842127238,1.3782847609684787,2.087371499684309,15.84331282979257,12.403294784171806,16.670854149787083,33.75719989929059,26.010284224901927,35.50458109036492
20200727051157_ML5.1,5.045454502105713,5.966499807915853,6.071960780195693,0.3037886858490063,11,65.70318603515625,297.49127197265625,193.7138678810813,24176.39358981012,4261.842415029193,56093.093327940405,2.80959907473423,2.6594187971942316,1.9451965574749799,10.583792398648056,5.222916404597828,12.624674474563276,3.3594108447709545,3.207530912978623,2.6622233494738614,8.333456922970173,6.042849891791832,5.946191141902315,17.246374263184023,15.691725281170196,12.541754730661419,27149.474250311647,6374.201545888568,55354.676868197996,2.9629703271408876,2.428547229169311,2.1807247032917187,10.752626654126889,6.545951400606305,12.557090595451767,3.539709266626986,2.221944991125742,3.1969328248553994,14.474438384811414,11.269415306836825,16.970503277372725,30.973794309565815,18.19291804336439,34.539506322869904,27477.2208097643,6374.201545888568,55205.439066415194,2.3408637668045085,1.2112673642973553,1.9338569016952258,10.960831396434067,7.339682418427883,12.499219822157306,2.0693010639864196,1.0888088270295662,2.118029414743728,15.465057222841521,12.398856329577278,16.832303233488624,32.74070112874543,25.91188512173473,34.28029086544512
20200727053656_ML3.0,3.0,3.417775945195856,3.4552122555099416,0.35557631440424964,7,66.88668060302734,211.7374267578125,138.3977334158761,706.62489630222,285.746733592261,1181.296290339282,2.1608315412625174,1.4929377550040352,2.092664591857994,46.6663803378366,15.572177558371813,90.15516293933716,2.0983170343675766,1.2535780592277133,2.095671504968446,1.2794216662186308,1.0551824995534647,0.5274660452202288,2.5423786223285525,1.8416795531513068,1.658706989080971,717.9613425126554,285.746733592261,1175.2836749784494,2.141419422319531,1.2323162268881822,2.0773037968829944,46.6663803378366,15.572177558371813,90.15516293933716,2.0766345466633647,1.054949441427481,2.0675955490831215,1.3502886003030639,1.2199780423597517,0.48797240794985136,2.654854099448667,1.889563222586253,1.588395468278023,747.8727892202447,285.746733592261,1165.0412364924618,2.1378686237856903,1.0811132757427493,2.1215193776076338,46.6663803378366,15.572177558371813,90.15516293933716,1.802453823992079,1.5633591294742124,1.878724675982386,1.4640868204855568,1.4113675917797053,0.4895100331342414,2.853759247748679,2.535072987255826,1.5464648764950508
20200727053659_ML3.3,3.149999976158142,3.4331872369741707,3.468986514866672,0.32663384374206744,8,66.88668060302734,211.7374267578125,144.57029247283936,645.4354544334701,245.93039445886555,1107.8007307657506,2.0926980029141062,1.441880798318301,1.9802263701596816,39.78806161626994,9.329011890454403,85.57225608573007,1.9731614994629139,1.2240838543690193,1.9761496617483387,1.2697586426940668,1.1308472615036496,0.49374080118163954,2.571627493569345,2.028091971485729,1.6023006199839767,654.982620430722,245.93039445886555,1103.0771367147138,2.068418947411631,1.2709471118713749,1.9644371365098843,39.78806161626994,9.329011890454403,85.57225608573007,2.0022380338081303,1.1841783496471074,1.947594776921355,1.3304495156940843,1.2134038193169014,0.4606145684521694,2.66776882840085,2.11364727455675,1.5397652774704211,688.5683366782806,275.5762837410921,1091.980547724627,2.0801587920941818,1.3112953736927455,1.9807268124305306,39.78806161626994,9.329011890454403,85.57225608573007,1.814798643992995,1.63488966154635,1.7353211975337808,1.472974324556879,1.4826798499832425,0.458379523125718,2.9263305396031862,2.776627700308194,1.4889263886670243
20200727084957_ML3.4,3.4000000953674316,3.7379067479362202,3.6684259463418973,0.3500666173537932,4,63.28534698486328,147.3077392578125,94.86544418334961,1143.691144725498,720.1997854560066,1268.387239314217,1.5812518813564977,0.47692280031900025,2.397245014791588,97.52864417894581,6.711426678679158,185.62411029035428,1.2756875080719146,0.5024416662782812,1.7603943222791762,3.5523907498396508,3.034875648432442,2.7110691568077607,7.721001522293014,6.265444657130377,6.240964541310139,1165.7053448677682,720.1997854560066,1245.871296081379,1.3683795008286361,0.5808463233808745,1.8389177672388708,97.52864417894581,6.711426678679158,185.62411029035428,1.1490070758003381,0.6811227311953482,1.2812886358559743,3.8333080194313878,3.5967101876159155,2.5304643732686447,8.24532438958133,7.31409039170701,5.841828828746243,1179.5885235787057,720.1997854560066,1272.96192464286,1.1184443758533535,0.5956477141428156,1.332363338926226,97.56387074558022,6.764907631780315,185.59965912416578,0.6602197364196963,0.5921591212550457,0.49086064840721444,3.852833595876587,3.6357613405063143,2.534559972692755,8.287352569827055,7.3981467521984605,5.850104205937136
20200727084958_ML3.4,3.4000000953674316,3.6918167294807396,3.745248120138366,0.4710042410212713,6,64.24407958984375,199.25115966796875,132.26662572224936,673.2567649321157,181.01654598239486,1147.2409162308095,1.0448231655084284,0.6171945833877326,1.0985605273167358,6.902313433771494,6.229203301259494,3.530971384371783,0.9124085243250492,0.6153308228377234,0.8145104702819183,2.8512032008953447,2.0548374963629175,2.456289834951167,5.917957482588843,3.582125322950847,5.686809998593269,713.5348585539426,262.18392307415104,1125.3083894394026,1.117073000471271,0.6711618484615893,1.0785258103166817,6.902313433771494,6.229203301259494,3.530971384371783,1.2130811811397082,0.7611401146572441,1.3990852051260332,3.3679302631412646,3.2164743948137122,2.1923874954775626,6.864837477118648,5.615383154743954,5.103219039007175,722.7819695565468,262.18392307415104,1147.7457657951581,0.6848882994062491,0.6557568849101756,0.3553038631437931,6.902313433771494,6.229203301259494,3.530971384371783,0.5450387756581546,0.4642025344396824,0.2923225416397232,3.380944862448031,3.2164743948137122,2.1985810697116905,6.892805633984163,5.615383154743954,5.117954780092229
20200727091456_ML3.3,3.299999952316284,3.6926272707089636,3.541232214720958,0.4593846993664871,4,65.10099792480469,147.09132385253906,94.63487434387207,1176.5135107739402,634.250479842399,1407.0084417171245,0.6212709854443375,0.3323488337558913,0.6702046248976755,12.311529274038076,0.783513481086947,23.208986266150465,0.5614990544484243,0.30875800718242946,0.5856781562592052,3.4877279678661006,2.8643909613790846,2.9366424704613965,6.547444587693433,5.69034173663954,5.52369731219067,1176.5135107739402,634.250479842399,1407.0084417171245,0.6057302295363618,0.323463233924373,0.6520356171714434,12.311529274038076,0.783513481086947,23.208986266150465,0.5426756315571645,0.30611016553913084,0.5542069319214226,3.4877279678661006,2.8643909613790846,2.9366424704613965,6.547444587693433,5.69034173663954,5.52369731219067,1326.9154377751895,634.250479842399,1659.9741596612807,0.5377340377649589,0.3326718710111991,0.505357921547041,12.311529274038076,0.783513481086947,23.208986266150465,0.47009311941927645,0.372076336660797,0.32685057505580467,3.772450967208355,3.4012317571322495,2.9494263551275224,7.078524895078372,6.5060605430872425,5.630848614248212
20200727091458_ML3.4,3.4000000953674316,3.62452682045781,3.691460161357051,0.4638635268715364,7,63.89535140991211,199.0997009277344,135.60139955793107,743.924512311286,294.933400304943,1134.7471366223044,0.7556989769691239,0.4489346782121529,0.6575654587600815,4.104927427760976,2.051717094034676,6.1819682236841755,0.7510817025403828,0.504096730557017,0.6962567336674249,2.7241923618338055,1.1534113482433637,2.453463629982335,5.434283497930482,2.196001659342764,4.708217799244766,745.5205805573099,294.933400304943,1133.6346638986665,0.8602524020697219,0.49472848050036833,0.8462582417309473,4.3643157633998175,2.4935875248012054,6.119233888857486,0.8842289804043882,0.5106459875470438,0.9230942570226216,2.7416478498430044,1.1534113482433637,2.4363052457357117,5.473192161468835,2.219956965432386,4.669694361212,838.3166519323701,294.933400304943,1325.4264187982442,0.6832521781163579,0.5407611996991347,0.5012493076334203,4.3643157633998175,2.4935875248012054,6.119233888857486,0.5736968328713725,0.4712315411482412,0.3162731619357065,2.9568389193632627,1.509110046528699,2.466580691212452,5.878801712070264,2.9277324013109083,4.742867229046719
20200727162248_ML2.6,2.5999999046325684,3.0858562039669044,3.0858562039669044,0.6585418560009412,2,65.42149353027344,94.97087860107422,80.19618606567383,721.9946512366664,721.9946512366664,885.9370038816176,1.047033559750257,1.047033559750257,1.1930812574964156,2.6997966818712014,2.6997966818712014,0.9200400379170635,1.1224967224731324,1.1224967224731324,1.298141112206642,1.9673182491218397,1.9673182491218397,1.5305022937830963,3.0569044858548793,3.0569044858548793,1.8938433426300199,721.9946512366664,721.9946512366664,885.9370038816176,0.8939784406051682,0.8939784406051682,0.9576638159024099,2.7041632958341126,2.7041632958341126,0.9138647132290666,0.733123044673091,0.733123044673091,0.7054464006356259,1.9673182491218397,1.9673182491218397,1.5305022937830963,3.0569044858548793,3.0569044858548793,1.8938433426300199,721.9946512366664,721.9946512366664,885.9370038816176,0.750833026971324,0.750833026971324,0.7563487602256309,2.7041632958341126,2.7041632958341126,0.9138647132290666,0.41352129219062694,0.41352129219062694,0.2800484257741655,1.9673182491218397,1.9673182491218397,1.5305022937830963,3.0569044858548793,3.0569044858548793,1.8938433426300199
20200727231556_ML3.4,3.4000000953674316,3.671488717921239,3.603254636007738,0.3065091379948252,4,62.91695785522461,148.38209533691406,95.49907207489014,1044.7340075109803,494.51878131489286,1340.5930808730525,3.5259815981123297,0.4157290315272062,6.354673844702174,22.8894335526734,1.9826440535258738,42.756616788575,2.783239799343864,0.43837762450507556,4.8458778589101215,3.016552551015262,1.9748482590998515,2.924312512438727,5.915768513590303,4.6057674438245035,5.047594270485901,1127.5792519048102,623.6736789770644,1290.8789665209165,1.7336722228751924,0.45407169476738474,2.7292055597558447,22.91177420361829,1.9876098255967831,42.74110572096819,1.0562342976854044,0.4674294475861318,1.3798004543862943,3.537007330993915,2.9289674669059425,2.889927370418351,7.063319373914725,6.492233617272672,5.301039489242686,1213.4577919438727,623.6736789770644,1460.7726758948468,0.6629844815765592,0.4199674116199567,0.6354509414276901,22.91177420361829,1.9876098255967831,42.74110572096819,0.3448878148254751,0.35540249342653596,0.1023545079639879,3.74040967542859,2.9289674669059425,3.241026736607216,7.424228488398139,6.492233617272672,5.841256939910225
20200727231559_ML3.0,3.0,3.618665296487219,3.742334063892341,0.43386293775903556,7,62.71998596191406,197.7621307373047,134.50647953578405,651.0766614878223,296.6819441383068,1061.5819514764303,1.6339153592524869,0.6141364448993741,2.2725369478598227,9.909916883699678,1.7131098760576884,16.367162111938082,1.532576124441244,0.6649264411797846,1.9470547444564703,2.450236751188491,1.4400645159811087,2.2005973200705404,4.726683106222551,3.207736144128052,3.9203461117531995,707.3143840683487,319.5811585090138,1050.8448827187271,1.523896517151589,0.6989579167850214,1.9312969728191853,9.912165169708313,1.7131098760576884,16.365682236316953,1.3078139776951245,0.7657851764359321,1.36813149171024,2.730940176417819,1.4400645159811087,2.289122348557069,5.3337972916734975,3.207736144128052,4.376652278328459,802.2969127548721,326.9052551887013,1079.1052096575954,1.0265426132164392,0.659026709055959,0.8299511799076292,9.96109568682347,2.0049204188313237,16.33739359755038,0.9215258200023649,0.5771816558470165,0.7249149393911654,3.122969148576541,2.283162520079501,2.207813402111863,6.043683593182611,4.071643450920496,4.20470119293482
20200728012456_ML4.1,4.099999904632568,4.678492516170642,4.737514955882732,0.3452180558398463,6,63.70561599731445,205.37399291992188,134.61114692687988,3216.2958400741973,607.3829992738681,5696.39913045511,1.8536054348311064,0.7614104621558413,2.394134477521634,17.588545646525844,2.4728319372336287,37.84908651110531,1.5971899158145888,0.800670541548881,1.7769131986791082,7.939684951632604,2.7518121085736476,9.968964823815938,16.212053492118834,5.097171435977033,20.87852862702367,3905.775217628729,770.2607926639491,7075.347663289841,0.8965063960359986,0.8732851331902072,0.41152424480835403,17.614018016241683,2.4728319372336287,37.83586994584029,0.7753801179988526,0.8434983110934455,0.25832335088698943,9.359358433127746,4.584859378548618,10.153083595916158,19.17360409121874,8.942542782008651,21.178260675784053,4192.775474485012,1262.1810807498866,6914.426791715678,0.5992882676121274,0.6370274912239778,0.1856031446953079,17.614018016241683,2.4728319372336287,37.83586994584029,0.5192790547063886,0.5665853482415624,0.18439951737595875,11.532414385054643,8.919874721827437,9.205228362058063,23.752276028018965,18.933605148826473,19.421378287894402
