event,net,sta,ML_station_mean,ML_station_median,ML_station_std,n_horizontal_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_h_nm_max,amplitude_h_nm_mean,amp_window_start,amp_window_end,s_pick,s_source,ML_formula,ML_HHE,ML_HHN,ML_HHZ,amp_nm_HHE,amp_nm_HHN,amp_nm_HHZ,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,abs_ML_station_minus_header,reject_reason,pass_filter
20180619012405_ML3.2,RM,SLV,3.1958884954172753,3.1958884954172753,0.3572785279730456,2,185.322998046875,185.322998046875,185.322998046875,3.200000047683716,468.6628797344103,307.54009373423,2018-06-19T01:24:58.379000,2018-06-19T01:26:04.247665,2018-06-19T01:24:58.379000,header,SEISAN_HUTTON_NM,3.4485225653193634,2.943254425515187,3.3630561705663258,468.6628797344103,146.41730773404964,384.9409927412497,3.1958884954172753,0.3572785279730456,3.3630561705663258,0.1671676751490505,-0.0041115522664405,0.0041115522664405,H_component_std_too_large;,False
20180619012405_ML3.3,RM,SLV,3.215810603240076,3.215810603240076,0.3541861073413785,2,189.49215698242188,189.49215698242188,189.49215698242188,3.299999952316284,467.7260398043595,307.6647863624207,2018-06-19T01:24:58.379000,2018-06-19T01:26:08.027105,2018-06-19T01:24:58.379000,header,SEISAN_HUTTON_NM,3.466258001543231,2.9653632049369207,3.381267110638971,467.7260398043595,147.60353292048197,384.59236495366554,3.215810603240076,0.3541861073413785,3.381267110638971,0.1654565073988951,-0.0841893490762082,0.0841893490762082,H_component_std_too_large;,False
20180703142033_ML3.2,RM,SLV,3.4867885462389143,3.4867885462389143,0.3259646499227411,2,223.7196502685547,223.7196502685547,223.7196502685547,3.200000047683716,597.4184563919313,402.0484081636473,2018-07-03T14:21:31.378997,2018-07-03T14:22:51.146434,2018-07-03T14:21:31.378997,header,SEISAN_HUTTON_NM,3.717280360626384,3.256296731851445,3.664462338881996,597.4184563919313,206.67835993536335,529.0060192427245,3.4867885462389143,0.3259646499227411,3.664462338881996,0.1776737926430813,0.2867884985551985,0.2867884985551985,H_component_std_too_large;,False
20180729074308_ML3.5,RM,SLV,4.253230320579132,4.253230320579132,0.3397870530368612,2,276.6466064453125,276.6466064453125,276.6466064453125,3.5,2239.2203295224963,1489.8945291854195,2018-07-29T07:44:19.041888,2018-07-29T07:46:02.431071,2018-07-29T07:44:19.041888,theory,SEISAN_HUTTON_NM,4.49349604994089,4.012964591217375,4.086435462644041,2239.2203295224963,740.568728848343,877.0740082894616,4.253230320579132,0.3397870530368612,4.086435462644041,-0.1667948579350913,0.7532303205791324,0.7532303205791324,H_component_std_too_large;,False
20180729074308_ML3.5,VN,VTVB,4.089845191326405,4.089845191326405,0.304227036728503,2,201.77447509765625,201.77447509765625,201.77447509765625,3.5,2852.403252620834,1955.7905898361623,2018-07-29T07:43:59.570000,2018-07-29T07:45:12.516317,2018-07-29T07:43:59.570000,header,SEISAN_HUTTON_NM,4.304966192017418,3.874724190635391,4.2398100870508,2852.403252620834,1059.1779270514912,2455.0187764553234,4.089845191326405,0.304227036728503,4.2398100870508,0.1499648957243948,0.5898451913264049,0.5898451913264049,H_component_std_too_large;,False
20180730060025_ML3.5,RM,SLV,4.179274410843874,4.179274410843874,0.3269035592910848,2,317.1031799316406,317.1031799316406,317.1031799316406,3.5,1332.822947500736,896.2543345973737,2018-07-30T06:01:40.100909,2018-07-30T06:03:38.902120,2018-07-30T06:01:40.100909,theory,SEISAN_HUTTON_NM,4.410430134412619,3.9481186872751297,4.0260650558641835,1332.822947500736,459.6857216940113,550.0566036420092,4.179274410843874,0.3269035592910848,4.0260650558641835,-0.1532093549796904,0.679274410843874,0.679274410843874,H_component_std_too_large;,False
20180812174454_ML5.1,VN,DBVB,5.960675978881608,5.960675978881608,0.3183586366530881,2,325.6237487792969,325.6237487792969,325.6237487792969,5.099999904632568,74343.97956318628,50354.21439740769,2018-08-12T17:45:56.234357,2018-08-12T17:47:58.281499,2018-08-12T17:45:56.234357,theory,SEISAN_HUTTON_NM,6.185789529708311,5.735562428054905,5.623783854933032,74343.97956318628,26364.4492316291,20381.687098704475,5.960675978881608,0.3183586366530881,5.623783854933032,-0.3368921239485756,0.8606760742490396,0.8606760742490396,H_component_std_too_large;,False
20180813195102_ML5.0,VN,VCVB,4.7307476664005765,4.7307476664005765,1.5174881737515102,2,350.2637939453125,350.2637939453125,350.2637939453125,5.0,25556.215943125637,12869.396077725964,2018-08-13T19:52:15.175370,2018-08-13T19:54:26.609196,2018-08-13T19:52:15.175370,theory,SEISAN_HUTTON_NM,5.803773844430659,3.657721488370494,5.57192634934608,25556.215943125637,182.5762123262919,14984.734553677212,4.7307476664005765,1.5174881737515102,5.57192634934608,0.841178682945503,-0.2692523335994234,0.2692523335994234,H_component_std_too_large;Z_minus_H_too_large;,False
20180820205911_ML3.4,VN,VCVB,3.02159594450086,3.02159594450086,0.8588461787069901,2,98.1001968383789,98.1001968383789,98.1001968383789,3.4000000953674316,2102.4659159349276,1115.3697235085835,2018-08-20T20:59:40.728628,2018-08-20T21:00:16.100131,2018-08-20T20:59:40.728628,theory,SEISAN_HUTTON_NM,3.628891901460726,2.4142999875409936,3.1875545158580403,2102.4659159349276,128.27353108223954,761.0121285921276,3.02159594450086,0.8588461787069901,3.1875545158580403,0.1659585713571805,-0.3784041508665718,0.3784041508665718,H_component_std_too_large;,False
20180908023055_ML5.9,VN,LAVB,7.361538856047352,7.361538856047352,0.1084436158829253,2,520.3749389648438,520.3749389648438,520.3749389648438,5.900000095367432,338532.4182833907,288173.32235675387,2018-09-08T02:34:01.038996,2018-09-08T02:37:15.115626,2018-09-08T02:34:01.038996,header,SEISAN_HUTTON_NM,7.284857639880146,7.438220072214557,6.94376534239151,237814.22643011695,338532.4182833907,108429.02030038855,7.361538856047352,0.1084436158829253,6.94376534239151,-0.4177735136558418,1.46153876067992,1.46153876067992,residual_outside_bias_centered_2std;,False
20180908023055_ML5.9,VN,VCVB,5.627422820884194,5.627422820884194,2.356201886960331,2,368.41357421875,368.41357421875,368.41357421875,5.900000095367432,689564.5961878664,344942.7601289895,2018-09-08T02:33:15.461021,2018-09-08T02:35:33.809049,2018-09-08T02:33:15.461021,theory,SEISAN_HUTTON_NM,7.293509152998382,3.961336488770004,6.854846085477922,689564.5961878664,320.9240701126303,251137.6859354585,5.627422820884194,2.356201886960331,6.854846085477922,1.2274232645937282,-0.272577274483238,0.272577274483238,H_component_std_too_large;Z_minus_H_too_large;,False
20181008140206_ML3.9,VN,HGVB,4.232854413322935,4.232854413322935,0.3040973690146877,2,349.44720458984375,349.44720458984375,349.44720458984375,3.900000095367432,1133.1175471593394,777.026905213975,2018-10-08T14:03:05.241058,2018-10-08T14:05:16.363803,2018-10-08T14:03:05.241058,theory,SEISAN_HUTTON_NM,4.0178251015516615,4.447883725094209,4.210886863573638,420.93626326861073,1133.1175471593394,656.5655679790204,4.232854413322935,0.3040973690146877,4.210886863573638,-0.0219675497492968,0.332854317955503,0.332854317955503,H_component_std_too_large;,False
20190110120003_ML4.3,VN,CLAD,4.139196865251527,4.139196865251527,0.3518649402400325,2,243.1747131347656,243.1747131347656,243.1747131347656,4.300000190734863,2344.4085963653765,1544.9315428681257,2019-01-10T12:02:02.689001,2019-01-10T12:03:32.516475,2019-01-10T12:02:02.689001,header,SEISAN_HUTTON_NM,3.890390779946001,4.388002950557054,3.9824337632390225,745.4544893708744,2344.4085963653765,921.433755151954,4.139196865251527,0.3518649402400325,3.9824337632390225,-0.1567631020125048,-0.1608033254833358,0.1608033254833358,H_component_std_too_large;,False
20190112094645_ML3.0,RM,SLV,2.8045026705913405,2.8045026705913405,0.446230865019069,2,21.187610626220703,21.187610626220703,21.187610626220703,3.0,4989.303878406161,3078.022110240534,2019-01-12T09:48:11.153603,2019-01-12T09:48:17.225074,2019-01-12T09:48:11.153603,theory,SEISAN_HUTTON_NM,3.120035541221063,2.488969799961618,2.9084560652080675,4989.303878406161,1166.7403420749072,3065.2117371066524,2.8045026705913405,0.446230865019069,2.9084560652080675,0.103953394616727,-0.1954973294086595,0.1954973294086595,H_component_std_too_large;,False
20190115182600_ML3.7,RM,SLV,4.150529790067079,4.150529790067079,0.3913190368186423,2,226.7041473388672,226.7041473388672,226.7041473388672,3.700000047683716,2979.9109754031015,1906.5989821049695,2019-01-15T18:27:59.058999,2019-01-15T18:29:23.235098,2019-01-15T18:27:59.058999,header,SEISAN_HUTTON_NM,4.427234134608929,3.873825445525228,4.439650962296395,2979.9109754031015,833.2869888068375,3066.338652058068,4.150529790067079,0.3913190368186423,4.439650962296395,0.2891211722293159,0.4505297423833632,0.4505297423833632,H_component_std_too_large;,False
20190117053501_ML3.7,RM,SLV,3.730377282863232,3.730377282863232,0.4337998307448004,2,191.48776245117188,191.48776245117188,191.48776245117188,3.700000047683716,1706.2068323895537,1060.8414788270345,2019-01-17T05:37:28.588999,2019-01-17T05:38:37.557508,2019-01-17T05:37:28.588999,header,SEISAN_HUTTON_NM,4.037120084860457,3.4236344808660073,3.9658222544102335,1706.2068323895537,415.4761252645157,1447.884257894062,3.730377282863232,0.4337998307448004,3.9658222544102335,0.2354449715470012,0.0303772351795164,0.0303772351795164,H_component_std_too_large;,False
20190117053501_ML3.7,VN,BKVB,1.1404263480292525,1.1404263480292525,0.0111213155902728,2,199.4372406005859,199.4372406005859,199.4372406005859,3.700000047683716,2.0350213788904603,1.998831626923352,2019-01-17T05:37:29.400000,2019-01-17T05:38:42.858160,2019-01-17T05:37:29.400000,header,SEISAN_HUTTON_NM,1.132562390359655,1.14829030569885,0.5626852506431588,1.9626418749562435,2.0350213788904603,0.5284013530319809,1.1404263480292525,0.0111213155902728,0.5626852506431588,-0.5777410973860937,-2.5595736996544636,2.5595736996544636,residual_outside_bias_centered_2std;,False
20190217083632_ML3.5,RM,SLV,3.4093414037146417,3.4093414037146417,0.3587024597794225,2,234.0921936035156,234.0921936035156,234.0921936035156,3.5,479.2130163425683,314.1168793153794,2019-02-17T08:38:34.183484,2019-02-17T08:40:01.361462,2019-02-17T08:38:34.183484,theory,SEISAN_HUTTON_NM,3.662982345452966,3.155700461976317,3.703464410394697,479.2130163425683,149.0207422881905,526.0301909596416,3.4093414037146417,0.3587024597794225,3.703464410394697,0.2941230066800555,-0.0906585962853583,0.0906585962853583,H_component_std_too_large;,False
20190422182100_ML3.7,VN,NNA,4.274492520382947,4.274492520382947,0.3054405721200887,2,189.9635009765625,189.9635009765625,189.9635009765625,3.700000047683716,4921.717931970813,3371.0415580185568,2019-04-22T18:23:06.850000,2019-04-22T18:24:16.742334,2019-04-22T18:23:06.850000,header,SEISAN_HUTTON_NM,4.49047162017856,4.058513420587333,4.032105158308949,4921.717931970813,1820.3651840663008,1712.9719775206631,4.274492520382947,0.3054405721200887,4.032105158308949,-0.2423873620739982,0.5744924726992311,0.5744924726992311,H_component_std_too_large;,False
20190521104755_ML4.0,VN,TGVB,4.007052609947914,4.007052609947914,0.3106529384085335,2,26.71355438232422,26.71355438232422,26.71355438232422,4.0,48145.60294931626,32826.60985210295,2019-05-21T10:49:37.648998,2019-05-21T10:49:45.608036,2019-05-21T10:49:37.648998,header,SEISAN_HUTTON_NM,4.226717409292116,3.7873878106037138,3.70684515019686,48145.60294931626,17507.616754889637,14544.016910859304,4.007052609947914,0.3106529384085335,3.70684515019686,-0.3002074597510544,0.0070526099479142,0.0070526099479142,H_component_std_too_large;,False
20190522235118_ML3.6,VN,CLAD,2.840816401084542,2.840816401084542,0.0826498203955562,2,146.9275360107422,146.9275360107422,146.9275360107422,3.5999999046325684,202.33968031051236,178.46753931060135,2019-05-22T23:52:45.169998,2019-05-22T23:53:39.951691,2019-05-22T23:52:45.169998,header,SEISAN_HUTTON_NM,2.782374152618994,2.89925864955009,2.6240114388611984,154.59539831069037,202.33968031051236,107.35786069840458,2.840816401084542,0.0826498203955562,2.6240114388611984,-0.2168049622233434,-0.7591835035480266,0.7591835035480266,residual_outside_bias_centered_2std;,False
20190701111450_ML3.3,VN,CLAD,2.476509319932122,2.476509319932122,0.0142828019454263,2,61.81903839111328,61.81903839111328,61.81903839111328,3.299999952316284,296.22732122465004,289.4963320358667,2019-07-01T11:16:23.699002,2019-07-01T11:16:44.012692,2019-07-01T11:16:23.699002,header,SEISAN_HUTTON_NM,2.4664098538221673,2.486608786042078,2.1538997939981357,282.7653428470834,296.22732122465004,137.69434967502497,2.476509319932122,0.0142828019454263,2.1538997939981357,-0.3226095259339869,-0.8234906323841615,0.8234906323841615,residual_outside_bias_centered_2std;,False
20191103001530_ML3.3,RM,SLV,3.5408697312434794,3.5408697312434794,0.3009960301151126,2,203.12521362304688,203.12521362304688,203.12521362304688,3.299999952316284,791.0092362451182,543.9199921530235,2019-11-03T00:17:24.734775,2019-11-03T00:18:40.115809,2019-11-03T00:17:24.734775,theory,SEISAN_HUTTON_NM,3.753706065248106,3.328033397238853,3.629651254046101,791.0092362451182,296.83074806092867,594.4656206130137,3.5408697312434794,0.3009960301151126,3.629651254046101,0.0887815228026212,0.2408697789271952,0.2408697789271952,H_component_std_too_large;,False
20191103001530_ML3.3,VN,HGVB,3.692934864955159,3.692934864955159,0.3645324490220168,2,120.11654663085938,120.11654663085938,120.11654663085938,3.299999952316284,3201.2442298303895,2089.0068482735846,2019-11-03T00:17:02.039004,2019-11-03T00:17:44.777698,2019-11-03T00:17:02.039004,header,SEISAN_HUTTON_NM,3.4351714982891517,3.9506982316211663,3.571990853253742,976.7694667167796,3201.2442298303895,1338.4785949355085,3.692934864955159,0.3645324490220168,3.571990853253742,-0.1209440117014173,0.392934912638875,0.392934912638875,H_component_std_too_large;,False
20191115110831_ML3.5,RM,SLV,3.67987177286231,3.67987177286231,0.442489231083915,2,223.2196044921875,223.2196044921875,223.2196044921875,3.5,1131.829385335168,699.875173506702,2019-11-15T11:10:32.479003,2019-11-15T11:11:54.313070,2019-11-15T11:10:32.479003,header,SEISAN_HUTTON_NM,3.992758908763768,3.3669846369608525,3.747322115807448,1131.829385335168,267.92096167823587,643.1972401228093,3.67987177286231,0.442489231083915,3.747322115807448,0.0674503429451376,0.17987177286231,0.17987177286231,H_component_std_too_large;,False
20191115110831_ML3.5,VN,HGVB,3.8649224378825537,3.8649224378825537,0.3490238922108573,2,130.01126098632812,130.01126098632812,130.01126098632812,3.5,4068.9226899340506,2687.3740515522622,2019-11-15T11:10:05.369003,2019-11-15T11:10:52.173174,2019-11-15T11:10:05.369003,header,SEISAN_HUTTON_NM,3.6181252769041334,4.111719598860973,3.7303721355419257,1305.8254131704743,4068.9226899340506,1690.9547069393057,3.8649224378825537,0.3490238922108573,3.7303721355419257,-0.134550302340628,0.3649224378825533,0.3649224378825533,H_component_std_too_large;,False
20191127212856_ML3.0,VN,CCA,3.3229045280875127,3.3229045280875127,0.3331547153039942,2,82.22691345214844,82.22691345214844,82.22691345214844,3.0,2330.269188462672,1558.8878705080992,2019-11-27T21:29:39.993404,2019-11-27T21:30:09.317942,2019-11-27T21:29:39.993404,theory,SEISAN_HUTTON_NM,3.0873285697117847,3.5584804864632407,3.5990673757065377,787.5065525535267,2330.269188462672,2558.544542115047,3.3229045280875127,0.3331547153039942,3.5990673757065377,0.276162847619025,0.3229045280875127,0.3229045280875127,H_component_std_too_large;,False
20191127234457_ML4.8,VN,HGVB,5.39273577399819,5.39273577399819,0.3214871076700492,2,167.07501220703125,167.07501220703125,167.07501220703125,4.800000190734863,84500.24110569296,57081.328517725975,2019-11-27T23:50:39.809998,2019-11-27T23:51:41.883341,2019-11-27T23:50:39.809998,header,SEISAN_HUTTON_NM,5.1654100601006485,5.620061487895732,5.3252999768389175,29662.415929759,84500.24110569296,42864.36921197404,5.39273577399819,0.3214871076700492,5.3252999768389175,-0.0674357971592725,0.5927355832633268,0.5927355832633268,H_component_std_too_large;,False
20191201103456_ML3.0,VN,HGVB,3.4495296305000926,3.4495296305000926,0.3012420747559071,2,179.02362060546875,179.02362060546875,179.02362060546875,3.0,819.3223996281067,563.265793883902,2019-12-01T10:37:03.929003,2019-12-01T10:38:10.549080,2019-12-01T10:37:03.929003,header,SEISAN_HUTTON_NM,3.236519316661486,3.662539944338699,3.301995779112461,307.2091881396972,819.3223996281067,357.19935258073247,3.4495296305000926,0.3012420747559071,3.301995779112461,-0.1475338513876321,0.4495296305000926,0.4495296305000926,H_component_std_too_large;,False
20191201103456_ML3.0,VN,LSVB,3.3263017867374676,3.3263017867374676,0.3565675759364702,2,121.19368743896484,121.19368743896484,121.19368743896484,3.0,1338.795577018292,879.0124091503702,2019-12-01T10:36:47.826768,2019-12-01T10:37:31.995792,2019-12-01T10:36:47.826768,theory,SEISAN_HUTTON_NM,3.578433137633395,3.0741704358415403,3.1994974750345655,1338.795577018292,419.2292412824485,559.4723222110557,3.3263017867374676,0.3565675759364702,3.1994974750345655,-0.126804311702902,0.3263017867374675,0.3263017867374675,H_component_std_too_large;,False
20191228034224_ML3.0,RM,SLV,3.318847930972298,3.318847930972298,0.3960296551335617,2,224.58843994140625,224.58843994140625,224.58843994140625,3.0,451.2020061350485,287.7265917337211,2019-12-28T03:44:06.539998,2019-12-28T03:45:28.525627,2019-12-28T03:44:06.539998,header,SEISAN_HUTTON_NM,3.5988831856682086,3.038812676276386,3.3195966650646884,451.2020061350485,124.25117733239368,237.1835152335374,3.318847930972298,0.3960296551335617,3.3195966650646884,0.000748734092391,0.3188479309722973,0.3188479309722973,H_component_std_too_large;,False
20191230123956_ML3.1,RM,SLV,3.1255172984146276,3.1255172984146276,0.3063354230027332,2,152.17306518554688,152.17306518554688,152.17306518554688,3.0999999046325684,527.3842003070044,360.9384724543987,2019-12-30T12:45:54.599006,2019-12-30T12:46:49.448710,2019-12-30T12:45:54.599006,header,SEISAN_HUTTON_NM,3.3421291533375097,2.9089054434917454,3.3381211248449887,527.3842003070044,194.492744601793,522.5394529922182,3.1255172984146276,0.3063354230027332,3.3381211248449887,0.2126038264303611,0.0255173937820591,0.0255173937820591,H_component_std_too_large;,False
20200101040503_ML3.2,VN,HGVB,3.466618566166345,3.466618566166345,0.3100412599887302,2,116.5832977294922,116.5832977294922,116.5832977294922,3.200000047683716,1826.1736755199904,1245.7827981334576,2020-01-01T04:06:06.818998,2020-01-01T04:06:47.622198,2020-01-01T04:06:06.818998,header,SEISAN_HUTTON_NM,3.2473862887806924,3.6858508435519974,3.437309298084566,665.3919207469248,1826.1736755199904,1030.387384118185,3.466618566166345,0.3100412599887302,3.437309298084566,-0.029309268081779,0.2666185184826291,0.2666185184826291,H_component_std_too_large;,False
20200103123939_ML3.1,VN,HGVB,3.65975616785275,3.65975616785275,0.3330409158210881,2,126.8994369506836,126.8994369506836,126.8994369506836,3.0999999046325684,2573.7802287436507,1721.9514459558402,2020-01-03T12:40:57.279000,2020-01-03T12:41:42.399625,2020-01-03T12:40:57.279000,header,SEISAN_HUTTON_NM,3.4242606778630806,3.89525165784242,3.3954875944223017,870.1226631680298,2573.7802287436507,814.3430551123803,3.65975616785275,0.3330409158210881,3.3954875944223017,-0.2642685734304484,0.5597562632201818,0.5597562632201818,H_component_std_too_large;,False
20200103123939_ML3.1,VN,TGVB,3.552604794046759,3.552604794046759,0.3105743855806281,2,194.9940643310547,194.9940643310547,194.9940643310547,3.0999999046325684,894.85263645442,610.1695807580547,2020-01-03T12:41:15.512590,2020-01-03T12:42:27.796043,2020-01-03T12:41:15.512590,theory,SEISAN_HUTTON_NM,3.772214048153667,3.332995539939851,3.4739582788259096,894.85263645442,325.4865250616895,450.29357743982297,3.552604794046759,0.3105743855806281,3.4739582788259096,-0.0786465152208495,0.4526048894141907,0.4526048894141907,H_component_std_too_large;,False
20200228181235_ML4.0,VN,LAVB,4.908618167838739,4.908618167838739,0.3038719677359823,2,408.1503601074219,408.1503601074219,408.1503601074219,4.0,3500.044064194989,2400.606451506589,2020-02-28T18:14:59.314389,2020-02-28T18:17:32.800240,2020-02-28T18:14:59.314389,theory,SEISAN_HUTTON_NM,4.693748238840126,5.1234880968373515,4.784376952356458,1301.1688388181897,3500.044064194989,1603.106472245194,4.908618167838739,0.3038719677359823,4.784376952356458,-0.1242412154822814,0.908618167838739,0.908618167838739,H_component_std_too_large;,False
20200403224444_ML2.0,VN,MTE,3.0096074736274443,3.0096074736274443,0.4420424916540144,2,70.41111755371094,70.41111755371094,70.41111755371094,2.0,1691.2972056544984,1046.1177066108824,2020-04-03T22:46:07.316462,2020-04-03T22:46:32.139745,2020-04-03T22:46:07.316462,theory,SEISAN_HUTTON_NM,3.3221787170485957,2.697036230206293,3.223637621631984,1691.2972056544984,400.93820756726626,1347.965683005405,3.0096074736274443,0.4420424916540144,3.223637621631984,0.2140301480045399,1.0096074736274443,1.0096074736274443,H_component_std_too_large;,False
20200615164203_ML3.4,RM,SLV,2.5530240865354212,2.5530240865354212,1.1337687746417726,2,184.69406127929688,184.69406127929688,184.69406127929688,3.4000000953674316,380.0888642458034,194.7810022604273,2020-06-15T16:44:08.869732,2020-06-15T16:45:17.229374,2020-06-15T16:44:08.869732,theory,SEISAN_HUTTON_NM,3.3547196753821815,1.7513284976886614,3.3910179256601634,380.0888642458034,9.473140275051184,413.2219627445507,2.5530240865354212,1.1337687746417726,3.3910179256601634,0.8379938391247421,-0.8469760088320104,0.8469760088320104,residual_outside_bias_centered_2std;H_component_std_too_large;Z_minus_H_too_large;,False
20200616061112_ML4.8,RM,SLV,4.134328604082998,4.134328604082998,1.2964972129204495,2,182.1603240966797,182.1603240966797,182.1603240966797,4.800000190734863,19395.62842061067,9840.096196002816,2020-06-16T06:13:19.745807,2020-06-16T06:14:27.140216,2020-06-16T06:13:19.745807,theory,SEISAN_HUTTON_NM,5.051090575128507,3.217566633037489,5.0590498318581645,19395.62842061067,284.5639713949658,19754.3667353062,4.134328604082998,1.2964972129204495,5.0590498318581645,0.9247212277751666,-0.6656715866518654,0.6656715866518654,H_component_std_too_large;Z_minus_H_too_large;,False
20200616061112_ML4.8,VN,BKVB,5.676893928806723,5.676893928806723,0.4164816236287745,2,330.71563720703125,330.71563720703125,330.71563720703125,4.800000190734863,43625.82012336267,27432.694379741337,2020-06-16T06:14:02.190182,2020-06-16T06:16:06.177091,2020-06-16T06:14:02.190182,theory,SEISAN_HUTTON_NM,5.382396948499233,5.971390909114213,5.419228023099109,11239.568636120008,43625.82012336267,12234.344865073474,5.676893928806723,0.4164816236287745,5.419228023099109,-0.257665905707614,0.8768937380718596,0.8768937380718596,H_component_std_too_large;,False
20200616061112_ML4.8,VN,CBVB,5.790269641976472,5.790269641976472,0.3763117443829294,2,362.8857116699219,362.8857116699219,362.8857116699219,4.800000190734863,41606.73905574727,26912.06549870512,2020-06-16T06:14:11.381632,2020-06-16T06:16:27.623808,2020-06-16T06:14:11.381632,theory,SEISAN_HUTTON_NM,5.524177055683164,6.05636222826978,5.493357789173158,12217.39194166297,41606.73905574727,11380.444889631188,5.790269641976472,0.3763117443829294,5.493357789173158,-0.2969118528033139,0.990269451241609,0.990269451241609,H_component_std_too_large;,False
20200616061112_ML4.8,VN,TYVB,6.614058071538745,6.614058071538745,0.1063825205244783,2,504.6486206054687,504.6486206054687,504.6486206054687,4.800000190734863,66861.80395017403,57073.788118780765,2020-06-16T06:14:52.109004,2020-06-16T06:18:02.132414,2020-06-16T06:14:52.109004,header,SEISAN_HUTTON_NM,6.538834269876169,6.68928187320132,6.368338892201427,47285.7722873875,66861.80395017403,31932.66087472562,6.614058071538745,0.1063825205244783,6.368338892201427,-0.2457191793373176,1.8140578808038816,1.8140578808038816,residual_outside_bias_centered_2std;,False
20200616061112_ML4.8,VN,VTVB,5.497691124702819,5.497691124702819,0.3398218095791092,2,231.34130859375,231.34130859375,231.34130859375,4.800000190734863,58401.67711514129,38857.22663861686,2020-06-16T06:13:33.797517,2020-06-16T06:14:59.927539,2020-06-16T06:13:33.797517,theory,SEISAN_HUTTON_NM,5.2574008187543475,5.737981430651291,5.368199415437798,19312.776162092436,58401.67711514129,24925.466984495342,5.497691124702819,0.3398218095791092,5.368199415437798,-0.1294917092650216,0.697690933967956,0.697690933967956,H_component_std_too_large;,False
20200616150212_ML2.5,VN,NNU,2.723339102160536,2.723339102160536,0.3352308725876961,2,56.026954650878906,56.026954650878906,56.026954650878906,2.5,1008.7219987736192,673.6596318597325,2020-06-16T15:03:44.506701,2020-06-16T15:04:03.850303,2020-06-16T15:03:44.506701,theory,SEISAN_HUTTON_NM,2.4862950788906923,2.960383125430379,2.6102089952695575,338.5972649458459,1008.7219987736192,450.39894244945015,2.723339102160536,0.3352308725876961,2.6102089952695575,-0.1131301068909782,0.2233391021605357,0.2233391021605357,H_component_std_too_large;,False
20200616180823_ML2.1,VN,SPVB,3.456627626350216,3.456627626350216,0.3553065471653936,2,124.43588256835938,124.43588256835938,124.43588256835938,2.0999999046325684,1727.0059158088434,1135.0121214368294,2020-06-16T18:10:06.152109,2020-06-16T18:10:51.556255,2020-06-16T18:10:06.152109,theory,SEISAN_HUTTON_NM,3.707867295250843,3.205387957449588,3.4714425176627604,1727.0059158088434,543.0183270648155,1002.0030596017286,3.456627626350216,0.3553065471653936,3.4714425176627604,0.0148148913125445,1.3566277217176477,1.3566277217176477,H_component_std_too_large;,False
20200619010812_ML3.1,RM,SLV,2.3400341832845997,2.3400341832845997,1.262181666178692,2,181.3859100341797,181.3859100341797,181.3859100341797,3.0999999046325684,296.9354777117975,150.90351663295047,2020-06-19T01:10:17.423546,2020-06-19T01:11:24.522940,2020-06-19T01:10:17.423546,theory,SEISAN_HUTTON_NM,3.232531398528888,1.4475369680403114,3.2157210242708683,296.9354777117975,4.871555554103478,285.6615022415928,2.3400341832845997,1.262181666178692,3.2157210242708683,0.8756868409862686,-0.7599657213479687,0.7599657213479687,residual_outside_bias_centered_2std;H_component_std_too_large;Z_minus_H_too_large;,False
20200727051155_ML5.0,VN,HGVB,6.017885877669851,6.017885877669851,0.3331384733223174,2,212.94883728027344,212.94883728027344,212.94883728027344,5.0,227295.84435281288,152056.88260853087,2020-07-27T05:15:49.542525,2020-07-27T05:17:08.665892,2020-07-27T05:15:49.542525,theory,SEISAN_HUTTON_NM,6.253450351230196,5.782321404109507,5.8545548223444674,227295.84435281288,76817.92086424887,90718.52214549512,6.017885877669851,0.3331384733223174,5.8545548223444674,-0.1633310553253837,1.0178858776698512,1.0178858776698512,H_component_std_too_large;,False
20200727051155_ML5.0,VN,VTVB,5.676409435746565,5.676409435746565,0.4858654059674548,2,147.65684509277344,147.65684509277344,147.65684509277344,5.0,264865.40827901417,159652.05729658762,2020-07-27T05:15:31.069010,2020-07-27T05:16:25.137897,2020-07-27T05:15:31.069010,header,SEISAN_HUTTON_NM,6.019968159050107,5.3328507124430224,5.468946417660227,264865.40827901417,54438.70631416107,74473.79779245048,5.676409435746565,0.4858654059674548,5.468946417660227,-0.2074630180863375,0.6764094357465646,0.6764094357465646,H_component_std_too_large;,False
20200727051157_ML5.1,VN,HGVB,6.017885877669851,6.017885877669851,0.3331384733223174,2,212.94883728027344,212.94883728027344,212.94883728027344,5.0,227295.84435281288,152056.88260853087,2020-07-27T05:15:49.542525,2020-07-27T05:17:08.665892,2020-07-27T05:15:49.542525,theory,SEISAN_HUTTON_NM,6.253450351230196,5.782321404109507,5.8545548223444674,227295.84435281288,76817.92086424887,90718.52214549512,6.017885877669851,0.3331384733223174,5.8545548223444674,-0.1633310553253837,1.0178858776698512,1.0178858776698512,H_component_std_too_large;,False
