event,net,sta,comp,distance_km,header_ML,ML_station_mean,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,p_pick,p_label,p_source,p_source_component,disp_unit,vel_unit,remove_preP_mean_for_Pd,taup_smoothing_tau_sec,preP_noise_window_start,preP_noise_window_end,preP_noise_window_sec,preP_noise_npts_disp,preP_noise_npts_vel,preP_disp_mean_nm,preP_vel_mean_nmps,preP_noise_absmax_nm,preP_noise_rms_nm,Pd_2s_nm,Pd_2s_um,Pd_2s_ground_mm,Pd_peak_time_2s,tau_c_2s_sec,tau_p_max_2s_sec,tau_p_end_2s_sec,snr_absmax_2s,snr_rms_2s,npts_2s,Pd_3s_nm,Pd_3s_um,Pd_3s_ground_mm,Pd_peak_time_3s,tau_c_3s_sec,tau_p_max_3s_sec,tau_p_end_3s_sec,snr_absmax_3s,snr_rms_3s,npts_3s,Pd_5s_nm,Pd_5s_um,Pd_5s_ground_mm,Pd_peak_time_5s,tau_c_5s_sec,tau_p_max_5s_sec,tau_p_end_5s_sec,snr_absmax_5s,snr_rms_5s,npts_5s
20191006043335_ML3.4,VN,DBVB,HHZ,62.617218017578125,3.4000000953674316,3.772231605551543,3.772231605551543,0.1299594886696982,3.335814120738651,-0.4364174848128916,0.3722315101841111,2019-10-06T04:34:50.840000,Pg,header,HHE,nm,nm/s,True,1.0,2019-10-06T04:34:40.840000,2019-10-06T04:34:50.340000,9.5,951,951,20.975873062459577,5.2485369709638645,67.08276469453966,34.44712967851926,1104.2284365390221,1.1042284365390223,0.001104228436539022,2019-10-06T04:34:52.418000,0.6349555525030136,1.0229870693274152,0.6460789088059193,16.4606876530374,32.05574591683914,201,1104.2284365390221,1.1042284365390223,0.001104228436539022,2019-10-06T04:34:52.418000,0.6851778773051095,1.0229870693274152,0.730624490032518,16.4606876530374,32.05574591683914,301,1104.2284365390221,1.1042284365390223,0.001104228436539022,2019-10-06T04:34:52.418000,0.5559267357796,1.0229870693274152,0.49982667266530706,16.4606876530374,32.05574591683914,501
20191006043335_ML3.4,VN,HGVB,HHZ,250.5486297607422,3.4000000953674316,4.005547110340534,4.005547110340534,0.0832471811429937,3.895992787867109,-0.109554322473425,0.6055470149731024,2019-10-06T04:35:22.159002,Pg,header,HHN,nm,nm/s,True,1.0,2019-10-06T04:35:12.159002,2019-10-06T04:35:21.659002,9.5,951,951,-31.06515513089036,9.744080279261407,121.26417551663255,64.42303034622795,344.37066660549976,0.34437066660549975,0.00034437066660549973,2019-10-06T04:35:23.308000,1.4866387294798038,59.36567175344216,1.4457279735300919,2.8398384365237863,5.34545898810957,201,344.37066660549976,0.34437066660549975,0.00034437066660549973,2019-10-06T04:35:23.308000,1.3990233719807161,59.36567175344216,1.1890534761924771,2.8398384365237863,5.34545898810957,301,344.37066660549976,0.34437066660549975,0.00034437066660549973,2019-10-06T04:35:23.308000,1.2845060513024786,59.36567175344216,0.9915905189589993,2.8398384365237863,5.34545898810957,501
20191006043335_ML3.4,VN,MCVB,HHZ,226.09786987304688,3.4000000953674316,3.991616151225881,3.991616151225881,0.1399801669466779,3.770397473786722,-0.2212186774391593,0.5916160558584496,2019-10-06T04:35:12.310000,Pn,header,HHE,nm,nm/s,True,1.0,2019-10-06T04:35:02.310000,2019-10-06T04:35:11.810000,9.5,951,951,-12.767808765082862,1.260553090413004,88.7762163578563,36.99552578982706,54.48560127606919,0.05448560127606919,5.448560127606919e-05,2019-10-06T04:35:14.298000,0.706566273539817,2.4154374735736663,1.0542709319290964,0.6137409715282088,1.4727619114160964,201,93.41466698041489,0.0934146669804149,9.341466698041489e-05,2019-10-06T04:35:15.168000,1.4446315504329768,3.124971258184223,3.124971258184223,1.0522487983027011,2.525026066965693,301,93.41466698041489,0.0934146669804149,9.341466698041489e-05,2019-10-06T04:35:15.168000,1.7334011730920855,4.072935754004542,2.5372352340169977,1.0522487983027011,2.525026066965693,501
20191006043335_ML3.4,VN,QNHD,HHZ,89.97956848144531,3.4000000953674316,3.684235763545011,3.684235763545011,0.1388203428495569,3.5217741342397115,-0.1624616293052994,0.2842356681775793,2019-10-06T04:34:55.409002,Pg,header,HHZ,nm,nm/s,True,1.0,2019-10-06T04:34:45.409002,2019-10-06T04:34:54.909002,9.5,951,951,-175.47158032480223,50.63805593485963,676.228599367771,277.879790319218,1165.526939211521,1.165526939211521,0.001165526939211521,2019-10-06T04:34:56.920000,1.5612571230435126,26.210033296390545,1.2377539956017138,1.7235694265241244,4.194356624037347,201,1340.9248273951148,1.3409248273951149,0.0013409248273951147,2019-10-06T04:34:57.610000,1.148556759489973,26.210033296390545,0.9198578404301883,1.9829460461281743,4.825557216142672,301,1340.9248273951148,1.3409248273951149,0.0013409248273951147,2019-10-06T04:34:57.610000,1.0820829579150608,26.210033296390545,0.7114078038896693,1.9829460461281743,4.825557216142672,501
20191006043335_ML3.4,VN,VCVB,HHZ,191.84971618652344,3.4000000953674316,3.8821669331979782,3.8821669331979782,0.2129451817516665,3.711074367908429,-0.1710925652895496,0.482166837830547,2019-10-06T04:35:12.018999,Pg,header,HHE,nm,nm/s,True,1.0,2019-10-06T04:35:02.018999,2019-10-06T04:35:11.518999,9.5,951,951,-14.384095230221075,-2.7357473111687938,106.65599723804064,54.75499962802515,208.97528175365858,0.2089752817536586,0.00020897528175365857,2019-10-06T04:35:13.028000,0.9693359040521067,1.7881414399847162,0.7889279930846932,1.9593392510995533,3.816551605758739,201,334.4268503571742,0.33442685035717423,0.0003344268503571742,2019-10-06T04:35:14.468000,1.1187432402184203,1.7881414399847162,1.0784336527121887,3.1355653598248416,6.107695235669495,301,334.4268503571742,0.33442685035717423,0.0003344268503571742,2019-10-06T04:35:14.468000,0.9775637883716258,1.7881414399847162,0.9888514871708771,3.1355653598248416,6.107695235669495,501
20191103001530_ML3.3,VN,MLVB,HHZ,145.18446350097656,3.299999952316284,3.802290635509862,3.802290635509862,0.1287407270995146,3.3209734533327,-0.4813171821771616,0.5022906831935772,2019-11-03T00:16:51.618998,Pg,header,HHZ,nm,nm/s,True,1.0,2019-11-03T00:16:41.618998,2019-11-03T00:16:51.118998,9.5,951,951,-10.322916557963401,-5.878428704755579,66.92624144810011,38.18014497072768,189.62539153354933,0.18962539153354935,0.00018962539153354933,2019-11-03T00:16:52.378000,0.44640288322396243,1.2523542834125778,0.3884415363322832,2.833348884242959,4.966596949250275,201,189.62539153354933,0.18962539153354935,0.00018962539153354933,2019-11-03T00:16:52.378000,0.4464532653919378,1.2523542834125778,0.414387927145654,2.833348884242959,4.966596949250275,301,189.62539153354933,0.18962539153354935,0.00018962539153354933,2019-11-03T00:16:52.378000,0.44094198716852523,1.2523542834125778,0.4507549728410498,2.833348884242959,4.966596949250275,501
20191103001530_ML3.3,VN,VCVB,HHZ,191.1783447265625,3.299999952316284,3.697595158200145,3.697595158200145,0.060749854472381,3.687852355896357,-0.0097428023037879,0.397595205883861,2019-11-03T00:16:58.769004,Pg,header,HHZ,nm,nm/s,True,1.0,2019-11-03T00:16:48.769004,2019-11-03T00:16:58.269004,9.5,951,951,-9.496450959296444,13.454619735385341,130.33009964093708,62.26482392875434,302.1162809742973,0.3021162809742973,0.0003021162809742973,2019-11-03T00:17:00.038000,0.5264074408314027,0.8077349228159576,0.5410848511086102,2.3180852451324427,4.852118128848957,201,316.4840913401558,0.3164840913401558,0.00031648409134015583,2019-11-03T00:17:01.418000,0.5316850388305255,0.8077349228159576,0.5471639838396541,2.4283269345460337,5.082871376979855,301,316.4840913401558,0.3164840913401558,0.00031648409134015583,2019-11-03T00:17:01.418000,0.5472841698554882,0.8077349228159576,0.5653665432288346,2.4283269345460337,5.082871376979855,501
20191103001530_ML3.3,VN,VTVB,HHZ,145.91876220703125,3.299999952316284,3.725513782943241,3.725513782943241,0.0604543306465004,3.640991110936933,-0.0845226720063081,0.425513830626957,2019-11-03T00:16:51.659999,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-03T00:16:41.659999,2019-11-03T00:16:51.159999,9.5,951,951,-4.549637539028244,30.11304298663741,413.79325796878425,243.4003678110695,429.509293300747,0.429509293300747,0.000429509293300747,2019-11-03T00:16:52.180000,0.30724760615048957,0.9069865352083778,0.33702653687780354,1.037980404536094,1.7646205597936386,201,474.32035757815925,0.47432035757815927,0.0004743203575781592,2019-11-03T00:16:53.690000,0.3011794374767312,0.9069865352083778,0.3064483312219081,1.1462737694337712,1.9487249006391512,301,474.32035757815925,0.47432035757815927,0.0004743203575781592,2019-11-03T00:16:53.690000,0.2774943956404545,0.9069865352083778,0.24598866856827817,1.1462737694337712,1.9487249006391512,501
20191115110831_ML3.5,VN,MLVB,HHZ,161.50238037109375,3.5,4.033034740057143,4.033034740057143,0.1397819407195549,3.6679957536698646,-0.3650389863872787,0.5330347400571434,2019-11-15T11:09:55.329002,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-15T11:09:45.329002,2019-11-15T11:09:54.829002,9.5,951,951,-85.99013309109444,-20.182040166004036,260.6689508401179,147.9647669105334,418.8188379250788,0.41881883792507885,0.00041881883792507877,2019-11-15T11:09:57.128000,0.803089138641035,1.0430725752252525,0.9036173985996475,1.6067078053418133,2.8305308531882916,201,418.8188379250788,0.41881883792507885,0.00041881883792507877,2019-11-15T11:09:57.128000,0.7733287596999064,1.0430725752252525,0.7945292631157823,1.6067078053418133,2.8305308531882916,301,418.8188379250788,0.41881883792507885,0.00041881883792507877,2019-11-15T11:09:57.128000,0.8438171938684312,1.1272063088935231,0.8833135398004007,1.6067078053418133,2.8305308531882916,501
20191115110831_ML3.5,VN,VCVB,HHZ,210.7492828369141,3.5,3.9064570809659616,3.9064570809659616,0.026734611337833,3.816914162814237,-0.0895429181517251,0.4064570809659615,2019-11-15T11:10:02.179996,Pg,header,HHN,nm,nm/s,True,1.0,2019-11-15T11:09:52.179996,2019-11-15T11:10:01.679996,9.5,951,951,16.459482094905603,8.266816571339197,101.93454160418295,50.35164796104714,423.2196444484212,0.4232196444484212,0.0004232196444484212,2019-11-15T11:10:03.408000,0.6686554305687904,3.6487919420060924,0.7186858211341383,4.1518766630825175,8.405278905187588,201,423.2196444484212,0.4232196444484212,0.0004232196444484212,2019-11-15T11:10:03.408000,0.6394855419466452,3.6487919420060924,0.6473106309329032,4.1518766630825175,8.405278905187588,301,423.2196444484212,0.4232196444484212,0.0004232196444484212,2019-11-15T11:10:03.408000,0.6277736622894426,3.6487919420060924,0.580564120099419,4.1518766630825175,8.405278905187588,501
20191115110831_ML3.5,VN,VTVB,HHZ,162.2048797607422,3.5,3.897651676308457,3.897651676308457,0.0051904882050752,3.7539915178024943,-0.1436601585059627,0.397651676308457,2019-11-15T11:09:55.038999,Pg,header,HHZ,nm,nm/s,True,1.0,2019-11-15T11:09:45.038999,2019-11-15T11:09:54.538999,9.5,951,951,118.53679109509686,45.220406497087325,340.00337434705,196.01786804492303,600.9413583189656,0.6009413583189657,0.0006009413583189656,2019-11-15T11:09:55.519000,0.3106744849664169,1.2835803014896896,0.2898371369742964,1.7674570420750286,3.06574785407442,201,600.9413583189656,0.6009413583189657,0.0006009413583189656,2019-11-15T11:09:55.519000,0.29960226422892916,1.2835803014896896,0.2735608183726884,1.7674570420750286,3.06574785407442,301,600.9413583189656,0.6009413583189657,0.0006009413583189656,2019-11-15T11:09:55.519000,0.29946810836322935,1.2835803014896896,0.38068462898285743,1.7674570420750286,3.06574785407442,501
20191119004305_ML3.7,VN,BGVB,HHZ,324.8333435058594,3.700000047683716,4.624478542976001,4.624478542976001,0.0949079405539349,4.205030053005409,-0.4194484899705921,0.9244784952922852,2019-11-19T00:44:56.499999,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-19T00:44:46.499999,2019-11-19T00:44:55.999999,9.5,951,951,-75.47636824871338,-39.39256050042048,302.70798844073977,150.8248243859871,464.0235484244946,0.4640235484244946,0.0004640235484244946,2019-11-19T00:44:57.198000,1.2527846525018436,1.5441239597060668,1.329005310375619,1.5329081694034483,3.0765727744988265,201,464.0235484244946,0.4640235484244946,0.0004640235484244946,2019-11-19T00:44:57.198000,1.1739979372755212,1.5441239597060668,1.1109722334655745,1.5329081694034483,3.0765727744988265,301,464.0235484244946,0.4640235484244946,0.0004640235484244946,2019-11-19T00:44:57.198000,1.184029443149101,1.5441239597060668,1.3005706627508289,1.5329081694034483,3.0765727744988265,501
20191119004305_ML3.7,VN,HGVB,HHZ,122.42530059814452,3.700000047683716,4.057860813349976,4.057860813349976,0.2510453549957701,3.860745784880819,-0.197115028469156,0.3578607656662598,2019-11-19T00:44:23.329997,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-19T00:44:13.329997,2019-11-19T00:44:22.829997,9.5,951,951,-25.94411032849893,-34.51250198887138,257.9847531968917,124.95656344959492,372.7234682386552,0.3727234682386552,0.0003727234682386552,2019-11-19T00:44:24.688000,0.4291708319559417,0.6648488601684398,0.4436790676647563,1.4447499847178795,2.982824254677944,201,599.5239443128739,0.5995239443128739,0.0005995239443128739,2019-11-19T00:44:26.128000,0.4805371991058756,0.6648488601684398,0.5141838602709853,2.3238735502145063,4.797858773978771,301,599.5239443128739,0.5995239443128739,0.0005995239443128739,2019-11-19T00:44:26.128000,0.46281281866121204,0.6648488601684398,0.42849812597254366,2.3238735502145063,4.797858773978771,501
20191119004305_ML3.7,VN,LSVB,HHZ,332.826904296875,3.700000047683716,4.536180630948306,4.536180630948306,0.1034721285745984,4.165387386939587,-0.3707932440087189,0.8361805832645901,2019-11-19T00:44:52.904139,P,theory,theory,nm,nm/s,True,1.0,2019-11-19T00:44:42.904139,2019-11-19T00:44:52.404139,9.5,951,951,-39.64748130674101,-3.5342021740573437,276.7874501788113,115.66442981707831,258.00862632627224,0.25800862632627225,0.0002580086263262722,2019-11-19T00:44:54.858000,3.3079967446315215,5.720786528187846,3.975035838236247,0.9321543522280092,2.230665267916068,201,264.5914815508816,0.26459148155088164,0.0002645914815508816,2019-11-19T00:44:54.988000,4.047901074481425,5.783059893530968,4.358553608537256,0.9559374219457898,2.287578661558522,301,264.5914815508816,0.26459148155088164,0.0002645914815508816,2019-11-19T00:44:54.988000,3.806959587576372,5.783059893530968,3.973618381509152,0.9559374219457898,2.287578661558522,501
20191119004305_ML3.7,VN,MLVB,HHZ,154.02877807617188,3.700000047683716,4.201662569602821,4.201662569602821,0.1518037179400302,3.776429020874746,-0.425233548728074,0.5016625219191049,2019-11-19T00:44:27.908999,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-19T00:44:17.908999,2019-11-19T00:44:27.408999,9.5,951,951,6.533909141061559,12.698594386081215,241.4558522114775,149.56270108651387,619.4963114848116,0.6194963114848117,0.0006194963114848116,2019-11-19T00:44:29.828000,0.5936507632480671,0.6895636793514519,0.6895636793514519,2.5656711395101324,4.142050838774748,201,619.4963114848116,0.6194963114848117,0.0006194963114848116,2019-11-19T00:44:29.828000,0.7537886881940216,1.0555945166368137,0.8409290137414717,2.5656711395101324,4.142050838774748,301,619.4963114848116,0.6194963114848117,0.0006194963114848116,2019-11-19T00:44:29.828000,0.7377211442419408,1.0555945166368137,0.7715139262977564,2.5656711395101324,4.142050838774748,501
20191119004305_ML3.7,VN,VCVB,HHZ,199.71316528320312,3.700000047683716,4.101217381497399,4.101217381497399,0.0085928462478095,4.056456679729138,-0.0447607017682614,0.4012173338136833,2019-11-19T00:44:34.699000,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-19T00:44:24.699000,2019-11-19T00:44:34.199000,9.5,951,951,-3.296447113266001,9.72571538553253,318.39742977928165,142.0307788538286,708.8357550351715,0.7088357550351715,0.0007088357550351714,2019-11-19T00:44:35.888000,0.6979820827275215,5.837416149202533,0.8006859611019416,2.2262609202798784,4.990719340944205,201,756.3164056093598,0.7563164056093598,0.0007563164056093597,2019-11-19T00:44:37.238000,0.7088051759317981,5.837416149202533,0.8136948629734668,2.3753847703282367,5.325017659642105,301,756.3164056093598,0.7563164056093598,0.0007563164056093597,2019-11-19T00:44:37.238000,0.7031805771911785,5.837416149202533,0.6423894584451129,2.3753847703282367,5.325017659642105,501
20191119004305_ML3.7,VN,VTVB,HHZ,152.042236328125,3.700000047683716,4.092404627882841,4.092404627882841,0.0226878260886747,3.8758247467847498,-0.2165798810980916,0.3924045801991251,2019-11-19T00:44:27.259998,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-19T00:44:17.259998,2019-11-19T00:44:26.759998,9.5,951,951,-171.80812361256682,-14.543736914221734,170.89159556643568,104.89852031893383,1111.7851381061832,1.1117851381061832,0.0011117851381061833,2019-11-19T00:44:27.589000,0.4735191053956989,9.544360238054473,0.38767110589470044,6.505791782334706,10.598673219850077,201,1111.7851381061832,1.1117851381061832,0.0011117851381061833,2019-11-19T00:44:27.589000,0.4563826071500774,9.544360238054473,0.4921151136651229,6.505791782334706,10.598673219850077,301,1111.7851381061832,1.1117851381061832,0.0011117851381061833,2019-11-19T00:44:27.589000,0.5404237290410417,9.544360238054473,0.7305035929182927,6.505791782334706,10.598673219850077,501
20191120083156_ML4.1,VN,BGVB,HHZ,257.83331298828125,4.099999904632568,4.625246349771249,4.625246349771249,0.1166046488467642,4.496685497669199,-0.1285608521020504,0.5252464451386807,2019-11-20T08:33:38.419004,Pg,header,HHZ,nm,nm/s,True,1.0,2019-11-20T08:33:28.419004,2019-11-20T08:33:37.919004,9.5,951,951,48.9222318265591,-12.826425090776883,261.40772071816065,144.73944404133147,532.1898099515591,0.5321898099515592,0.0005321898099515591,2019-11-20T08:33:38.688000,0.5593521630087455,1.3913554181159489,0.47863252944058576,2.0358611003893987,3.6768816784980065,201,532.1898099515591,0.5321898099515592,0.0005321898099515591,2019-11-20T08:33:38.688000,0.5086083808084335,1.3913554181159489,0.40094854519484985,2.0358611003893987,3.6768816784980065,301,532.1898099515591,0.5321898099515592,0.0005321898099515591,2019-11-20T08:33:38.688000,0.4836255336757895,1.3913554181159489,0.4507410046637112,2.0358611003893987,3.6768816784980065,501
20191120083156_ML4.1,VN,BKVB,HHZ,334.63787841796875,4.099999904632568,4.613803399820258,4.613803399820258,0.2095980425863536,4.818077356645061,0.2042739568248031,0.5138034951876893,2019-11-20T08:33:45.881751,P,theory,theory,nm,nm/s,True,1.0,2019-11-20T08:33:35.881751,2019-11-20T08:33:45.381751,9.5,951,951,18.748883930415886,-22.404840193963075,349.6522696340372,188.15400978873657,427.66349574682215,0.42766349574682216,0.0004276634957468221,2019-11-20T08:33:47.288000,8.871155280838806,927.6974504404935,11.376285139187553,1.223110881546501,2.272943830572689,201,427.66349574682215,0.42766349574682216,0.0004276634957468221,2019-11-20T08:33:47.288000,8.993734503228193,927.6974504404935,10.030334039026696,1.223110881546501,2.272943830572689,301,427.66349574682215,0.42766349574682216,0.0004276634957468221,2019-11-20T08:33:47.288000,7.641938831491126,927.6974504404935,4.536080457690316,1.223110881546501,2.272943830572689,501
20191120083156_ML4.1,VN,CCVB,HHZ,31.37030792236328,4.099999904632568,3.75062155245076,3.75062155245076,0.1006570049362653,3.779987673067259,0.029366120616499,-0.3493783521818083,2019-11-20T08:32:59.739000,Pg,header,HHZ,nm,nm/s,True,1.0,2019-11-20T08:32:49.739000,2019-11-20T08:32:59.239000,9.5,951,951,-54.465070230947056,-15.316514701042893,365.9774603676658,189.51406687757392,11263.455304605946,11.263455304605946,0.011263455304605947,2019-11-20T08:32:59.958001,0.36627448526225526,0.7055068534278108,0.33528103636220674,30.776363367543265,59.43334703424489,201,11263.455304605946,11.263455304605946,0.011263455304605947,2019-11-20T08:32:59.958001,0.36587433376404505,0.7055068534278108,0.37312325816403225,30.776363367543265,59.43334703424489,301,14736.167218668446,14.736167218668447,0.014736167218668446,2019-11-20T08:33:04.508001,0.45519552480133846,0.7055068534278108,0.48868165407210595,40.2652316453158,77.75764333202774,501
20191120083156_ML4.1,VN,DBVB,HHZ,326.7294616699219,4.099999904632568,4.664885618475643,4.664885618475643,0.10068350382588,4.606406513278092,-0.0584791051975512,0.5648857138430747,2019-11-20T08:33:50.649000,Pg,header,HHN,nm,nm/s,True,1.0,2019-11-20T08:33:40.649000,2019-11-20T08:33:50.149000,9.5,951,951,-9.695253310962086,28.259177269525708,313.03109556599105,171.32498084624117,782.0606707914309,0.7820606707914309,0.0007820606707914309,2019-11-20T08:33:51.828001,0.5188010082924721,0.6821475213493884,0.5283730842061086,2.498348189266591,4.564778976939189,201,849.0046368257566,0.8490046368257567,0.0008490046368257566,2019-11-20T08:33:53.568001,0.5522346619635645,0.6821475213493884,0.5743726830982036,2.712205428954822,4.955521562776136,301,849.0046368257566,0.8490046368257567,0.0008490046368257566,2019-11-20T08:33:53.568001,0.5256116479438705,0.6821475213493884,0.48171841006774635,2.712205428954822,4.955521562776136,501
20191120083156_ML4.1,VN,HGVB,HHZ,402.0098571777344,4.099999904632568,4.711273401857001,4.711273401857001,0.1488297840701019,4.973202696364842,0.2619292945078406,0.6112734972244329,2019-11-20T08:33:56.247670,P,theory,theory,nm,nm/s,True,1.0,2019-11-20T08:33:46.247670,2019-11-20T08:33:55.747670,9.5,951,951,248.12384083075793,177.41506236760273,1083.1528925676796,456.44475769567174,1510.509704091117,1.510509704091117,0.001510509704091117,2019-11-20T08:33:57.967999,17.398661852444818,97.50865975965311,12.342230636922709,1.3945489269851483,3.309293575233103,201,4120.021790049508,4.120021790049508,0.004120021790049508,2019-11-20T08:33:59.247999,2.9485543123903937,97.50865975965311,2.521998537097092,3.8037305890239987,9.026331709557011,301,5811.983215830758,5.811983215830758,0.0058119832158307575,2019-11-20T08:33:59.787999,5.559317659606142,97.50865975965311,6.108015833864433,5.365801315503206,12.733157995224074,501
20191120083156_ML4.1,VN,LAVB,HHZ,105.55919647216795,4.099999904632568,4.719985177975853,4.719985177975853,0.0128299496678409,4.494085821432869,-0.2258993565429836,0.6199852733432847,2019-11-20T08:33:12.599001,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-20T08:33:02.599001,2019-11-20T08:33:12.099001,9.5,951,951,40.816721170874295,-4.113274075043878,218.26001951071805,99.02727785235246,2905.159494608374,2.905159494608374,0.0029051594946083743,2019-11-20T08:33:13.918000,0.22015023271750886,7.126139121213222,0.22341551422214934,13.310543548566443,29.33696207362081,201,2905.159494608374,2.905159494608374,0.0029051594946083743,2019-11-20T08:33:13.918000,0.22151436156738236,7.126139121213222,0.22186952655817693,13.310543548566443,29.33696207362081,301,2905.159494608374,2.905159494608374,0.0029051594946083743,2019-11-20T08:33:13.918000,0.21619108536382242,7.126139121213222,0.2094466192131318,13.310543548566443,29.33696207362081,501
20191120083156_ML4.1,VN,LSVB,HHZ,338.39959716796875,4.099999904632568,4.644940381354211,4.644940381354211,0.0267734861142629,4.965822442274484,0.3208820609202725,0.544940476721643,2019-11-20T08:33:46.460476,P,theory,theory,nm,nm/s,True,1.0,2019-11-20T08:33:36.460476,2019-11-20T08:33:45.960476,9.5,951,951,-158.49997881058013,-16.380027610452142,349.8758180439786,164.80629050323583,224.56897905472076,0.22456897905472076,0.00022456897905472075,2019-11-20T08:33:48.458000,6.75374352561686,22.68857024026719,6.2510628849759255,0.6418533876110665,1.362623831705693,201,336.15705278518953,0.33615705278518954,0.00033615705278518954,2019-11-20T08:33:49.458000,7.459176270680045,22.68857024026719,7.761567108209836,0.9607896157685735,2.0397100848440575,301,489.66990068558016,0.4896699006855802,0.0004896699006855801,2019-11-20T08:33:51.458000,10.506979737898313,22.68857024026719,12.93433767825234,1.399553428479672,2.9711845293670143,501
20191120083156_ML4.1,VN,MLVB,HHZ,375.03472900390625,4.099999904632568,4.505024381543042,4.505024381543042,0.0134440554478333,4.668922688596702,0.1638983070536595,0.4050244769104738,2019-11-20T08:33:52.097651,P,theory,theory,nm,nm/s,True,1.0,2019-11-20T08:33:42.097651,2019-11-20T08:33:51.597651,9.5,951,951,59.2811975456059,12.773547190542164,164.7754430793941,92.90107995347395,246.3181390739262,0.24631813907392622,0.0002463181390739262,2019-11-20T08:33:54.098000,2.9161641353888585,18.01231940672022,3.119921350266888,1.4948716536313134,2.651402321666072,201,478.503884313184,0.478503884313184,0.000478503884313184,2019-11-20T08:33:55.098000,5.7327332007646294,18.01231940672022,7.9767499349434825,2.9039757100372383,5.150681612666127,301,480.2503442741215,0.48025034427412155,0.0004802503442741215,2019-11-20T08:33:55.138000,5.877478737822981,18.01231940672022,4.952086095324873,2.914574740622736,5.169480747851769,501
20191120083156_ML4.1,VN,VCVB,HHZ,267.99859619140625,4.099999904632568,4.68945220423039,4.68945220423039,0.1169713075098247,4.649731224453814,-0.0397209797765762,0.5894522995978217,2019-11-20T08:33:35.630553,P,theory,theory,nm,nm/s,True,1.0,2019-11-20T08:33:25.630553,2019-11-20T08:33:35.130553,9.5,951,951,36.37404384397433,13.696825975914546,179.7742055871384,89.26364696450018,108.47609462522433,0.10847609462522434,0.00010847609462522433,2019-11-20T08:33:36.988000,4.993460462183854,16.501892990659815,5.071033938285848,0.6034018855538476,1.215232609399937,201,108.47609462522433,0.10847609462522434,0.00010847609462522433,2019-11-20T08:33:36.988000,4.294736240752312,16.501892990659815,3.7806461299573724,0.6034018855538476,1.215232609399937,301,191.8756002404587,0.19187560024045872,0.0001918756002404587,2019-11-20T08:33:40.298000,1.158489099838615,16.501892990659815,0.8854749514703684,1.0673144103949588,2.149537989600256,501
20191120083156_ML4.1,VN,VTVB,HHZ,338.0137023925781,4.099999904632568,4.586030666113272,4.586030666113272,0.1225109556287693,4.718357325588224,0.1323266594749519,0.4860307614807038,2019-11-20T08:33:50.809004,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-20T08:33:40.809004,2019-11-20T08:33:50.309004,9.5,951,951,-375.33811993224765,-76.12962084773586,487.79640155212735,279.48311106237134,377.37660174743985,0.37737660174743987,0.0003773766017474398,2019-11-20T08:33:51.450000,2.2168414067322257,11.46540268029744,1.641792624972968,0.7736354769052397,1.3502662121977809,201,377.37660174743985,0.37737660174743987,0.0003773766017474398,2019-11-20T08:33:51.450000,1.9627004053324155,11.46540268029744,1.520177379901781,0.7736354769052397,1.3502662121977809,301,1496.69810528381,1.49669810528381,0.00149669810528381,2019-11-20T08:33:55.780000,5.158504233421727,11.46540268029744,7.802249745147544,3.0682844328523986,5.355236313187443,501
20191120083223_ML4.1,VN,BGVB,HHZ,241.98011779785156,4.099999904632568,4.565026568028907,4.565026568028907,0.1165715491516109,4.434138206418785,-0.1308883616101219,0.4650266633963387,2019-11-20T08:33:38.659998,Pg,header,HHE,nm,nm/s,True,1.0,2019-11-20T08:33:28.659998,2019-11-20T08:33:38.159998,9.5,951,951,40.83964012712084,-25.83862616696819,257.40665672868334,141.13015862054328,525.9668068751677,0.5259668068751677,0.0005259668068751676,2019-11-20T08:33:38.688000,0.5332796416084522,6.123886652979523,0.4442196588657139,2.0433302446780046,3.7268207732220784,201,525.9668068751677,0.5259668068751677,0.0005259668068751676,2019-11-20T08:33:38.688000,0.5250330828176106,6.123886652979523,0.5054078727305521,2.0433302446780046,3.7268207732220784,301,525.9668068751677,0.5259668068751677,0.0005259668068751676,2019-11-20T08:33:38.688000,0.4765708653438472,6.123886652979523,0.4544685858621064,2.0433302446780046,3.7268207732220784,501
