event,header_ML_mean,ML_ref_mean,ML_ref_median,ML_ref_std,n_station,distance_km_min,distance_km_max,distance_km_mean,Pd_3s_cm_mean,Pd_3s_cm_median,Pd_3s_cm_std,Pd_peak_t_rel_3s_sec_mean,Pd_peak_t_rel_3s_sec_median,Pd_peak_t_rel_3s_sec_std,Mpd_Wu_3s_mean,Mpd_Wu_3s_median,Mpd_Wu_3s_std,Mpd_Wu_3s_minus_header_ML_mean,Mpd_Wu_3s_minus_header_ML_median,Mpd_Wu_3s_minus_header_ML_std,header_ML_minus_Mpd_Wu_3s_mean,header_ML_minus_Mpd_Wu_3s_median,header_ML_minus_Mpd_Wu_3s_std,tau_c_3s_sec_mean,tau_c_3s_sec_median,tau_c_3s_sec_std,tau_p_max_3s_sec_mean,tau_p_max_3s_sec_median,tau_p_max_3s_sec_std,tau_p_end_3s_sec_mean,tau_p_end_3s_sec_median,tau_p_end_3s_sec_std,snr_absmax_3s_mean,snr_absmax_3s_median,snr_absmax_3s_std,snr_rms_3s_mean,snr_rms_3s_median,snr_rms_3s_std
20191230123956_ML3.1,3.0999999046325684,3.4010564629262183,3.3618149260449774,0.1650787736746564,6,53.06830978393555,240.20860290527344,162.14914258321127,0.00023195465322170037,0.00020303338919241655,0.00012840162682513706,1.8333333333333333,2.075,0.9188833803408716,3.7682049594987377,3.729643618150108,0.44049930724708924,0.6682050548661698,0.6296437135175394,0.44049930724708924,-0.6682050548661698,-0.6296437135175394,0.44049930724708924,1.2011195651280344,0.5053034032684611,1.9409492038225926,7.374636250388367,3.345575753899068,9.688472938699974,1.4350813368657789,0.4741836300805377,2.510087325788776,1.7237757491945924,1.3090699044513645,1.2247202556942667,3.5486762084733763,2.5367863722098627,2.5559566859189875
20200101040503_ML3.2,3.200000047683716,3.649349387498783,3.568116383692764,0.13059652961859167,5,141.16099548339844,241.22996520996097,187.92434997558593,0.00036704273578357425,0.0002814507736210917,0.0002965315943758841,2.0300000000000002,2.15,0.8311738686941499,4.171590204362367,4.1544228539519255,0.36487022025513843,0.971590156678651,0.9544228062682096,0.36487022025513854,-0.971590156678651,-0.9544228062682096,0.36487022025513854,2.484226889244372,2.9061683411446517,1.8699791752205643,14.740622897777019,6.31998187164266,15.772409362785474,2.8284240463111487,3.2282862884593326,2.226787596723692,1.4412267395556004,1.5574469739523287,0.4521440524611407,2.697637421426704,2.8697531854045013,0.7896823336839703
20200103123939_ML3.1,3.0999999046325684,3.6858860015175936,3.71828316165781,0.21316156215102683,5,100.75894927978516,249.80364990234375,174.31897430419923,0.00043339054837036276,0.0003522544526836284,0.00030254665062411643,1.2040000000000002,0.68,1.2378327835374212,4.187844616521765,4.335110782855947,0.2678098060810085,1.0878447118891974,1.235110878223379,0.26780980608100846,-1.0878447118891974,-1.235110878223379,0.26780980608100846,1.7770437887423174,0.567099905004788,1.7814243880387843,8.992353095474627,7.738388277029007,7.257294378490278,1.4233303954540095,0.7350238697176529,1.2173520106529296,2.294242946735686,1.6543323594344277,1.9435102344502992,4.341695737986333,3.061649140444865,4.049746252615552
20200122212559_ML4.1,4.099999904632568,4.744418208896717,4.636571027875155,0.25665009643115266,6,180.9252014160156,381.0425720214844,273.14637756347656,0.0007740605832329105,0.00047244252826739245,0.0006661832539460454,1.385,1.3399999999999999,0.7981165328446719,4.847091890192356,4.716616955044795,0.529980563604301,0.7470919855597877,0.6166170504122266,0.5299805636043011,-0.7470919855597877,-0.6166170504122266,0.5299805636043011,1.5500303600029806,0.9559316631616762,1.5984811744151934,19.645327363402988,10.16524591393311,24.935594829830094,1.457868197128106,0.7938394989287366,1.5681925845577462,2.8231154482633,2.7955921188770763,1.215786892324321,5.4209201450889495,5.618008843139206,2.2679937924257074
20200219092617_ML3.3,3.299999952316284,3.5911691107206307,3.583071718715703,0.19758109400673454,7,61.30755233764648,264.4635009765625,161.46987642560686,0.00024597881335306296,0.00023700009988356405,8.756937335226236e-05,1.792857142857143,1.6500000000000001,1.0679062737543072,3.8469514247769783,3.87853248674866,0.3464134243328597,0.546951472460694,0.5785325344323757,0.3464134243328597,-0.546951472460694,-0.5785325344323757,0.3464134243328597,0.8559745716334609,0.5010543080623923,0.7661916905434923,4.981437709535214,2.655870476477947,6.217331254393316,0.7545478235583348,0.47030316649504345,0.718909744971715,1.708942952534361,1.06342150345963,1.2156884328558,3.4836663723333645,2.57228992935624,2.1409678148271913
20200228181235_ML4.0,4.0,4.65846187563743,4.610112537264919,0.1609240585239538,7,174.12733459472656,425.9822692871094,311.4201333182199,0.0004904968544344688,0.00021587364393609577,0.000636347015322512,1.7842857142857143,1.96,1.0958840745087524,4.49702914953741,4.673331919792007,0.6260016917560434,0.4970291495374107,0.6733319197920071,0.6260016917560434,-0.4970291495374107,-0.6733319197920071,0.6260016917560434,4.958906838641538,1.217538817630993,10.053943315125759,16.190041411282618,5.100035248372163,29.023809703634065,4.976177763233267,1.196308041603809,9.953804449198993,1.8253342235283303,1.2803209650927194,1.9889800333227636,5.1753030179126895,2.475775497526375,7.719461180774562
20200229081258_ML2.6,2.5999999046325684,3.058320582498582,3.087504673690251,0.35125276468902905,8,54.68782424926758,327.4145812988281,179.78248929977417,0.00021780363755407572,8.530264148942602e-05,0.00026945093362172086,1.2614285714285713,0.84,1.1319220905378689,3.4567567106939885,3.3385440666171933,0.7464696231651339,0.8567568060614204,0.7385441619846249,0.7464696231651339,-0.8567568060614204,-0.7385441619846249,0.7464696231651339,2.2968792979962407,1.3721214247505962,3.037924943952196,12.669853791217163,3.0344165387992783,17.725188274640875,2.1191002625906927,1.1997524845759326,2.374770324655531,0.9877149153419371,0.9675606244766662,0.19111749202696518,2.0963686181373036,2.105472346313704,0.2349048068887614
20200312211615_ML3.1,3.0999999046325684,3.5617578409645243,3.6165609410753663,0.3219345542392554,7,121.26374816894533,237.3206787109375,194.78736223493303,0.0006012600428385264,0.00019733208191215844,0.0010357231240992312,1.3071428571428572,1.33,1.0127473242902905,4.189620692030298,4.074666349385479,0.5878123027866167,1.0896207873977288,0.974666444752911,0.5878123027866167,-1.0896207873977288,-0.974666444752911,0.5878123027866167,2.803561810801354,1.3300835505912427,4.26831849575032,9.73795095872955,5.442236212950989,11.17887780225923,2.581645459534219,1.1487420968210615,4.072763307981682,1.276668049222956,1.1163299518432124,0.34711883479367933,2.657100752529867,2.536627106675561,0.7519419409008903
20200321051715_ML2.1,2.0999999046325684,2.7906059993781582,2.879124582275317,0.3602211926748672,4,28.422698974609375,137.46624755859375,93.73287200927734,0.0005670318552277242,0.00044720152613099943,0.0006004835080778101,1.2375,1.2500000000000002,0.9633059396335795,3.4718006936453047,3.408677652746241,0.7061943434447181,1.3718007890127364,1.3086777481136727,0.7061943434447179,-1.3718007890127364,-1.3086777481136727,0.7061943434447179,7.69316084711717,4.275223860960191,9.372703607504967,102.17266450074516,12.077839229740894,184.8330704987837,6.576742274962065,3.379667695581506,8.3551286861007,1.0419968512002513,1.214540385707449,0.3938533804494208,1.9991354994748571,2.255239712195834,0.7786927396658376
20200329053125_ML2.1,2.0999999046325684,2.5015032684502447,2.3859612752177517,0.4222051397217954,4,37.96985626220703,85.31893157958984,61.10268688201904,0.0004046892276846513,0.0003608964206618077,0.00035379994738438727,0.98,0.7150000000000001,1.0183974338799826,3.1732083694611517,3.188571361681139,0.7937369697575409,1.0732084648285833,1.0885714570485703,0.7937369697575409,-1.0732084648285833,-1.0885714570485703,0.7937369697575409,6.490122231324459,5.073602853345935,7.112938137995968,27.609372031827093,16.223565202676692,33.65906378531185,6.328335290742921,3.8952177678604483,7.733037155160616,1.0510885316680798,0.9437772208171908,0.6485600984595883,2.4572320418519107,2.1089250164344304,1.7940914027585586
20200403224444_ML2.0,2.0,2.8570719698937506,2.8570719698937506,0.5165020724435457,2,96.49178314208984,115.82333374023438,106.15755844116211,0.00016367183908458984,0.00016367183908458984,9.053313953999766e-05,0.72,0.72,1.0182337649086284,3.3193907288861393,3.3193907288861393,0.24228171223863262,1.3193907288861395,1.3193907288861395,0.24228171223863246,-1.3193907288861395,-1.3193907288861395,0.24228171223863246,3.3119513755145302,3.3119513755145302,3.108197297551229,12.998732341175995,12.998732341175995,6.08781474359826,2.4160447823804385,2.4160447823804385,2.418257326431822,0.875280398253323,0.875280398253323,0.1706525997191345,1.7494932504739014,1.7494932504739014,0.6618158716963971
20200410200151_ML4.3,4.300000190734863,4.754264068738855,4.713231186008459,0.15388894950169976,13,172.0963134765625,532.7078857421875,331.64369436410755,0.0006713050041189615,0.00029619111459768893,0.0010163963051927996,1.6392307692307695,1.6600000000000001,0.8369633757266157,4.55337671509637,4.482463135300554,0.6588011304678505,0.2533765243615065,0.18246294456569068,0.6588011304678504,-0.2533765243615065,-0.18246294456569068,0.6588011304678504,3.261336357734838,1.6282409218903773,4.764035631619237,64.796164910709,5.685109844507667,85.39352768510079,3.429447025187357,1.7071425660777535,5.58771100187433,1.7384601506323396,1.384586817894433,1.1190433325954616,3.8626561723426365,2.770279496661483,2.738120907620402
20200418115437_ML2.5,2.5,2.839673437083338,2.8577423519696006,0.411644952518837,6,42.470794677734375,175.44375610351562,92.64049021402995,0.0004893308528542895,0.0002938172706965338,0.0005680389638519053,0.8666666666666666,0.535,1.1224556412913014,3.40110332564039,3.4633904739643335,0.7515842456373152,0.9011033256403902,0.9633904739643335,0.7515842456373152,-0.9011033256403902,-0.9633904739643335,0.7515842456373152,2.8015000666166507,1.6010128980648093,3.1249357015282526,14.035520682281389,11.486427233445689,12.67328236294684,2.7039970162890477,1.7602947897104158,2.9224072899924662,1.0641449446240323,1.1125673596329069,0.32295605998489896,2.095394888626497,1.7594435134899045,1.128427404169047
20200505215456_ML3.3,3.299999952316284,3.5552035121046393,3.5250554770746554,0.21464631945987375,9,44.80533218383789,216.81588745117188,120.3306867811415,0.0003772727266410492,0.00028130200943344267,0.00026301925855253444,2.2933333333333334,2.37,0.5691001669302164,3.7909094771649468,3.746057179088858,0.2653952143066171,0.49090952484866235,0.44605722677257376,0.2653952143066171,-0.49090952484866235,-0.44605722677257376,0.2653952143066171,0.5373935694369067,0.6230395683345402,0.3239965652648465,4.56244647201287,2.8570256139733554,4.987957367008039,0.5330658821388542,0.6554466341698462,0.3159738670456942,3.0118829110243004,2.49592275351691,1.9092389008546573,6.415750175855091,5.300519263364521,3.8791188276741106
20200615164203_ML3.4,3.4000000953674316,3.606018134075829,3.6262128270535516,0.19289658147382543,6,23.87666893005371,240.98941040039065,108.12934335072835,0.001452686418302934,0.0006358640759408402,0.001942435099344959,1.9216666666666669,2.31,1.1156955976728897,4.148452102778607,4.208873534772809,0.24378826785503266,0.7484520074111746,0.8088734394053771,0.24378826785503263,-0.7484520074111746,-0.8088734394053771,0.24378826785503263,0.5816132299498545,0.5344574149073407,0.4646761164599607,4.361710514974265,1.6594264850536624,7.340438151747474,0.5366969056985337,0.4520181249915298,0.4247425180782025,5.274839498433998,3.318856577046218,6.721121481584876,12.808176896026547,6.756302678336173,18.172298571159757
20200616061112_ML4.8,4.800000190734863,5.516262237181942,5.475067733444078,0.3422117114783329,8,71.7759780883789,426.9720153808594,235.0683069229126,0.005372308741081244,0.0029423595280446556,0.0052101467222777816,2.19,2.54,0.8611951827879338,5.627824946776545,5.71309548883313,0.3654285628919667,0.8278247560416812,0.9130952980982663,0.3654285628919666,-0.8278247560416812,-0.9130952980982663,0.3654285628919666,1.3319591070679822,1.0320351744815461,0.8729479506711225,8.394115955912078,3.2484788209089954,11.36354533486191,1.3868235483366962,0.9986066405258001,0.9867237357121524,19.402382354645304,7.942064720644703,27.877938093418617,39.166272474640536,20.626495510714555,49.95782258567884
20200616085400_ML2.0,2.0,2.648342650395522,2.5231290906455706,0.6181875516185591,3,21.01947975158691,123.0810317993164,65.22004508972168,0.0004481281944898416,0.00042500666579844596,0.0003251139621181275,0.6,0.09,0.9623408959407265,3.236639986981876,3.3793646678821876,0.5629859993719745,1.2366399869818763,1.3793646678821876,0.5629859993719742,-1.2366399869818763,-1.3793646678821876,0.5629859993719742,5.181829557773197,2.6982178290331666,5.842650229085934,14.417177374966846,9.839273879645564,13.032812363103409,5.68961631707437,4.172374419990837,5.581780902259035,0.9361104138262499,0.6412570880393511,0.8519978747449483,1.7646215813929549,1.0162454202338025,1.8809888752790032
20200616150212_ML2.5,2.5,2.6031770494641897,2.6031770494641897,0.061767488748640714,2,24.69209098815918,75.10014343261719,49.896117210388184,0.0002058550462858132,0.0002058550462858132,0.00018630982722301077,1.37,1.37,1.6546298679765212,2.614042390176724,2.614042390176724,0.004841215218893678,0.1140423901767238,0.1140423901767238,0.004841215218893678,-0.1140423901767238,-0.1140423901767238,0.004841215218893678,0.29706350561521006,0.29706350561521006,0.22730054958100854,3.200443159731663,3.200443159731663,1.502964608240463,0.29922339367370776,0.29922339367370776,0.24222281495900305,1.5200816927300924,1.5200816927300924,0.06647287838435681,2.941193482674316,2.941193482674316,0.25707011197306856
20200616180823_ML2.1,2.0999999046325684,2.3848111099609715,2.248347658726652,0.28260465698806136,3,22.28849220275879,71.9958724975586,48.982208887736,0.0003342660187361224,0.00043734491120414837,0.00018025322308548735,1.4333333333333336,1.8900000000000001,1.070716271163063,2.9891269144988013,2.8995353293467283,0.35872206171592863,0.8891270098662329,0.79953542471416,0.35872206171592863,-0.8891270098662329,-0.79953542471416,0.35872206171592863,1.8198530705811324,0.5635267666172408,2.398977856090109,137.70411341025607,18.256720928124352,220.01606334644543,2.4839906120408366,0.4362355354480724,3.623380299375232,1.427409687252851,1.3952445095403623,0.13340226203676203,2.4515283493172144,2.4754502682074224,0.24441743697589685
20200616204631_ML2.8,2.799999952316284,3.2529957805328054,3.21807687085992,0.35708086143672835,8,28.63528060913086,246.5675506591797,143.17518281936646,0.0005440899951585316,0.00018476749695193323,0.0005998087779461685,1.03,0.21500000000000002,1.2963905936979685,3.8501756671408236,3.779351093943988,0.5517928700076036,1.0501757148245394,0.9793511416277036,0.5517928700076036,-1.0501757148245394,-0.9793511416277036,0.5517928700076036,13.332901565719409,2.2761201830226483,33.13247411203763,115.9723844503325,90.29952220828915,119.8173779388986,13.708488806832175,1.4186483190233514,34.885810055016094,2.568310371597224,1.4929667487750717,3.4628993889493924,5.1008144673086,2.9141305775825628,6.952858479458376
20200618191525_ML2.3,2.299999952316284,2.8229344895011494,2.8017705573689167,0.43330608625826095,4,53.025020599365234,129.2249755859375,93.9982328414917,0.000318186012919859,0.00018214348454278234,0.00033504819888040727,1.56,1.545,1.20119385057811,3.3853936589298836,3.1712705086272033,0.7288409963815428,1.0853937066135995,0.8712705563109191,0.7288409963815428,-1.0853937066135995,-0.8712705563109191,0.7288409963815428,8.205040707240933,2.244342451389814,13.076019726918691,364.4786871140143,51.244593608625,654.1033749554854,8.214234638707278,2.1776222209342175,13.212415099808258,1.1514731449965914,1.1070575396290459,0.4046988598636665,2.272592837493047,2.333146122978441,0.4155281122555953
20200618220017_ML2.9,2.9000000953674316,3.352173625929968,3.373144089183663,0.337347117173629,7,57.2203483581543,246.2678375244141,157.73618698120117,0.00018253548014890837,0.0001921491004625491,9.190878648078421e-05,1.4071428571428573,1.6300000000000001,0.8411443452367788,3.5642847357260456,3.6235623293270676,0.2971174979533875,0.6642846403586139,0.7235622339596359,0.29711749795338727,-0.6642846403586139,-0.7235622339596359,0.29711749795338727,0.8985895752165689,0.6584878640887815,0.5260191576593028,7.6159985539945705,2.258717146308528,13.03477640404929,0.8806499530789599,0.7969739059528907,0.6203455173759671,1.4631232463193329,1.1977162095868252,0.8915002604499581,3.1483326598705483,2.474232042517653,2.2367587199552617
20200619010812_ML3.1,3.0999999046325684,3.4670576279056204,3.505340015607742,0.3330855923946878,5,52.19199752807617,238.8785400390625,144.1321174621582,0.0004636499426359684,0.0004280639967462451,0.0002256357037654727,0.522,0.2,0.782221196337711,4.0442978786385595,4.000184942254558,0.41421463861009417,0.9442979740059911,0.9001850376219895,0.41421463861009417,-0.9442979740059911,-0.9001850376219895,0.41421463861009417,1.2699314579227625,0.7060092374657342,1.211062471976963,162.57622664970737,3.648571929683746,355.39737008094556,1.1830057990530434,0.47043078188235815,1.2534496000895585,2.1906060893893513,2.135412126839996,1.0585463426886361,4.633728242516083,4.018695057782922,3.1742030879715366
20200622151923_ML3.3,3.299999952316284,3.775443380345008,3.8572214356074648,0.30940165905262873,8,59.316219329833984,245.51806640625,162.5329909324646,0.0011276550916015607,0.0004081612173802054,0.0016834325169351962,1.775,1.77,1.1412899969520705,4.313580618396284,4.195951165225594,0.5507560937997914,1.0135806660799997,0.8959512129093095,0.5507560937997916,-1.0135806660799997,-0.8959512129093095,0.5507560937997916,1.7662049612093997,0.5812955557336824,3.5167833466160756,14.187193310325739,5.120074681052408,25.5356967972537,1.7745715981588377,0.5084123772926532,3.516863691619157,2.3115904158209557,1.6479647940888529,1.786116601055561,4.562880714209848,3.1019836728819614,3.986582501320844
20200626193357_ML3.8,3.799999952316284,4.2605977645206,4.247457534027343,0.10490554879125667,8,69.61004638671875,302.130126953125,217.85336303710938,0.0007994727654840784,0.0003546820436255131,0.0008909491604751973,1.835,2.31,0.9431255029346383,4.5294288773293685,4.586843319209604,0.34777892934472077,0.7294289250130842,0.7868433668933195,0.3477789293447207,-0.7294289250130842,-0.7868433668933195,0.3477789293447207,0.9610460870184114,0.6693781771799296,0.7814252312316226,16.095371326136416,4.357035260060353,25.338811314758264,0.9510483777010009,0.6933663374835393,0.8638343438088454,3.1439070091060763,2.7774482804737124,2.460329376952462,6.916307830966232,6.12234585014846,4.789663032554058
20200628044025_ML2.6,2.5999999046325684,3.1124945323885447,3.1124945323885447,0.5769421135067181,2,72.59306335449219,124.63356018066406,98.61331176757812,0.0006813513540602244,0.0006813513540602244,0.0008183559001257547,1.8150000000000002,1.8150000000000002,1.308147545195113,3.7512729472165485,3.7512729472165485,1.3681434455497643,1.15127304258398,1.15127304258398,1.3681434455497643,-1.15127304258398,-1.15127304258398,1.3681434455497643,8.482799155630172,8.482799155630172,11.730628714171928,42.70128340747438,42.70128340747438,58.778302701736,6.943214145622787,6.943214145622787,9.568639237966082,1.4629355706660458,1.4629355706660458,0.5589541765855296,2.4678422737218817,2.4678422737218817,0.9880523284925816
20200727051155_ML5.0,5.0,5.967581188249567,6.076387037847427,0.30201671547186043,11,65.95845794677734,297.49127197265625,193.9119221080433,0.020283140072366188,0.0042563804609404765,0.04275705819086707,1.99,2.21,0.6619214454903241,5.842947365879817,5.721550513700933,0.6039619844045033,0.842947365879817,0.721550513700933,0.6039619844045034,-0.842947365879817,-0.721550513700933,0.6039619844045034,2.117711822800311,1.476800516835502,1.6038609648027484,14.12517524327903,8.564796263436328,16.924061245196437,1.9323130833758944,1.4084662611415895,1.5161682351405765,23.29898370432277,12.610913176198684,32.79652583736509,58.822650933706704,34.45641175556502,74.5287187017333
20200727051157_ML5.1,5.045454502105713,5.966499807915853,6.071960780195693,0.3037886858490063,11,65.70318603515625,297.49127197265625,193.7138678810813,0.020286474896494475,0.0042563804609404765,0.042759686133710645,2.08,2.27,0.6991423317179414,5.841488685468651,5.720415150932029,0.602824806179859,0.7960341833629379,0.6405218746620429,0.5682103774359815,-0.7960341833629379,-0.6405218746620429,0.5682103774359815,2.126217355981033,1.4551157257026424,1.5965499455641012,53.98391371746052,8.125930974073482,148.15541862939634,1.9308673122289723,1.4084662611415895,1.5141474598110598,25.805178012369336,16.05741263997803,33.55016176980502,62.85478463416782,34.716579211199466,76.11023646427473
20200727053656_ML3.0,3.0,3.417775945195856,3.4552122555099416,0.35557631440424964,7,66.88668060302734,211.7374267578125,138.3977334158761,0.0006050359141965899,0.00019029552237302135,0.001157344409206835,2.1928571428571426,2.7600000000000002,1.159205392869246,3.6694724240853778,3.5058149668161716,0.5128212762745766,0.6694724240853775,0.5058149668161716,0.5128212762745766,-0.6694724240853775,-0.5058149668161716,0.5128212762745766,0.7428331047871897,0.7986921249125017,0.40716733573936426,169.62476762712544,3.3795834055553335,435.0562062078732,0.7789349589784423,0.6663760788185108,0.411655292469517,1.1991808866730775,0.7933041041290977,0.9274700889311545,2.1319895106858056,1.4409157347854962,1.6541646512738555
20200727053659_ML3.3,3.149999976158142,3.4331872369741707,3.468986514866672,0.32663384374206744,8,66.88668060302734,211.7374267578125,144.57029247283936,0.0005464131747964871,0.00016464769003900377,0.0010841790179920447,1.97625,2.7,1.2251989634341027,3.6799722130654144,3.5618033829902354,0.47921003578882854,0.5299722369072726,0.4156017845828488,0.534206461723914,-0.5299722369072726,-0.4156017845828488,0.534206461723914,0.7731045600104303,0.7964866233872492,0.4067639387632741,4.7725183868556895,3.190902686044372,5.980311779983615,0.7488120467042257,0.6384327582405722,0.3937648291388812,1.1712046588588532,1.0328404922891365,0.8471333683588532,2.1409217298141447,1.942931144897082,1.5257503782074127
20200727084957_ML3.4,3.4000000953674316,3.7379067479362202,3.6684259463418973,0.3500666173537932,4,63.28534698486328,147.3077392578125,94.86544418334961,0.0011438785044365681,0.0005550016351571894,0.0014098308000245272,1.0125,1.0150000000000001,1.0150985173863667,4.087065170926365,4.074214029465095,0.5888816382796912,0.6870650755589331,0.674213934097663,0.5888816382796912,-0.6870650755589331,-0.674213934097663,0.5888816382796912,0.9565885498799861,0.4833546571627896,1.1447973024928744,2.56516240537551,2.617474503168525,1.1643001231856143,0.9788861089358867,0.4780253401790041,1.1939679670475898,4.717413580134364,3.960636353227071,3.1133719135738027,8.884007830179963,8.543841019992842,5.561234384758953
20200727084958_ML3.4,3.4000000953674316,3.6918167294807396,3.745248120138366,0.4710042410212713,6,64.24407958984375,199.25115966796875,132.26662572224936,0.0007355643278076125,0.00023916798164931518,0.00123793531110235,1.6166666666666665,2.115,1.0778064142816495,3.822506212789726,3.72073354176556,0.5383623947619675,0.4225061174222943,0.3207334463981284,0.5383623947619675,-0.4225061174222943,-0.3207334463981284,0.5383623947619675,0.9687353008108438,0.6516443322609192,1.0413652047280826,4.152325966827011,2.0501317636981398,4.144182351225861,1.046185884364572,0.6750484783663291,1.220855875796067,3.6647664990101556,2.9068120734944642,2.956376893106056,7.331339063940799,5.877287124757585,5.062723690159933
20200727091456_ML3.3,3.299999952316284,3.6926272707089636,3.541232214720958,0.4593846993664871,4,65.10099792480469,147.09132385253906,94.63487434387207,0.00112493800286299,0.000491212304129163,0.0014703430996545544,1.025,0.475,1.3283197406247238,4.035063691906771,3.991197935263439,0.5825740043243542,0.7350637395904869,0.6911979829471548,0.5825740043243542,-0.7350637395904869,-0.6911979829471548,0.5825740043243542,0.36286594173125786,0.3421139218382341,0.1548999453903133,2.408101051484966,1.1704753093622449,3.0016191145481654,0.3858185261173096,0.3367760279322968,0.2125401020377716,3.959848993371774,3.833159434860412,3.1860406092164895,7.9029543549786165,7.304678702501888,6.916868738411409
20200727091458_ML3.4,3.4000000953674316,3.62452682045781,3.691460161357051,0.4638635268715364,7,63.89535140991211,199.0997009277344,135.60139955793107,0.0007038319241024349,0.0002503728310682975,0.0011642234314902754,1.4114285714285713,0.61,1.2302090414698983,3.8977961787895086,3.84482006629867,0.4918264288102364,0.4977960834220768,0.4448199709312384,0.4918264288102365,-0.4977960834220768,-0.4448199709312384,0.4918264288102365,0.6921570669472858,0.418855745873435,0.7330324640779287,4.725231878047734,1.864528183346464,5.840393197966185,0.6451644565491584,0.449319447219195,0.5859457370385277,2.9831741696757104,1.9774597323912297,2.644208916549849,6.284292833135327,4.551255768793541,5.514812960755537
20200727162248_ML2.6,2.5999999046325684,3.0858562039669044,3.0858562039669044,0.6585418560009412,2,65.42149353027344,94.97087860107422,80.19618606567383,0.0008459459965854061,0.0008459459965854061,0.0010371556356287503,0.885,0.885,0.7848885271170677,3.6921948126713398,3.6921948126713398,0.8964862937925565,1.0921949080387712,1.0921949080387712,0.8964862937925566,-1.0921949080387712,-1.0921949080387712,0.8964862937925566,0.9405999308580384,0.9405999308580384,0.998553433752426,6.282722222754321,6.282722222754321,4.818139512254921,0.604838151459924,0.604838151459924,0.522261366542941,2.79103729966873,2.79103729966873,2.397923187299644,6.183512650605627,6.183512650605627,5.361386472778269
20200727231556_ML3.4,3.4000000953674316,3.671488717921239,3.603254636007738,0.3065091379948252,4,62.91695785522461,148.38209533691406,95.49907207489014,0.0009943326818847404,0.0005413078798289463,0.0011623859938032536,2.195,2.38,0.6747592163134937,4.025292164830132,4.069008810408819,0.5527845067588407,0.6252920694627001,0.6690087150413879,0.5527845067588407,-0.6252920694627001,-0.6690087150413879,0.5527845067588407,1.3327399649659588,0.43740376093412286,1.9547196070341524,3.5474189275241974,3.4376465045722973,3.128199282949015,1.2896349245440386,0.40595796662661443,1.9233715530386346,3.814628367406163,3.3617981456757,2.8309379251743403,6.843513310937361,6.3107543933789945,4.655016361726778
20200727231559_ML3.0,3.0,3.618665296487219,3.742334063892341,0.43386293775903556,7,62.71998596191406,197.7621307373047,134.50647953578405,0.0006382258934520261,0.0002849626423112398,0.0009364034165497891,1.7985714285714285,1.6,0.8734305652889373,3.8942160416501213,3.8365521739845603,0.49070155990439285,0.8942160416501215,0.8365521739845603,0.4907015599043929,-0.8942160416501215,-0.8365521739845603,0.4907015599043929,1.1669910137159278,0.6340008091710554,1.0228608460055824,5.943168161997567,5.4497597451462845,5.3387945247357305,1.0213203754560782,0.5916051841204307,0.9323898274993268,2.762420018159537,1.4490077284034923,2.390964451147651,5.315217249159564,3.6128634535781803,3.81919691709632
20200728012456_ML4.1,4.099999904632568,4.678492516170642,4.737514955882732,0.3452180558398463,6,63.70561599731445,205.37399291992188,134.61114692687988,0.003312166748643816,0.0007183191041926641,0.005712669270693842,1.8183333333333334,2.275,1.300913781411615,4.612627605353267,4.413863559691386,0.5633976101047301,0.5126277007206984,0.3138636550588174,0.5633976101047303,-0.5126277007206984,-0.3138636550588174,0.5633976101047303,0.7410321147062439,0.7785058891500747,0.31470724632778774,3.115941001553459,1.8653031939069011,2.514461644413382,0.7422341941888728,0.8285982941868412,0.2940997848697952,10.220814779809187,5.043538245227781,9.97670908839321,24.328573988043036,9.484291660776886,27.462725240769217
20200728012458_ML3.8,3.8999999364217124,4.677638148138035,4.737848603431042,0.34868119552461346,6,64.82554626464844,205.37399291992188,134.39382044474283,0.0034930329626497894,0.00119093467134784,0.005616253632680321,1.5566666666666666,1.7800000000000002,1.1035699645544303,4.748562423020901,4.673002709212188,0.5791602667113095,0.8485624865991883,0.7230027807377613,0.6573072309165143,-0.8485624865991883,-0.7230027807377613,0.6573072309165143,0.6645550496344965,0.6421414662370342,0.31379674164193777,5.57954612302377,2.6615234442414866,6.954784397986486,0.6722238384920768,0.6997222525602733,0.31383667471439075,12.077581595860979,10.191513487758055,9.416074955595324,28.398831435891935,21.17145221110314,26.026242514826787
20200728022652_ML2.4,2.4000000953674316,2.7701401014560147,2.7701401014560147,0.6601680687650343,2,64.9832992553711,94.87798309326172,79.9306411743164,0.0003190406593863279,0.0003190406593863279,0.00035995061125664355,1.0350000000000001,1.0350000000000001,0.8273149339882608,3.2217943857545945,3.2217943857545945,0.7010642300872312,0.8217942903871627,0.8217942903871627,0.7010642300872314,-0.8217942903871627,-0.8217942903871627,0.7010642300872314,0.8885191747504618,0.8885191747504618,0.7725882736089403,4.043590990295338,4.043590990295338,2.762556485963672,0.8511512518599497,0.8511512518599497,0.8352931957281753,0.81068106276868,0.81068106276868,0.5418641924378577,1.5362894770705804,1.5362894770705804,1.2725106880777062
