EVENT,filename,distance,maxdisp,LogA0Huton83,LogA0Le08,LogA0Nguyen11,MLHuton83,MLLe08,MLNguyen11
20181227_073004_M4.2,VTVB.HHZ..SAC,298.4200134277344,29996212.99726889,-3.902072844967774,-3.943709279748708,-3.9214422317475464,8.698139273747294,14.59877570852823,8.153141142511938
20181227_073005_M4.2,DBVB.HHE..SAC,180.93820190429688,24066451.914849438,-3.4388318014624377,-3.4499424434277493,-3.4869530069700723,8.139243868996127,14.009354510961437,8.546618644322978
20181227_073005_M4.2,DBVB.HHN..SAC,180.93820190429688,36797170.146162435,-3.4388318014624377,-3.4499424434277493,-3.4869530069700723,8.323646222386982,14.193756864352292,8.799358879322465
20181227_073005_M4.2,DBVB.HHZ..SAC,180.93820190429688,17452727.184127066,-3.4388318014624377,-3.4499424434277493,-3.4869530069700723,7.999695101438137,13.869805743403449,8.431692231885512
20181227_073005_M4.2,HGVB.HHE..SAC,306.6951904296875,2808616.748338268,-3.9308986415764062,-3.9750005326385454,-3.9460838113124446,7.698391122879274,13.601493013941417,7.762921442214479
20181227_073005_M4.2,HGVB.HHN..SAC,306.6951904296875,22423222.051292505,-3.9308986415764062,-3.9750005326385454,-3.9460838113124446,8.600596659226797,14.503698550288934,7.691705032619382
20181227_073005_M4.2,HGVB.HHZ..SAC,306.6951904296875,1228335.2132137078,-3.9308986415764062,-3.9750005326385454,-3.9460838113124446,7.3392155437093844,13.242317434771524,7.858146366900947
20181227_073005_M4.2,MLVB.HHE..SAC,140.18182373046875,13124269.897945797,-3.2387714402296184,-3.242553987505007,-3.274530843390189,7.675846593213308,13.538629140488696,8.027316581304344
20181227_073005_M4.2,MLVB.HHN..SAC,140.18182373046875,7486081.737473289,-3.2387714402296184,-3.242553987505007,-3.274530843390189,7.43202600491823,13.294808552193619,7.881352729406885
20181227_073005_M4.2,MLVB.HHZ..SAC,140.18182373046875,3664376.132335574,-3.2387714402296184,-3.242553987505007,-3.274530843390189,7.121771485960645,12.984554033236034,8.008674336623885
20181227_073005_M4.2,SPVB.HHE..SAC,192.18417358398438,5670823.970767718,-3.4891546468764654,-3.5026918204276223,-3.53791706306514,7.561800813345899,13.434337986897054,8.20840412385549
20181227_073005_M4.2,SPVB.HHN..SAC,192.18417358398438,9093769.533226589,-3.4891546468764654,-3.5026918204276223,-3.53791706306514,7.766898590398926,13.63943576395008,8.424622062516008
20181227_073005_M4.2,SPVB.HHZ..SAC,192.18417358398438,54721754.42705389,-3.4891546468764654,-3.5026918204276223,-3.53791706306514,8.546314659670655,14.418851833221808,8.451291102066733
20181227_073005_M4.2,VTVB.HHE..SAC,302.0211181640625,31186483.708900347,-3.914661328659619,-3.957366976848258,-3.932235058046138,8.7276277392645,14.629333387453137,8.167738254540476
20181227_073005_M4.2,VTVB.HHN..SAC,302.0211181640625,23843468.499923807,-3.914661328659619,-3.957366976848258,-3.932235058046138,8.611030760969763,14.512736409158403,8.148031190635972
20181227_073005_M4.2,VTVB.HHZ..SAC,302.0211181640625,29996212.99726889,-3.914661328659619,-3.957366976848258,-3.932235058046138,8.710727757439141,14.612433405627776,8.16393396881053
20190106_144632_M3.7,CCA.HHE..SAC,238.23146057128906,16410944.886038883,-3.6797264763107553,-3.704482085927172,-3.7223295583228433,8.213860063273597,14.097615672890015,8.2205987487635
20190106_144632_M3.7,CCA.HHN..SAC,238.23146057128906,21453342.00395677,-3.6797264763107553,-3.704482085927172,-3.7223295583228433,8.330221432543404,14.213977042159822,8.345506460274553
20190106_144632_M3.7,MTE.HHE..SAC,208.9304962158203,4327175.98316305,-3.56108067550553,-3.578480619991394,-3.609089832349608,7.516285233510461,13.392685177996324,8.326951649013521
20190106_144632_M3.7,MTE.HHN..SAC,208.9304962158203,6299670.80030625,-3.56108067550553,-3.578480619991394,-3.609089832349608,7.679398530777219,13.555798475263082,8.43709199015649
20190106_144632_M3.7,MTE.HHZ..SAC,208.9304962158203,5188929.807964648,-3.56108067550553,-3.578480619991394,-3.609089832349608,7.5951584714230815,13.471558415908943,8.109340033079766
20190106_144632_M3.7,NNA.HHE..SAC,243.92298889160156,57843796.13651407,-3.7018649826173577,-3.728124616406219,-3.742902790060114,8.783121769446042,14.668381403234903,8.362965935763777
20190106_144632_M3.7,NNA.HHN..SAC,243.92298889160156,7114195.463572447,-3.7018649826173577,-3.728124616406219,-3.742902790060114,7.8729907759361595,13.75825040972502,8.263661354372346
20190106_144632_M3.7,NNA.HHZ..SAC,243.92298889160156,57571615.661400266,-3.7018649826173577,-3.728124616406219,-3.742902790060114,8.781073400069452,14.666333033858315,7.85804714185322
20190106_144632_M3.7,NNU.HHE..SAC,237.9593048095703,38866531.082224,-3.6786610736300767,-3.703345327082265,-3.721335149479387,8.587236854315966,14.470921107768156,8.166877083847305
20190106_144632_M3.7,NNU.HHN..SAC,237.9593048095703,16089667.712082898,-3.6786610736300767,-3.703345327082265,-3.721335149479387,8.204208148661428,14.087892402113614,8.071738245294897
20190106_144632_M3.7,NNU.HHZ..SAC,237.9593048095703,18412265.488850713,-3.6786610736300767,-3.703345327082265,-3.721335149479387,8.262768302045778,14.146452555497966,7.659554567292128
20190106_144632_M3.7,QNHD.HHE..SAC,319.7921447753906,1676159.5287517987,-3.975810402451107,-4.0238731878649245,-3.9839701871107254,7.5191257527594,13.426188538173218,8.268558817514664
20190106_144632_M3.7,QNHD.HHN..SAC,319.7921447753906,28190699.312787794,-3.975810402451107,-4.0238731878649245,-3.9839701871107254,8.744916251785565,14.651979037199382,8.245185459379318
20190106_144632_M3.7,QNHD.HHZ..SAC,319.7921447753906,9269255.872444712,-3.975810402451107,-4.0238731878649245,-3.9839701871107254,8.261855273223148,14.168918058636965,8.082336983550055
20190106_144632_M3.7,TCHD.HHE..SAC,287.3984680175781,3295518.191611469,-3.863100842710405,-3.9015016146692605,-3.887714205543481,7.700024556045017,13.597425328003872,8.16440573438852
20190106_144632_M3.7,TCHD.HHN..SAC,287.3984680175781,6178099.5132402135,-3.863100842710405,-3.9015016146692605,-3.887714205543481,7.972955742095557,13.870356514054414,8.152909511829197
20190106_144632_M3.7,TCHD.HHZ..SAC,287.3984680175781,3447342.2631399627,-3.863100842710405,-3.9015016146692605,-3.887714205543481,7.7195852464008965,13.616986018359752,7.849467419730262
20190109_065750_M3.3,MLVB.HHE..SAC,211.89100646972656,12085089.546701688,-3.5734589036999367,-3.5915696842878306,-3.6211434746023583,7.9747087764406555,13.851819557028549,7.616559273144771
20190109_065750_M3.3,MLVB.HHN..SAC,211.89100646972656,7573486.90396559,-3.5734589036999367,-3.5915696842878306,-3.6211434746023583,7.77175478247198,13.648865563059873,7.5306995038435325
20190109_065750_M3.3,MLVB.HHZ..SAC,211.89100646972656,1172083.6370017147,-3.5734589036999367,-3.5915696842878306,-3.6211434746023583,6.961417506672396,12.83852828726029,7.6007828868252645
20190109_065750_M3.3,MTE.HHE..SAC,161.9755859375,5472801.260261547,-3.349622868639896,-3.3570030111046805,-3.394190515051222,7.406832546064534,13.273212688529316,8.203447127790806
20190109_065750_M3.3,MTE.HHN..SAC,161.9755859375,11541499.21692628,-3.349622868639896,-3.3570030111046805,-3.394190515051222,7.730885095080756,13.59726523754554,8.057919701635107
20190109_065750_M3.3,MTE.HHZ..SAC,161.9755859375,2920651.7062248825,-3.349622868639896,-3.3570030111046805,-3.394190515051222,7.134102638183315,13.000482780648097,7.949756503780662
20190109_065750_M3.3,NNU.HHE..SAC,192.44461059570312,3758638.453616823,-3.4902997000776494,-3.503894753339421,-3.539065423653578,7.384330252673411,13.256925305935184,7.583996969802737
20190109_065750_M3.3,NNU.HHN..SAC,192.44461059570312,115905521.88957475,-3.4902997000776494,-3.503894753339421,-3.539065423653578,8.873403826887202,14.745998880148974,7.523502718449654
20190109_065750_M3.3,NNU.HHZ..SAC,192.44461059570312,194238001.18592837,-3.4902997000776494,-3.503894753339421,-3.539065423653578,9.097633900370731,14.970228953632503,8.430117583067716
20190109_141309_M3.5,CLAD.HHE..SAC,234.9042205810547,1888227.4701467552,-3.6666577870115065,-3.690544646428545,-3.710104052543019,7.261712098519563,13.1445989579366,8.782783986578243
20190109_141309_M3.5,CLAD.HHN..SAC,234.9042205810547,1949984.0430010727,-3.6666577870115065,-3.690544646428545,-3.710104052543019,7.275688844494571,13.158575703911607,8.74590988296273
20190109_141309_M3.5,CLAD.HHZ..SAC,234.9042205810547,767824.6832835925,-3.6666577870115065,-3.690544646428545,-3.710104052543019,6.8709198562953056,12.753806715712344,8.778271354299354
20190109_141309_M3.5,DBVB.HHE..SAC,137.65867614746094,7076937.075919251,-3.225246881333864,-3.22867018192034,-3.2595944088231987,7.39409221545791,13.256515516044386,8.12150500543491
20190109_141309_M3.5,DBVB.HHN..SAC,137.65867614746094,35523009.26395825,-3.225246881333864,-3.22867018192034,-3.2595944088231987,8.094756630427309,13.957179931013787,7.848694687130427
20190109_141309_M3.5,DBVB.HHZ..SAC,137.65867614746094,7545053.828301525,-3.225246881333864,-3.22867018192034,-3.2595944088231987,7.421909223822004,13.28433252440848,7.71370720884901
20190109_141309_M3.5,MLVB.HHE..SAC,171.51121520996094,14793348.365828102,-3.3952208984483736,-3.4044158087755556,-3.441994375157261,7.884287382940128,13.75248229326731,7.343125626512634
20190109_141309_M3.5,MLVB.HHN..SAC,171.51121520996094,14116858.620783186,-3.3952208984483736,-3.4044158087755556,-3.441994375157261,7.863958963758847,13.732153874086029,7.132190455185775
20190109_141309_M3.5,MLVB.HHZ..SAC,171.51121520996094,665794.1052008835,-3.3952208984483736,-3.4044158087755556,-3.441994375157261,6.537560844135255,12.405755754462438,7.344812843239515
20190109_141309_M3.5,NNA.HHE..SAC,186.55935668945312,24839121.106020387,-3.464204093557711,-3.4765094496673763,-3.5127701329960557,8.178340318493882,14.049645674603546,8.019261635767071
20190109_141309_M3.5,NNA.HHN..SAC,186.55935668945312,34513480.16144585,-3.464204093557711,-3.4765094496673763,-3.5127701329960557,8.321192847074288,14.192498203183955,7.996100628253375
20190109_141309_M3.5,NNA.HHZ..SAC,186.55935668945312,47039938.65846544,-3.464204093557711,-3.4765094496673763,-3.5127701329960557,8.45567084029273,14.326976196402395,8.050060199660864
20190109_152135_M3.5,CCA.HHE..SAC,147.72177124023438,1124548.5487369322,-3.278277549710542,-3.283209016758151,-3.3177398912725273,6.648255759142861,12.512187226190468,7.64407575220128
20190109_152135_M3.5,CCA.HHN..SAC,147.72177124023438,7785185.18798006,-3.278277549710542,-3.283209016758151,-3.3177398912725273,7.488546497399691,13.352477964447298,7.67859826857749
20190109_152135_M3.5,CLAD.HHE..SAC,239.9012451171875,5054039.982354398,-3.6862494305090814,-3.7114439757240136,-3.7284091511638344,7.708888103796818,13.593082649011748,8.799093358142471
20190109_152135_M3.5,CLAD.HHN..SAC,239.9012451171875,2390410.040356293,-3.6862494305090814,-3.7114439757240136,-3.7284091511638344,7.38372183480025,13.267916380015182,8.764870363715282
20190109_152135_M3.5,CLAD.HHZ..SAC,239.9012451171875,1063786.0509294241,-3.6862494305090814,-3.7114439757240136,-3.7284091511638344,7.0321037217727405,12.916298266987672,8.796513343021118
20190109_152135_M3.5,DBVB.HHE..SAC,142.4121551513672,18423433.63919776,-3.250596208451044,-3.254707105760928,-3.287529716701512,7.834966782823642,13.698077680133528,8.154419332359154
20190109_152135_M3.5,DBVB.HHN..SAC,142.4121551513672,10566997.7815671,-3.250596208451044,-3.254707105760928,-3.287529716701512,7.593547824698767,13.45665872200865,8.034980368511034
20190109_152135_M3.5,DBVB.HHZ..SAC,142.4121551513672,5284484.991737264,-3.250596208451044,-3.254707105760928,-3.287529716701512,7.292598877266652,13.155709774576538,7.796718793174881
20190109_152135_M3.5,MLVB.HHE..SAC,177.23287963867188,12700848.866285201,-3.42185430869589,-3.4321983719058795,-3.4695388535338707,7.844687056866302,13.71403112007629,7.648112956913796
20190109_152135_M3.5,MLVB.HHN..SAC,177.23287963867188,8490982.164942564,-3.42185430869589,-3.4321983719058795,-3.4695388535338707,7.669812237354936,13.539156300564928,7.63726960524035
20190109_152135_M3.5,MLVB.HHZ..SAC,177.23287963867188,2204136.918617639,-3.42185430869589,-3.4321983719058795,-3.4695388535338707,7.084092877620277,12.953436940830267,7.522271260937089
20190109_152135_M3.5,MTE.HHE..SAC,172.2284393310547,135740287.49889135,-3.3985881518097636,-3.4079247330323743,-3.4454921180544757,8.850296916504977,14.718633497727588,8.118715832994189
20190109_152135_M3.5,MTE.HHN..SAC,172.2284393310547,29998700.939049263,-3.3985881518097636,-3.4079247330323743,-3.4454921180544757,8.19469060028883,14.06302718151144,7.942573880863954
20190109_152135_M3.5,MTE.HHZ..SAC,172.2284393310547,28647336.381146714,-3.3985881518097636,-3.4079247330323743,-3.4454921180544757,8.17467239944834,14.043008980670951,7.929122200549427
20190109_152135_M3.5,NNA.HHE..SAC,192.38177490234375,47294319.51856046,-3.4900235137476225,-3.5036045956540436,-3.538788485265752,8.483832494868254,14.356413576774674,8.130442886690377
20190109_152135_M3.5,NNA.HHN..SAC,192.38177490234375,32382204.359629497,-3.4900235137476225,-3.5036045956540436,-3.538788485265752,8.319329922977758,14.19191100488418,8.065812270775854
20190109_152135_M3.5,NNA.HHZ..SAC,192.38177490234375,46541627.23350343,-3.4900235137476225,-3.5036045956540436,-3.538788485265752,8.4768650771886,14.34944615909502,7.7593672398985785
20190109_152135_M3.5,NNU.HHE..SAC,169.49366760253906,107520071.45335357,-3.385703391580839,-3.394503548737582,-3.43208401096539,8.736192935904679,14.603993093061423,7.919660703581538
20190109_152135_M3.5,NNU.HHN..SAC,169.49366760253906,70351426.30863452,-3.385703391580839,-3.394503548737582,-3.43208401096539,8.551976298350754,14.419776455507499,7.990576580259699
20190109_152135_M3.5,NNU.HHZ..SAC,169.49366760253906,71154770.0470979,-3.385703391580839,-3.394503548737582,-3.43208401096539,8.556907411049544,14.424707568206287,7.690649463965471
20190109_152135_M3.5,QNHD.HHE..SAC,206.51246643066406,70516039.52794693,-3.550898925264268,-3.567724228657067,-3.5991324999731553,8.718186837804499,14.5940121411973,7.975709457029668
20190109_152135_M3.5,QNHD.HHN..SAC,206.51246643066406,262906329.9671911,-3.550898925264268,-3.567724228657067,-3.5991324999731553,9.289699967957649,15.16552527135045,8.128241891734516
20190109_152135_M3.5,QNHD.HHZ..SAC,206.51246643066406,34164132.590023525,-3.550898925264268,-3.567724228657067,-3.5991324999731553,8.403469323946608,14.279294627339407,7.6182487904202265
20190109_152135_M3.5,SLV.HHE..SAC,233.96014404296875,4775569.690687988,-3.6629321591242388,-3.686573968095834,-3.7066077404707767,7.66095734630354,13.543599155275135,7.60362969653114
20190109_152135_M3.5,SLV.HHN..SAC,233.96014404296875,832262.6942434607,-3.6629321591242388,-3.686573968095834,-3.7066077404707767,6.902192587161828,12.784834396133421,7.725890236232509
20190109_152135_M3.5,SLV.HHZ..SAC,233.96014404296875,798916.2122863553,-3.6629321591242388,-3.686573968095834,-3.7066077404707767,6.88443339344477,12.767075202416365,7.981919095012588
20190109_152135_M3.5,TCHD.HHE..SAC,197.27349853515625,63790734.37336409,-3.511373220974809,-3.5260545006562873,-3.5601108984080936,8.635130822850364,14.508812102531845,7.837399143329119
20190109_152135_M3.5,TCHD.HHN..SAC,197.27349853515625,27834027.133705176,-3.511373220974809,-3.5260545006562873,-3.5601108984080936,8.274949267244773,14.148630546926253,7.811042968608206
20190109_152135_M3.5,TCHD.HHZ..SAC,197.27349853515625,27828339.874862302,-3.511373220974809,-3.5260545006562873,-3.5601108984080936,8.274860519845983,14.148541799527464,7.643577683881981
20190110_090811_M3.8,CLAD.HHE..SAC,241.0370635986328,684926.6386340206,-3.6906730992412866,-3.716167324416025,-3.7325236511844384,6.845317156656883,12.729811381831622,8.80377215725973
20190110_090811_M3.8,CLAD.HHN..SAC,241.0370635986328,713028.5684181714,-3.6906730992412866,-3.716167324416025,-3.7325236511844384,6.862780030015749,12.747274255190488,8.768381468733779
20190110_090811_M3.8,CLAD.HHZ..SAC,241.0370635986328,277296.25865838345,-3.6906730992412866,-3.716167324416025,-3.7325236511844384,6.452617109262782,12.337111334437521,8.81061780159085
20190110_090811_M3.8,DBVB.HHE..SAC,143.74867248535156,390021118.9027507,-3.2576252563762935,-3.261937632018088,-3.2952300490627198,9.167713380260757,15.03102575590255,8.343990270269542
20190110_090811_M3.8,DBVB.HHN..SAC,143.74867248535156,281653336.2714469,-3.2576252563762935,-3.261937632018088,-3.2952300490627198,9.026340156331466,14.889652531973262,8.063786758709503
20190110_090811_M3.8,DBVB.HHZ..SAC,143.74867248535156,6027182.871457702,-3.2576252563762935,-3.261937632018088,-3.2952300490627198,7.356739625023586,13.22005200066538,7.951280313056637
20190110_090811_M3.8,MLVB.HHE..SAC,177.38966369628906,16862817.545045767,-3.422576888889513,-3.4329530397254717,-3.470282298606774,7.968507029880083,13.837883180716043,7.5879512391692145
20190110_090811_M3.8,MLVB.HHN..SAC,177.38966369628906,10395548.633216828,-3.422576888889513,-3.4329530397254717,-3.470282298606774,7.75842430339309,13.62780045422905,7.320928533789839
20190110_090811_M3.8,MLVB.HHZ..SAC,177.38966369628906,952258.2740008314,-3.422576888889513,-3.4329530397254717,-3.470282298606774,6.720331643745515,12.589707794581475,7.4468156789987106
20190110_090811_M3.8,MTE.HHE..SAC,171.5306854248047,25264035.964201383,-3.395312419015614,-3.404511166029567,-3.4420895010752175,8.116815149913014,13.985013896926969,8.44624314460296
20190110_090811_M3.8,MTE.HHN..SAC,171.5306854248047,11686098.780446209,-3.395312419015614,-3.404511166029567,-3.4420895010752175,7.781981972016853,13.650180719030805,8.341154527665429
20190110_090811_M3.8,MTE.HHZ..SAC,171.5306854248047,13457717.632623015,-3.395312419015614,-3.404511166029567,-3.4420895010752175,7.843283830790206,13.71148257780416,8.349145971394535
20190110_090811_M3.8,NNA.HHE..SAC,192.1640167236328,34775288.06218333,-3.4890659871194494,-3.5025986840519767,-3.537828126397166,8.349336723290321,14.221869420222848,8.141037475874349
20190110_090811_M3.8,NNA.HHN..SAC,192.1640167236328,16453266.84624328,-3.4890659871194494,-3.5025986840519767,-3.537828126397166,8.024318128459331,13.89685082539186,8.210433904150591
20190110_090811_M3.8,NNA.HHZ..SAC,192.1640167236328,23210105.29362956,-3.4890659871194494,-3.5025986840519767,-3.537828126397166,8.173743097775219,14.04627579470775,8.165808116227145
20190110_090811_M3.8,NNU.HHE..SAC,169.34288024902344,47972049.7308658,-3.3849893494532814,-3.393760229282883,-3.4313390618544606,8.38497762467937,14.252748504508972,8.122491309025143
20190110_090811_M3.8,NNU.HHN..SAC,169.34288024902344,27737926.705014095,-3.3849893494532814,-3.393760229282883,-3.4313390618544606,8.147063345692269,14.014834225521874,8.097632349217175
20190110_090811_M3.8,NNU.HHZ..SAC,169.34288024902344,17893678.027129795,-3.3849893494532814,-3.393760229282883,-3.4313390618544606,7.956688967980913,13.824459847810514,8.362522233249724
20190110_090811_M3.8,SLV.HHE..SAC,235.44082641601562,1782699.1915097043,-3.6687719305139144,-3.6927983627105823,-3.7120858825738337,7.238849998036592,13.12187643023326,7.698947152863878
20190110_090811_M3.8,SLV.HHN..SAC,235.44082641601562,2052379.4522799153,-3.6687719305139144,-3.6927983627105823,-3.7120858825738337,7.300029588511432,13.183056020708099,7.75822972332306
20190110_090811_M3.8,SLV.HHZ..SAC,235.44082641601562,554157.3945999267,-3.6687719305139144,-3.6927983627105823,-3.7120858825738337,6.731405063289198,12.614431495485865,8.03552362716342
20190110_120052_M4.3,CLAD.HHE..SAC,243.17471313476562,1640270.0245620904,-3.698969645394306,-3.7250302781175675,-3.7402218995759506,7.232884993761601,13.117945626484863,8.824615842790628
20190110_120052_M4.3,CLAD.HHN..SAC,243.17471313476562,2660276.3487670314,-3.698969645394306,-3.7250302781175675,-3.7402218995759506,7.44289639875873,13.327957031481995,8.824071959308494
20190110_120052_M4.3,CLAD.HHZ..SAC,243.17471313476562,1763821.4217028455,-3.698969645394306,-3.7250302781175675,-3.7402218995759506,7.264424258222437,13.149484890945699,8.829169095162426
20190110_120052_M4.3,DBVB.HHE..SAC,145.91387939453125,79470740.18677606,-3.268924462658639,-3.27357054321678,-3.3075667533248496,8.488131720692966,14.351777801251107,9.17605366529076
20190110_120052_M4.3,DBVB.HHN..SAC,145.91387939453125,58160095.88889778,-3.268924462658639,-3.27357054321678,-3.3075667533248496,8.35254957653412,14.21619565709226,8.977796830458185
20190110_120052_M4.3,DBVB.HHZ..SAC,145.91387939453125,25746564.744181998,-3.268924462658639,-3.27357054321678,-3.3075667533248496,7.998643753815614,13.862289834373755,8.737409434664942
20190110_120052_M4.3,LAVB.HHE..SAC,399.0540771484375,4654875.027183162,-4.232357450938969,-4.305655782894946,-4.18934120615148,8.21926547659289,14.151563808548868,8.27273631404113
20190110_120052_M4.3,LAVB.HHN..SAC,399.0540771484375,4883336.933671697,-4.232357450938969,-4.305655782894946,-4.18934120615148,8.240074141101893,14.172372473057873,8.25778682450583
20190110_120052_M4.3,LAVB.HHZ..SAC,399.0540771484375,1271316.4126058684,-4.232357450938969,-4.305655782894946,-4.18934120615148,7.6556111046769555,13.587909436632934,8.131795732493956
20190110_120052_M4.3,MCVB.HHE..SAC,317.9049377441406,9316042.974066196,-3.9693903059103772,-4.016878079979273,-3.978591625989868,8.257621789138923,14.16410956320782,7.750105615969533
20190110_120052_M4.3,MCVB.HHN..SAC,317.9049377441406,11826.543993730582,-3.9693903059103772,-4.016878079979273,-3.978591625989868,5.361248157576825,11.26773593164572,7.811611173066398
20190110_120052_M4.3,MCVB.HHZ..SAC,317.9049377441406,3350034.510519619,-3.9693903059103772,-4.016878079979273,-3.978591625989868,7.8134395868729065,13.719927360941803,7.855674882640518
20190110_120052_M4.3,MLVB.HHE..SAC,179.26654052734375,39651833.708003804,-3.4311979153107455,-3.4419605978801213,-3.4791366128427414,8.348461191475163,14.21822387404454,8.892033755311193
20190110_120052_M4.3,MLVB.HHN..SAC,179.26654052734375,38673014.113268934,-3.4311979153107455,-3.4419605978801213,-3.4791366128427414,8.337605936924747,14.207368619494122,8.615041716483063
20190110_120052_M4.3,MLVB.HHZ..SAC,179.26654052734375,19554901.634527557,-3.4311979153107455,-3.4419605978801213,-3.4791366128427414,8.041453551007264,13.911216233576642,8.638932321988975
20190110_120052_M4.3,NNA.HHE..SAC,193.88626098632812,46162455.15471109,-3.4966222427131535,-3.5105390076676284,-3.5453972471124,8.479911141469758,14.352827906424231,8.885680702773833
20190110_120052_M4.3,NNA.HHN..SAC,193.88626098632812,74771830.66933914,-3.4966222427131535,-3.5105390076676284,-3.5453972471124,8.689360256499587,14.562277021454058,8.705763720543576
20190110_120052_M4.3,NNA.HHZ..SAC,193.88626098632812,32055692.153473366,-3.4966222427131535,-3.5105390076676284,-3.5453972471124,8.321527401415006,14.194444166369482,8.447171502247317
20190110_120052_M4.3,SLV.HHE..SAC,237.6169891357422,3732843.636349389,-3.677320121811749,-3.7019146981889848,-3.7200829849478962,7.568359920124633,13.45195449650187,7.95297749410391
20190110_120052_M4.3,SLV.HHN..SAC,237.6169891357422,896391.7295930526,-3.677320121811749,-3.7019146981889848,-3.7200829849478962,6.948817962748546,12.832412539125782,7.866800020691871
20190110_120052_M4.3,SLV.HHZ..SAC,237.6169891357422,1540493.0967442575,-3.677320121811749,-3.7019146981889848,-3.7200829849478962,7.183979878309179,13.067574454686415,8.147049447577972
20190112_094805_M3.0,DBVB.HHE..SAC,105.69195556640625,38170782.259444736,-3.037444342219936,-3.037680025230295,-3.0445651029844925,7.9381754025483655,13.797411085558727,7.184444189385729
20190112_094805_M3.0,DBVB.HHN..SAC,105.69195556640625,6336309.102731798,-3.037444342219936,-3.037680025230295,-3.0445651029844925,7.158280697407493,13.01751638041785,7.197159180911962
20190112_094805_M3.0,DBVB.HHZ..SAC,105.69195556640625,961674.7262284999,-3.037444342219936,-3.037680025230295,-3.0445651029844925,6.339472544723632,12.198708227733993,7.166780981257318
20190112_094805_M3.0,HGVB.HHE..SAC,179.5321502685547,8682798.808165442,-3.4324136420721727,-3.4432313812985127,-3.48038291666261,7.690073380038783,13.55989111926512,7.140299116732459
20190112_094805_M3.0,HGVB.HHN..SAC,179.5321502685547,13382185.21639179,-3.4324136420721727,-3.4432313812985127,-3.48038291666261,7.877940678518311,13.747758417744649,7.313912498421253
20190112_094805_M3.0,HGVB.HHZ..SAC,179.5321502685547,942253.1937837333,-3.4324136420721727,-3.4432313812985127,-3.48038291666261,6.725581260245075,12.595398999471417,7.401965357056026
20190112_094805_M3.0,LAVB.HHE..SAC,194.05812072753906,4827308.417812313,-3.4973741698478227,-3.5113294341985966,-3.546149267057891,7.500079216724325,13.3730344810751,7.183438814736066
20190112_094805_M3.0,LAVB.HHN..SAC,194.05812072753906,5724665.807575734,-3.4973741698478227,-3.5113294341985966,-3.546149267057891,7.574124308517028,13.447079572867802,7.3263945509232435
20190112_094805_M3.0,LAVB.HHZ..SAC,194.05812072753906,440120.4689702493,-3.4973741698478227,-3.5113294341985966,-3.546149267057891,6.4599457368977244,12.332901001248498,7.056694277264503
20190112_094805_M3.0,MCVB.HHE..SAC,94.45092010498047,8819529.892650913,-2.961991113239855,-2.961886039128048,-2.9541952174883264,7.226436549792444,13.085331475680638,6.729951255332425
20190112_094805_M3.0,MCVB.HHN..SAC,94.45092010498047,12956.07586763214,-2.961991113239855,-2.961886039128048,-2.9541952174883264,4.3934645957084,10.252359521596594,6.786831845085031
20190112_094805_M3.0,MCVB.HHZ..SAC,94.45092010498047,819660.9807650482,-2.961991113239855,-2.961886039128048,-2.9541952174883264,6.194625374614425,12.053520300502617,6.911323415165139
20190112_094805_M3.0,MLVB.HHE..SAC,109.9767074584961,21436110.45040873,-3.0646997689705002,-3.0651900875448583,-3.076652060895988,7.714845755067371,13.57433607364173,7.044387192679867
20190112_094805_M3.0,MLVB.HHN..SAC,109.9767074584961,17095959.164920095,-3.0646997689705002,-3.0651900875448583,-3.076652060895988,7.616593240780288,13.476083559354647,6.843807926978169
20190112_094805_M3.0,MLVB.HHZ..SAC,109.9767074584961,1653475.5583574313,-3.0646997689705002,-3.0651900875448583,-3.076652060895988,6.60209754853534,12.4615878671097,7.124627466175074
20190112_094805_M3.0,NNU.HHE..SAC,129.4974365234375,145201056.1747972,-3.180360055274655,-3.1827159252116495,-3.2094932077537033,8.661329830655387,14.52268570059238,7.296208871698587
20190112_094805_M3.0,NNU.HHN..SAC,129.4974365234375,225215798.1397587,-3.180360055274655,-3.1827159252116495,-3.2094932077537033,8.851958906837073,14.713314776774066,7.371489733176151
20190112_094805_M3.0,NNU.HHZ..SAC,129.4974365234375,188486885.08700997,-3.180360055274655,-3.1827159252116495,-3.2094932077537033,8.774641192667968,14.635997062604961,7.819951078758285
20190112_094805_M3.0,QNHD.HHE..SAC,48.62276840209961,6614084.777081818,-2.555289079684275,-2.5620076193213253,-2.4304399761154345,6.694758836936115,12.560477376573164,7.134324341676475
20190112_094805_M3.0,QNHD.HHN..SAC,48.62276840209961,17712810.538452193,-2.555289079684275,-2.5620076193213253,-2.4304399761154345,7.122576556995062,12.988295096632113,7.224865279071706
20190112_094805_M3.0,QNHD.HHZ..SAC,48.62276840209961,21001646.123613615,-2.555289079684275,-2.5620076193213253,-2.4304399761154345,7.196542416055523,13.062260955692574,7.270928733778582
20190112_094805_M3.0,SLV.HHE..SAC,21.187610626220703,22754119.48508916,-2.1029955853484426,-2.131106715470538,-1.7895527037320282,6.779055619646323,12.666166749768417,6.8352237610904165
20190112_094805_M3.0,SLV.HHN..SAC,21.187610626220703,4311449.114188606,-2.1029955853484426,-2.131106715470538,-1.7895527037320282,6.056618850061447,11.943729980183543,6.676206963565178
