event,sta,ML_cal,ML_header,ML_diff
20070502182759_ML3.1,SLVB,4.175632701122416,3.0999999046325684,1.075632796489848
20070502182759_ML3.1,SPVB,4.213492297696614,3.0999999046325684,1.1134923930640452
20070502182759_ML3.1,TGVB,3.9840412980471553,3.0999999046325684,0.884041393414587
20070502182759_ML3.1,THVB,4.05642926902353,3.0999999046325684,0.9564293643909618
20070502182759_ML3.1,TTVB,3.999943145592843,3.0999999046325684,0.8999432409602752
20070502182759_ML3.1,VTVB,4.324406232061449,3.0999999046325684,1.2244063274288806
20070531154359_ML3.3,DBVB,3.982131602668575,3.299999952316284,0.6821316503522907
20070531154359_ML3.3,HGVB,3.383449705297782,3.299999952316284,0.0834497529814979
20070531154359_ML3.3,LCVB,4.746586952762655,3.299999952316284,1.446587000446371
20070531154359_ML3.3,MCVB,3.91556770343189,3.299999952316284,0.6155677511156057
20070531154359_ML3.3,SLVB,3.7581973757968967,3.299999952316284,0.4581974234806125
20070531154359_ML3.3,SPVB,4.529610568672235,3.299999952316284,1.2296106163559513
20070531154359_ML3.3,TGVB,4.262250604226598,3.299999952316284,0.9622506519103142
20070531154359_ML3.3,TTVB,3.8802961141300663,3.299999952316284,0.5802961618137821
20070531154359_ML3.3,VTVB,4.5300555651795005,3.299999952316284,1.2300556128632163
20070607052959_ML3.3,DBVB,3.999114222071265,3.299999952316284,0.6991142697549808
20070607052959_ML3.3,HBVB,4.135392491347284,3.299999952316284,0.835392539031
20070607052959_ML3.3,HGVB,3.696013941044666,3.299999952316284,0.3960139887283818
20070607052959_ML3.3,LAVB,3.928364382732064,3.299999952316284,0.6283644304157794
20070607052959_ML3.3,MCVB,3.9972129642563505,3.299999952316284,0.6972130119400664
20070607052959_ML3.3,SLVB,4.121999815220551,3.299999952316284,0.8219998629042671
20070607052959_ML3.3,SPVB,4.634166643077415,3.299999952316284,1.3341666907611307
20070607052959_ML3.3,TGVB,3.8659080873702494,3.299999952316284,0.5659081350539652
20070607052959_ML3.3,TTVB,4.340235785815863,3.299999952316284,1.0402358334995787
20070607052959_ML3.3,VTVB,1.8683306886703053,3.299999952316284,-1.431669263645979
20070609121639_ML4.1,KMI,2.6198216341188836,4.099999904632568,-1.4801782705136848
20070609121639_ML4.1,DBVB,5.086658352506509,4.099999904632568,0.9866584478739407
20070609121639_ML4.1,HGVB,4.91630823374186,4.099999904632568,0.8163083291092921
20070609121639_ML4.1,LCVB,5.479435188950777,4.099999904632568,1.379435284318209
20070609121639_ML4.1,SLVB,5.161562728104564,4.099999904632568,1.0615628234719958
20070609121639_ML4.1,SPVB,2.592274717536063,4.099999904632568,-1.5077251870965052
20070609121639_ML4.1,TGVB,5.094464970727639,4.099999904632568,0.9944650660950708
20070609121639_ML4.1,TTVB,5.091022990904509,4.099999904632568,0.9910230862719408
20070609121639_ML4.1,VTVB,3.991797053041277,4.099999904632568,-0.1082028515912911
20070721084559_ML3.0,BCVB,4.327776081802293,3.0,1.327776081802293
20070721084559_ML3.0,CBVB,3.996152722451628,3.0,0.9961527224516278
20070721084559_ML3.0,DHVB,4.738905125441287,3.0,1.7389051254412866
20070721084559_ML3.0,HGVB,4.138939505419234,3.0,1.1389395054192342
20070721084559_ML3.0,LAVB,4.314206773422782,3.0,1.3142067734227822
20070721084559_ML3.0,MCVB,3.98452313242296,3.0,0.9845231324229604
20070721084559_ML3.0,MTVB,3.942638560588253,3.0,0.9426385605882532
20070721084559_ML3.0,SLVB,1.5392103764398744,3.0,-1.4607896235601256
20070721084559_ML3.0,SPVB,4.358787611969086,3.0,1.3587876119690856
20070721084559_ML3.0,TGVB,4.081652156838092,3.0,1.081652156838092
20070721084559_ML3.0,TTVB,3.5668161717126843,3.0,0.5668161717126843
20070721084559_ML3.0,VTVB,2.7003005369943622,3.0,-0.2996994630056377
20070906185059_ML4.2,BCVB,2.4252123888178954,4.199999809265137,-1.7747874204472414
20070906185059_ML4.2,BGVB,5.5499411929405245,4.199999809265137,1.3499413836753875
20070906185059_ML4.2,CBVB,2.1013342333008356,4.199999809265137,-2.098665575964301
20070906185059_ML4.2,DHVB,4.405948609426069,3.799999952316284,0.605948657109785
20070906185059_ML4.2,HGVB,2.081229412446188,4.199999809265137,-2.118770396818949
20070906185059_ML4.2,HN1B,2.9414445355849717,4.199999809265137,-1.258555273680165
20070906185059_ML4.2,LCVB,5.060119022677963,4.199999809265137,0.8601192134128262
20070906185059_ML4.2,MCVB,4.974410237976328,4.199999809265137,0.7744104287111915
20070906185059_ML4.2,PLVB,5.1870517060606325,4.199999809265137,0.9870518967954958
20070906185059_ML4.2,SLVB,5.117088190357693,4.199999809265137,0.9170883810925564
