event,net,sta,comp,distance,header_ML,ML,origin_time,p_pick,p_source,s_pick,s_source,surface_pick,amp_window_start,amp_window_end,peak_time,amplitude_raw_velocity,amplitude_scaled_mm,peak_signed,amp_scale,amp_scale_mode,event_average_ML,reference_ML,reference_ML_source,ML_diff_calc_minus_ref
20190830222352_ML4.3,VN,CCA,HHE,180.92506408691406,4.300000190734863,4.822304151206883,2019-08-30T22:25:05.319000,2019-08-30T22:25:36.118999,header,2019-08-30T22:25:58.238998,header,2019-08-30T22:27:05.935709,2019-08-30T22:25:58.238998,2019-08-30T22:27:03.935709,2019-08-30T22:26:02.639000,24184.225523485715,24.184225523485715,24184.225523485715,0.001,auto,4.743135266362095,4.300000190734863,header,0.5223039604720201
20190830222352_ML4.3,VN,CCA,HHN,180.92506408691406,4.300000190734863,4.899740263975783,2019-08-30T22:25:05.319000,2019-08-30T22:25:36.118999,header,2019-08-30T22:25:58.238998,header,2019-08-30T22:27:05.935709,2019-08-30T22:25:58.238998,2019-08-30T22:27:03.935709,2019-08-30T22:25:58.480000,28904.688727723194,28.904688727723194,28904.688727723194,0.001,auto,4.743135266362095,4.300000190734863,header,0.5997400732409197
20190830222352_ML4.3,VN,CCA,HHZ,180.92506408691406,4.300000190734863,4.762110398188021,2019-08-30T22:25:05.319000,2019-08-30T22:25:36.118999,header,2019-08-30T22:25:58.238998,header,2019-08-30T22:27:05.935709,2019-08-30T22:25:58.238998,2019-08-30T22:27:03.935709,2019-08-30T22:26:05.299000,21054.18482397655,21.05418482397655,21054.18482397655,0.001,auto,4.743135266362095,4.300000190734863,header,0.4621102074531578
20190830222352_ML4.3,VN,DBVB,HHE,245.1858367919922,4.300000190734863,5.033063965556641,2019-08-30T22:25:06.288000,2019-08-30T22:25:48.177999,header,2019-08-30T22:26:16.341096,theory,2019-08-30T22:27:49.745224,2019-08-30T22:26:16.341096,2019-08-30T22:27:47.745224,2019-08-30T22:26:17.468000,21199.365509058327,21.199365509058328,-21199.365509058327,0.001,auto,4.743135266362095,4.300000190734863,header,0.7330637748217779
20190830222352_ML4.3,VN,DBVB,HHN,245.1858367919922,4.300000190734863,4.94123043727002,2019-08-30T22:25:06.288000,2019-08-30T22:25:48.177999,header,2019-08-30T22:26:16.341096,theory,2019-08-30T22:27:49.745224,2019-08-30T22:26:16.341096,2019-08-30T22:27:47.745224,2019-08-30T22:26:18.238000,17158.89570514862,17.158895705148623,17158.89570514862,0.001,auto,4.743135266362095,4.300000190734863,header,0.6412302465351569
20190830222352_ML4.3,VN,DBVB,HHZ,245.1858367919922,4.300000190734863,4.648595067340174,2019-08-30T22:25:06.288000,2019-08-30T22:25:48.177999,header,2019-08-30T22:26:16.341096,theory,2019-08-30T22:27:49.745224,2019-08-30T22:26:16.341096,2019-08-30T22:27:47.745224,2019-08-30T22:26:18.948000,8746.89603571145,8.746896035711451,8746.89603571145,0.001,auto,4.743135266362095,4.300000190734863,header,0.3485948766053104
20190830222352_ML4.3,VN,HGVB,HHE,314.08795166015625,4.300000190734863,4.8221878027590375,2019-08-30T22:25:11.448000,2019-08-30T22:25:58.498000,header,2019-08-30T22:26:41.187415,theory,2019-08-30T22:28:40.839968,2019-08-30T22:26:41.187415,2019-08-30T22:28:38.839968,2019-08-30T22:26:41.338000,7342.342788379518,7.3423427883795185,-7342.342788379518,0.001,auto,4.743135266362095,4.300000190734863,header,0.5221876120241742
20190830222352_ML4.3,VN,HGVB,HHN,314.08795166015625,4.300000190734863,4.709097336473641,2019-08-30T22:25:11.448000,2019-08-30T22:25:58.498000,header,2019-08-30T22:26:41.187415,theory,2019-08-30T22:28:40.839968,2019-08-30T22:26:41.187415,2019-08-30T22:28:38.839968,2019-08-30T22:26:41.648000,5659.058586166138,5.659058586166139,-5659.058586166138,0.001,auto,4.743135266362095,4.300000190734863,header,0.40909714573877753
20190830222352_ML4.3,VN,HGVB,HHZ,314.08795166015625,4.300000190734863,4.723734289845347,2019-08-30T22:25:11.448000,2019-08-30T22:25:58.498000,header,2019-08-30T22:26:41.187415,theory,2019-08-30T22:28:40.839968,2019-08-30T22:26:41.187415,2019-08-30T22:28:38.839968,2019-08-30T22:26:42.708000,5853.035300603608,5.853035300603609,-5853.035300603608,0.001,auto,4.743135266362095,4.300000190734863,header,0.4237340991104839
20190830222352_ML4.3,VN,MCVB,HHE,392.34375,4.300000190734863,4.442693294323084,2019-08-30T22:25:32.137999,2019-08-30T22:26:32.498576,theory,2019-08-30T22:27:24.236213,theory,2019-08-30T22:29:53.700499,2019-08-30T22:27:24.236213,2019-08-30T22:29:51.700499,2019-08-30T22:27:24.297998,1702.9171796808012,1.7029171796808011,1702.9171796808012,0.001,auto,4.743135266362095,4.300000190734863,header,0.14269310358822107
20190830222352_ML4.3,VN,MCVB,HHN,392.34375,4.300000190734863,4.378991777950601,2019-08-30T22:25:32.137999,2019-08-30T22:26:32.498576,theory,2019-08-30T22:27:24.236213,theory,2019-08-30T22:29:53.700499,2019-08-30T22:27:24.236213,2019-08-30T22:29:51.700499,2019-08-30T22:27:30.567999,1470.5913612856348,1.4705913612856347,1470.5913612856348,0.001,auto,4.743135266362095,4.300000190734863,header,0.07899158721573762
20190830222352_ML4.3,VN,MCVB,HHZ,392.34375,4.300000190734863,4.512065468053217,2019-08-30T22:25:32.137999,2019-08-30T22:26:32.498576,theory,2019-08-30T22:27:24.236213,theory,2019-08-30T22:29:53.700499,2019-08-30T22:27:24.236213,2019-08-30T22:29:51.700499,2019-08-30T22:27:35.167999,1997.8629845706846,1.9978629845706846,-1997.8629845706846,0.001,auto,4.743135266362095,4.300000190734863,header,0.212065277318354
20190830222352_ML4.3,VN,QNHD,HHE,253.5863494873047,4.300000190734863,5.07621921054459,2019-08-30T22:25:15.359000,2019-08-30T22:25:50.638999,header,2019-08-30T22:26:21.388996,header,2019-08-30T22:28:04.416566,2019-08-30T22:26:21.388996,2019-08-30T22:28:02.416566,2019-08-30T22:26:22.399000,21745.094144980667,21.745094144980666,-21745.094144980667,0.001,auto,4.743135266362095,4.300000190734863,header,0.7762190198097265
20190830222352_ML4.3,VN,QNHD,HHN,253.5863494873047,4.300000190734863,4.871108162630324,2019-08-30T22:25:15.359000,2019-08-30T22:25:50.638999,header,2019-08-30T22:26:21.388996,header,2019-08-30T22:28:04.416566,2019-08-30T22:26:21.388996,2019-08-30T22:28:02.416566,2019-08-30T22:26:21.499000,13559.70509615511,13.55970509615511,13559.70509615511,0.001,auto,4.743135266362095,4.300000190734863,header,0.5711079718954606
20190830222352_ML4.3,VN,QNHD,HHZ,253.5863494873047,4.300000190734863,4.755560115310397,2019-08-30T22:25:15.359000,2019-08-30T22:25:50.638999,header,2019-08-30T22:26:21.388996,header,2019-08-30T22:28:04.416566,2019-08-30T22:26:21.388996,2019-08-30T22:28:02.416566,2019-08-30T22:26:23.969000,10392.073196859179,10.39207319685918,10392.073196859179,0.001,auto,4.743135266362095,4.300000190734863,header,0.4555599245755335
20190830222352_ML4.3,VN,SPVB,HHE,219.92623901367188,4.300000190734863,4.933428574128591,2019-08-30T22:25:03.179000,2019-08-30T22:25:41.958999,header,2019-08-30T22:26:08.869002,header,2019-08-30T22:27:29.796493,2019-08-30T22:26:08.869002,2019-08-30T22:27:27.796493,2019-08-30T22:26:10.549000,21224.64621108615,21.22464621108615,21224.64621108615,0.001,auto,4.743135266362095,4.300000190734863,header,0.6334283833937278
20190830222352_ML4.3,VN,SPVB,HHN,219.92623901367188,4.300000190734863,4.782246247805786,2019-08-30T22:25:03.179000,2019-08-30T22:25:41.958999,header,2019-08-30T22:26:08.869002,header,2019-08-30T22:27:29.796493,2019-08-30T22:26:08.869002,2019-08-30T22:27:27.796493,2019-08-30T22:26:11.509000,14985.047830319434,14.985047830319434,-14985.047830319434,0.001,auto,4.743135266362095,4.300000190734863,header,0.48224605707092305
20190830222352_ML4.3,VN,SPVB,HHZ,219.92623901367188,4.300000190734863,4.809504824005233,2019-08-30T22:25:03.179000,2019-08-30T22:25:41.958999,header,2019-08-30T22:26:08.869002,header,2019-08-30T22:27:29.796493,2019-08-30T22:26:08.869002,2019-08-30T22:27:27.796493,2019-08-30T22:26:10.779000,15955.731140686245,15.955731140686245,15955.731140686245,0.001,auto,4.743135266362095,4.300000190734863,header,0.5095046332703701
20190830222352_ML4.3,VN,VCVB,HHE,335.0415344238281,4.300000190734863,4.780268610118103,2019-08-30T22:25:20.817999,2019-08-30T22:26:17.237999,header,2019-08-30T22:26:56.907996,header,2019-08-30T22:29:04.179022,2019-08-30T22:26:56.907996,2019-08-30T22:29:02.179022,2019-08-30T22:27:04.167999,5664.7481946892785,5.664748194689278,5664.7481946892785,0.001,auto,4.743135266362095,4.300000190734863,header,0.48026841938323983
20190830222352_ML4.3,VN,VCVB,HHN,335.0415344238281,4.300000190734863,4.750300772163628,2019-08-30T22:25:20.817999,2019-08-30T22:26:17.237999,header,2019-08-30T22:26:56.907996,header,2019-08-30T22:29:04.179022,2019-08-30T22:26:56.907996,2019-08-30T22:29:02.179022,2019-08-30T22:26:58.368001,5287.042137509766,5.287042137509766,5287.042137509766,0.001,auto,4.743135266362095,4.300000190734863,header,0.45030058142876506
20190830222352_ML4.3,VN,VCVB,HHZ,335.0415344238281,4.300000190734863,4.674271226496447,2019-08-30T22:25:20.817999,2019-08-30T22:26:17.237999,header,2019-08-30T22:26:56.907996,header,2019-08-30T22:29:04.179022,2019-08-30T22:26:56.907996,2019-08-30T22:29:02.179022,2019-08-30T22:26:57.357999,4437.958390631838,4.437958390631838,4437.958390631838,0.001,auto,4.743135266362095,4.300000190734863,header,0.37427103576158416
20190830222352_ML4.3,VN,VTVB,HHE,324.377685546875,4.300000190734863,4.445800583864076,2019-08-30T22:25:18.588999,2019-08-30T22:26:12.778998,header,2019-08-30T22:26:51.268338,theory,2019-08-30T22:28:54.840790,2019-08-30T22:26:51.268338,2019-08-30T22:28:52.840790,2019-08-30T22:26:51.540000,2847.4767102375504,2.8474767102375504,2847.4767102375504,0.001,auto,4.743135266362095,4.300000190734863,header,0.1458003931292131
20190830222352_ML4.3,VN,VTVB,HHN,324.377685546875,4.300000190734863,4.5486238261275656,2019-08-30T22:25:18.588999,2019-08-30T22:26:12.778998,header,2019-08-30T22:26:51.268338,theory,2019-08-30T22:28:54.840790,2019-08-30T22:26:51.268338,2019-08-30T22:28:52.840790,2019-08-30T22:26:53.198999,3608.1403536900975,3.608140353690098,-3608.1403536900975,0.001,auto,4.743135266362095,4.300000190734863,header,0.24862363539270227
20190830222352_ML4.3,VN,VTVB,HHZ,324.377685546875,4.300000190734863,4.712099986553083,2019-08-30T22:25:18.588999,2019-08-30T22:26:12.778998,header,2019-08-30T22:26:51.268338,theory,2019-08-30T22:28:54.840790,2019-08-30T22:26:51.268338,2019-08-30T22:28:52.840790,2019-08-30T22:26:51.808999,5257.261544108016,5.257261544108016,5257.261544108016,0.001,auto,4.743135266362095,4.300000190734863,header,0.41209979581821976
20190901071056_ML3.0,VN,LSVB,HHE,149.9394073486328,3.0,4.237093295915369,2019-09-01T07:12:28.368000,2019-09-01T07:12:51.137997,header,2019-09-01T07:13:11.677990,header,2019-09-01T07:14:08.327605,2019-09-01T07:13:11.677990,2019-09-01T07:14:06.327605,2019-09-01T07:13:21.588000,8860.154381712104,8.860154381712103,8860.154381712104,0.001,auto,3.649735527466953,3.0,header,1.2370932959153693
20190901071056_ML3.0,VN,LSVB,HHN,149.9394073486328,3.0,4.304718072427856,2019-09-01T07:12:28.368000,2019-09-01T07:12:51.137997,header,2019-09-01T07:13:11.677990,header,2019-09-01T07:14:08.327605,2019-09-01T07:13:11.677990,2019-09-01T07:14:06.327605,2019-09-01T07:13:20.388000,10352.996465159102,10.352996465159102,-10352.996465159102,0.001,auto,3.649735527466953,3.0,header,1.304718072427856
20190901071056_ML3.0,VN,LSVB,HHZ,149.9394073486328,3.0,4.018393687553648,2019-09-01T07:12:28.368000,2019-09-01T07:12:51.137997,header,2019-09-01T07:13:11.677990,header,2019-09-01T07:14:08.327605,2019-09-01T07:13:11.677990,2019-09-01T07:14:06.327605,2019-09-01T07:13:20.358000,5354.780594511537,5.354780594511537,-5354.780594511537,0.001,auto,3.649735527466953,3.0,header,1.0183936875536483
20190901071056_ML3.0,VN,TYVB,HHE,119.89676666259766,3.0,2.2302343881666298,2019-09-01T07:12:25.208000,2019-09-01T07:12:44.818000,header,2019-09-01T07:13:00.707992,header,2019-09-01T07:13:45.139178,2019-09-01T07:13:00.707992,2019-09-01T07:13:43.139178,2019-09-01T07:13:13.818000,127395.2413712487,0.1273952413712487,-127395.2413712487,1e-06,auto,3.649735527466953,3.0,header,-0.7697656118333702
20190901071056_ML3.0,VN,TYVB,HHN,119.89676666259766,3.0,2.1883684361229516,2019-09-01T07:12:25.208000,2019-09-01T07:12:44.818000,header,2019-09-01T07:13:00.707992,header,2019-09-01T07:13:45.139178,2019-09-01T07:13:00.707992,2019-09-01T07:13:43.139178,2019-09-01T07:13:13.468000,115687.71785746102,0.11568771785746101,115687.71785746102,1e-06,auto,3.649735527466953,3.0,header,-0.8116315638770484
20190901071056_ML3.0,VN,TYVB,HHZ,119.89676666259766,3.0,4.919605284615261,2019-09-01T07:12:25.208000,2019-09-01T07:12:44.818000,header,2019-09-01T07:13:00.707992,header,2019-09-01T07:13:45.139178,2019-09-01T07:13:00.707992,2019-09-01T07:13:43.139178,2019-09-01T07:13:13.838000,62305.172453258645,62.30517245325865,62305.172453258645,0.001,auto,3.649735527466953,3.0,header,1.919605284615261
20190901090956_ML3.5,RM,SLV,HHE,156.5025177001953,3.5,4.270976140894835,2019-09-01T09:11:42.338000,2019-09-01T09:12:08.477992,header,2019-09-01T09:12:28.587992,header,2019-09-01T09:13:26.673012,2019-09-01T09:12:28.587992,2019-09-01T09:13:24.673012,2019-09-01T09:12:34.748000,8877.030412049338,8.877030412049338,-8877.030412049338,0.001,auto,4.451341958765241,3.5,header,0.7709761408948346
20190901090956_ML3.5,RM,SLV,HHN,156.5025177001953,3.5,4.345630796870719,2019-09-01T09:11:42.338000,2019-09-01T09:12:08.477992,header,2019-09-01T09:12:28.587992,header,2019-09-01T09:13:26.673012,2019-09-01T09:12:28.587992,2019-09-01T09:13:24.673012,2019-09-01T09:12:35.388000,10541.98426668512,10.54198426668512,-10541.98426668512,0.001,auto,4.451341958765241,3.5,header,0.8456307968707186
20190901090956_ML3.5,RM,SLV,HHZ,156.5025177001953,3.5,4.239470174261056,2019-09-01T09:11:42.338000,2019-09-01T09:12:08.477992,header,2019-09-01T09:12:28.587992,header,2019-09-01T09:13:26.673012,2019-09-01T09:12:28.587992,2019-09-01T09:13:24.673012,2019-09-01T09:12:36.588000,8255.849000524122,8.255849000524123,-8255.849000524122,0.001,auto,4.451341958765241,3.5,header,0.7394701742610561
20190901090956_ML3.5,VN,BKVB,HHE,261.3165283203125,3.5,4.460836392253773,2019-09-01T09:12:00.308000,2019-09-01T09:12:44.417993,header,2019-09-01T09:13:14.969865,theory,2019-09-01T09:14:54.519019,2019-09-01T09:13:14.969865,2019-09-01T09:14:52.519019,2019-09-01T09:13:15.408000,4930.522183693948,4.930522183693948,-4930.522183693948,0.001,auto,4.451341958765241,3.5,header,0.960836392253773
20190901090956_ML3.5,VN,BKVB,HHN,261.3165283203125,3.5,4.585145961401975,2019-09-01T09:12:00.308000,2019-09-01T09:12:44.417993,header,2019-09-01T09:13:14.969865,theory,2019-09-01T09:14:54.519019,2019-09-01T09:13:14.969865,2019-09-01T09:14:52.519019,2019-09-01T09:13:14.988000,6564.512600596259,6.5645126005962595,6564.512600596259,0.001,auto,4.451341958765241,3.5,header,1.0851459614019747
20190901090956_ML3.5,VN,BKVB,HHZ,261.3165283203125,3.5,4.202765879646161,2019-09-01T09:12:00.308000,2019-09-01T09:12:44.417993,header,2019-09-01T09:13:14.969865,theory,2019-09-01T09:14:54.519019,2019-09-01T09:13:14.969865,2019-09-01T09:14:52.519019,2019-09-01T09:13:16.698000,2721.588145084067,2.721588145084067,2721.588145084067,0.001,auto,4.451341958765241,3.5,header,0.7027658796461607
20190901090956_ML3.5,VN,DBVB,HHE,145.37672424316406,3.5,4.730931267413146,2019-09-01T09:11:40.028000,2019-09-01T09:12:03.857994,header,2019-09-01T09:12:23.067993,header,2019-09-01T09:13:16.945816,2019-09-01T09:12:23.067993,2019-09-01T09:13:14.945816,2019-09-01T09:12:31.568000,29160.834172002935,29.160834172002936,-29160.834172002935,0.001,auto,4.451341958765241,3.5,header,1.2309312674131458
20190901090956_ML3.5,VN,DBVB,HHN,145.37672424316406,3.5,4.755359278511751,2019-09-01T09:11:40.028000,2019-09-01T09:12:03.857994,header,2019-09-01T09:12:23.067993,header,2019-09-01T09:13:16.945816,2019-09-01T09:12:23.067993,2019-09-01T09:13:14.945816,2019-09-01T09:12:31.708000,30848.06691653941,30.848066916539413,30848.06691653941,0.001,auto,4.451341958765241,3.5,header,1.2553592785117509
20190901090956_ML3.5,VN,DBVB,HHZ,145.37672424316406,3.5,4.4752597941965355,2019-09-01T09:11:40.028000,2019-09-01T09:12:03.857994,header,2019-09-01T09:12:23.067993,header,2019-09-01T09:13:16.945816,2019-09-01T09:12:23.067993,2019-09-01T09:13:14.945816,2019-09-01T09:12:32.018000,16185.58757702399,16.18558757702399,16185.58757702399,0.001,auto,4.451341958765241,3.5,header,0.9752597941965355
20190901090956_ML3.5,VN,HGVB,HHE,166.96400451660156,3.5,4.5912973636975325,2019-09-01T09:11:45.838000,2019-09-01T09:12:15.477999,header,2019-09-01T09:12:34.007998,header,2019-09-01T09:13:37.147336,2019-09-01T09:12:34.007998,2019-09-01T09:13:35.147336,2019-09-01T09:12:36.798000,16505.323049625833,16.505323049625833,16505.323049625833,0.001,auto,4.451341958765241,3.5,header,1.0912973636975325
20190901090956_ML3.5,VN,HGVB,HHN,166.96400451660156,3.5,4.730391801927232,2019-09-01T09:11:45.838000,2019-09-01T09:12:15.477999,header,2019-09-01T09:12:34.007998,header,2019-09-01T09:13:37.147336,2019-09-01T09:12:34.007998,2019-09-01T09:13:35.147336,2019-09-01T09:12:36.278000,22736.23069379037,22.73623069379037,-22736.23069379037,0.001,auto,4.451341958765241,3.5,header,1.2303918019272322
20190901090956_ML3.5,VN,HGVB,HHZ,166.96400451660156,3.5,4.5668459596675035,2019-09-01T09:11:45.838000,2019-09-01T09:12:15.477999,header,2019-09-01T09:12:34.007998,header,2019-09-01T09:13:37.147336,2019-09-01T09:12:34.007998,2019-09-01T09:13:35.147336,2019-09-01T09:12:37.848000,15601.725225600014,15.601725225600013,-15601.725225600014,0.001,auto,4.451341958765241,3.5,header,1.0668459596675035
20190901090956_ML3.5,VN,LSVB,HHE,358.7647705078125,3.5,3.9767660055489533,2019-09-01T09:12:08.717999,2019-09-01T09:13:01.237996,header,2019-09-01T09:13:51.222219,theory,2019-09-01T09:16:07.894513,2019-09-01T09:13:51.222219,2019-09-01T09:16:05.894513,2019-09-01T09:13:53.607999,744.494891595019,0.744494891595019,744.494891595019,0.001,auto,4.451341958765241,3.5,header,0.4767660055489533
20190901090956_ML3.5,VN,LSVB,HHN,358.7647705078125,3.5,3.892138215003534,2019-09-01T09:12:08.717999,2019-09-01T09:13:01.237996,header,2019-09-01T09:13:51.222219,theory,2019-09-01T09:16:07.894513,2019-09-01T09:13:51.222219,2019-09-01T09:16:05.894513,2019-09-01T09:13:54.777999,612.6803215448278,0.6126803215448279,612.6803215448278,0.001,auto,4.451341958765241,3.5,header,0.3921382150035342
20190901090956_ML3.5,VN,LSVB,HHZ,358.7647705078125,3.5,3.9751654254862414,2019-09-01T09:12:08.717999,2019-09-01T09:13:01.237996,header,2019-09-01T09:13:51.222219,theory,2019-09-01T09:16:07.894513,2019-09-01T09:13:51.222219,2019-09-01T09:16:05.894513,2019-09-01T09:13:59.707999,741.7561265929185,0.7417561265929185,741.7561265929185,0.001,auto,4.451341958765241,3.5,header,0.4751654254862414
20190901090956_ML3.5,VN,MCVB,HHE,239.388916015625,3.5,4.178809521250338,2019-09-01T09:11:56.328000,2019-09-01T09:12:36.457990,header,2019-09-01T09:13:06.497998,header,2019-09-01T09:14:35.920610,2019-09-01T09:13:06.497998,2019-09-01T09:14:33.920610,2019-09-01T09:13:06.798000,3122.9065428432446,3.1229065428432445,-3122.9065428432446,0.001,auto,4.451341958765241,3.5,header,0.6788095212503382
20190901090956_ML3.5,VN,MCVB,HHN,239.388916015625,3.5,4.112987447303102,2019-09-01T09:11:56.328000,2019-09-01T09:12:36.457990,header,2019-09-01T09:13:06.497998,header,2019-09-01T09:14:35.920610,2019-09-01T09:13:06.497998,2019-09-01T09:14:33.920610,2019-09-01T09:13:06.678000,2683.718213689553,2.683718213689553,-2683.718213689553,0.001,auto,4.451341958765241,3.5,header,0.6129874473031016
20190901090956_ML3.5,VN,MCVB,HHZ,239.388916015625,3.5,4.0778909857790655,2019-09-01T09:11:56.328000,2019-09-01T09:12:36.457990,header,2019-09-01T09:13:06.497998,header,2019-09-01T09:14:35.920610,2019-09-01T09:13:06.497998,2019-09-01T09:14:33.920610,2019-09-01T09:13:08.498000,2475.3718744273287,2.4753718744273288,2475.3718744273287,0.001,auto,4.451341958765241,3.5,header,0.5778909857790655
20190901090956_ML3.5,VN,MLVB,HHE,72.13204193115234,3.5,4.4801413961487295,2019-09-01T09:11:28.038001,2019-09-01T09:11:39.877996,header,2019-09-01T09:11:48.647156,theory,2019-09-01T09:12:16.126029,2019-09-01T09:11:48.647156,2019-09-01T09:12:14.126029,2019-09-01T09:12:06.677999,49010.54201978128,49.010542019781276,49010.54201978128,0.001,auto,4.451341958765241,3.5,header,0.9801413961487295
20190901090956_ML3.5,VN,MLVB,HHN,72.13204193115234,3.5,4.352849226466832,2019-09-01T09:11:28.038001,2019-09-01T09:11:39.877996,header,2019-09-01T09:11:48.647156,theory,2019-09-01T09:12:16.126029,2019-09-01T09:11:48.647156,2019-09-01T09:12:14.126029,2019-09-01T09:12:08.808001,36559.25488851078,36.559254888510786,-36559.25488851078,0.001,auto,4.451341958765241,3.5,header,0.8528492264668319
20190901090956_ML3.5,VN,MLVB,HHZ,72.13204193115234,3.5,4.367107998959903,2019-09-01T09:11:28.038001,2019-09-01T09:11:39.877996,header,2019-09-01T09:11:48.647156,theory,2019-09-01T09:12:16.126029,2019-09-01T09:11:48.647156,2019-09-01T09:12:14.126029,2019-09-01T09:12:07.058001,37779.49151411474,37.779491514114746,37779.49151411474,0.001,auto,4.451341958765241,3.5,header,0.8671079989599031
20190901090956_ML3.5,VN,VCVB,HHE,173.6068572998047,3.5,4.762299919398868,2019-09-01T09:11:46.108000,2019-09-01T09:12:16.018004,header,2019-09-01T09:12:35.709959,theory,2019-09-01T09:13:41.845905,2019-09-01T09:12:35.709959,2019-09-01T09:13:39.845905,2019-09-01T09:12:39.988000,22764.79414266923,22.76479414266923,-22764.79414266923,0.001,auto,4.451341958765241,3.5,header,1.2622999193988678
20190901090956_ML3.5,VN,VCVB,HHN,173.6068572998047,3.5,4.85861018686939,2019-09-01T09:11:46.108000,2019-09-01T09:12:16.018004,header,2019-09-01T09:12:35.709959,theory,2019-09-01T09:13:41.845905,2019-09-01T09:12:35.709959,2019-09-01T09:13:39.845905,2019-09-01T09:12:39.438000,28416.723065809096,28.416723065809098,28416.723065809096,0.001,auto,4.451341958765241,3.5,header,1.3586101868693898
20190901090956_ML3.5,VN,VCVB,HHZ,173.6068572998047,3.5,4.598792596529118,2019-09-01T09:11:46.108000,2019-09-01T09:12:16.018004,header,2019-09-01T09:12:35.709959,theory,2019-09-01T09:13:41.845905,2019-09-01T09:12:35.709959,2019-09-01T09:13:39.845905,2019-09-01T09:12:40.048000,15622.7112016592,15.6227112016592,15622.7112016592,0.001,auto,4.451341958765241,3.5,header,1.098792596529118
20190901090956_ML3.5,VN,VTVB,HHE,162.85940551757812,3.5,4.819986097742943,2019-09-01T09:11:43.869000,2019-09-01T09:12:11.538990,header,2019-09-01T09:12:30.400259,theory,2019-09-01T09:13:32.441937,2019-09-01T09:12:30.400259,2019-09-01T09:13:30.441937,2019-09-01T09:12:39.039000,29246.20791900226,29.24620791900226,29246.20791900226,0.001,auto,4.451341958765241,3.5,header,1.3199860977429427
20190901090956_ML3.5,VN,VTVB,HHN,162.85940551757812,3.5,4.918798459245043,2019-09-01T09:11:43.869000,2019-09-01T09:12:11.538990,header,2019-09-01T09:12:30.400259,theory,2019-09-01T09:13:32.441937,2019-09-01T09:12:30.400259,2019-09-01T09:13:30.441937,2019-09-01T09:12:37.970000,36718.2457925411,36.7182457925411,36718.2457925411,0.001,auto,4.451341958765241,3.5,header,1.4187984592450427
20190901090956_ML3.5,VN,VTVB,HHZ,162.85940551757812,3.5,4.85897859418722,2019-09-01T09:11:43.869000,2019-09-01T09:12:11.538990,header,2019-09-01T09:12:30.400259,theory,2019-09-01T09:13:32.441937,2019-09-01T09:12:30.400259,2019-09-01T09:13:30.441937,2019-09-01T09:12:37.519000,31993.522567031214,31.993522567031214,31993.522567031214,0.001,auto,4.451341958765241,3.5,header,1.35897859418722
20190922075530_ML3.9,VN,CCA,HHE,118.05650329589844,3.9000000953674316,4.872727501274557,2019-09-22T07:55:46.819000,2019-09-22T07:55:58.000001,header,2019-09-22T07:56:12.780000,header,2019-09-22T07:57:05.523336,2019-09-22T07:56:12.780000,2019-09-22T07:57:03.523336,2019-09-22T07:56:24.210000,57356.27040641386,57.35627040641386,57356.27040641386,0.001,auto,4.831681620859824,3.9000000953674316,header,0.9727274059071256
20190922075530_ML3.9,VN,CCA,HHN,118.05650329589844,3.9000000953674316,4.908446444150768,2019-09-22T07:55:46.819000,2019-09-22T07:55:58.000001,header,2019-09-22T07:56:12.780000,header,2019-09-22T07:57:05.523336,2019-09-22T07:56:12.780000,2019-09-22T07:57:03.523336,2019-09-22T07:56:25.889000,62273.0083294313,62.2730083294313,62273.0083294313,0.001,auto,4.831681620859824,3.9000000953674316,header,1.0084463487833366
20190922075530_ML3.9,VN,CCA,HHZ,118.05650329589844,3.9000000953674316,4.83261731539313,2019-09-22T07:55:46.819000,2019-09-22T07:55:58.000001,header,2019-09-22T07:56:12.780000,header,2019-09-22T07:57:05.523336,2019-09-22T07:56:12.780000,2019-09-22T07:57:03.523336,2019-09-22T07:56:24.709000,52296.27042177307,52.29627042177307,52296.27042177307,0.001,auto,4.831681620859824,3.9000000953674316,header,0.9326172200256986
20190922075530_ML3.9,VN,DBVB,HHE,159.21832275390625,3.9000000953674316,4.9030668055637525,2019-09-22T07:55:44.218000,2019-09-22T07:56:11.737998,header,2019-09-22T07:56:30.257997,header,2019-09-22T07:57:30.363548,2019-09-22T07:56:30.257997,2019-09-22T07:57:28.363548,2019-09-22T07:56:39.778000,36891.97417983066,36.891974179830655,-36891.97417983066,0.001,auto,4.831681620859824,3.9000000953674316,header,1.0030667101963209
20190922075530_ML3.9,VN,DBVB,HHN,159.21832275390625,3.9000000953674316,4.990741328709451,2019-09-22T07:55:44.218000,2019-09-22T07:56:11.737998,header,2019-09-22T07:56:30.257997,header,2019-09-22T07:57:30.363548,2019-09-22T07:56:30.257997,2019-09-22T07:57:28.363548,2019-09-22T07:56:34.128000,45144.66338925982,45.14466338925982,45144.66338925982,0.001,auto,4.831681620859824,3.9000000953674316,header,1.090741233342019
20190922075530_ML3.9,VN,DBVB,HHZ,159.21832275390625,3.9000000953674316,4.734528775772322,2019-09-22T07:55:44.218000,2019-09-22T07:56:11.737998,header,2019-09-22T07:56:30.257997,header,2019-09-22T07:57:30.363548,2019-09-22T07:56:30.257997,2019-09-22T07:57:28.363548,2019-09-22T07:56:34.688000,25026.13979674531,25.02613979674531,25026.13979674531,0.001,auto,4.831681620859824,3.9000000953674316,header,0.8345286804048904
